pcode,name,governorate_name,region_name,n_neighbours,island_bridged,region_cluster,region_saied_mean,region_zammel_mean,region_maghzaoui_mean,saied_lisa_class,saied_lisa_i,saied_lisa_p,saied_lisa_sig,saied_gi_z,saied_gi_p,saied_gi_sig,zammel_lisa_class,zammel_lisa_i,zammel_lisa_p,zammel_lisa_sig,zammel_gi_z,zammel_gi_p,zammel_gi_sig,maghzaoui_lisa_class,maghzaoui_lisa_i,maghzaoui_lisa_p,maghzaoui_lisa_sig,maghzaoui_gi_z,maghzaoui_gi_p,maghzaoui_gi_sig
TN116456,Byrine,Tunis,North East,6,0,0,95.2446,3.5100,1.2454,ns,0.214304,0.175000,0,1.254544,0.175000,0,ns,0.155169,0.199800,0,-1.169072,0.199800,0,ns,0.189833,0.240500,0,-0.891170,0.240500,0
TN116457,Meghiret Inzel,Tunis,North East,6,0,0,95.2446,3.5100,1.2454,ns,0.066741,0.682000,0,0.395921,0.682000,0,ns,0.031976,0.817900,0,-0.219670,0.817900,0,ns,0.120057,0.326400,0,-0.749171,0.326400,0
TN116458,25 Juillet,Tunis,North East,3,0,0,95.2446,3.5100,1.2454,ns,0.073031,0.618400,0,0.473510,0.618400,0,ns,0.049222,0.733300,0,-0.323475,0.733300,0,ns,0.060154,0.326800,0,-0.734347,0.326800,0
TN116459,14 Janvier,Tunis,North East,5,0,0,95.2446,3.5100,1.2454,ns,0.110928,0.453100,0,0.713095,0.453100,0,ns,0.062117,0.624400,0,-0.472469,0.624400,0,ns,0.175911,0.133300,0,-1.117465,0.133300,0
TN116551,El Ouardia,Tunis,North East,7,0,0,95.2446,3.5100,1.2454,ns,0.213802,0.113300,0,-1.497086,0.113300,0,ns,0.326186,0.099600,0,1.539622,0.099600,0,ns,-0.088032,0.434400,0,0.636812,0.434400,0
TN116552,Bou-Gatfa,Tunis,North East,7,0,3,85.6263,11.8057,2.5680,ns,0.745293,0.166000,0,-1.307262,0.166000,0,ns,1.099273,0.062800,0,1.758996,0.062800,0,ns,-0.084835,0.326900,0,-0.789562,0.326900,0
TN116553,Tahar Sfar,Tunis,North East,5,0,0,95.2446,3.5100,1.2454,ns,0.000015,0.144000,0,-1.321642,0.144000,0,ns,-0.061467,0.095800,0,1.474103,0.095800,0,ns,0.020670,0.834800,0,0.166470,0.834800,0
TN116554,Cite El Izdihar,Tunis,North East,6,0,3,85.6263,11.8057,2.5680,ns,1.433663,0.067700,0,-1.711752,0.067700,0,ns,1.647879,0.043100,0,1.927931,0.043100,0,ns,0.054745,0.845900,0,0.154424,0.845900,0
TN116555,Cite Mohamed Ali,Tunis,North East,6,0,0,95.2446,3.5100,1.2454,ns,0.270143,0.180200,0,-1.222729,0.180200,0,ns,0.447551,0.096300,0,1.491383,0.096300,0,ns,0.035675,0.766300,0,-0.241809,0.766300,0
TN116556,Sidi Belhassen,Tunis,North East,5,0,0,95.2446,3.5100,1.2454,ns,0.385383,0.011000,0,-3.001274,0.011000,0,ns,0.594694,0.011300,0,3.070510,0.011300,0,ns,-0.175464,0.098300,0,1.300858,0.098300,0
TN116651,El Kabaria (1),Tunis,North East,7,0,0,95.2446,3.5100,1.2454,ns,-0.012658,0.929500,0,-0.088341,0.929500,0,ns,-0.038481,0.729200,0,0.340735,0.729200,0,ns,0.109384,0.341000,0,-0.771527,0.341000,0
TN116652,El Kabaria (2),Tunis,North East,6,0,0,95.2446,3.5100,1.2454,ns,-0.048146,0.529600,0,-0.610234,0.529600,0,ns,-0.042194,0.423000,0,0.757490,0.423000,0,ns,0.019224,0.836900,0,-0.170580,0.836900,0
TN116653,El Kabaria (3),Tunis,North East,5,0,0,95.2446,3.5100,1.2454,ns,0.007831,0.604700,0,0.505130,0.604700,0,ns,0.010039,0.685900,0,-0.397664,0.685900,0,ns,-0.013754,0.444700,0,-0.589669,0.444700,0
TN116654,El Kabaria (4),Tunis,North East,7,0,0,95.2446,3.5100,1.2454,ns,0.053867,0.439500,0,-0.734967,0.439500,0,ns,0.058549,0.446200,0,0.724804,0.446200,0,ns,0.005759,0.615000,0,0.419122,0.615100,0
TN116655,Cite Ennour,Tunis,North East,7,0,0,95.2446,3.5100,1.2454,ns,-0.356402,0.077500,0,-1.671687,0.077500,0,ns,-0.329671,0.076800,0,1.647289,0.076800,0,ns,-0.137801,0.245100,0,0.910442,0.245100,0
TN116656,Ibn Sina 1,Tunis,North East,4,0,3,85.6263,11.8057,2.5680,ns,0.287716,0.441500,0,-0.724612,0.441500,0,ns,0.298752,0.367600,0,0.831527,0.367600,0,ns,0.015521,0.968600,0,0.028700,0.968600,0
TN116657,Ibn Sina 2,Tunis,North East,7,0,3,85.6263,11.8057,2.5680,ns,0.840978,0.037500,0,-2.082827,0.037500,0,ns,0.831201,0.033600,0,2.164760,0.033600,0,ns,0.207580,0.342200,0,0.779117,0.342200,0
TN116658,El Mourouj (2),Tunis,North East,5,0,3,85.6263,11.8057,2.5680,ns,0.919450,0.065900,0,-1.702397,0.065900,0,ns,0.846108,0.077700,0,1.594436,0.077700,0,ns,0.367301,0.116700,0,1.195648,0.116700,0
TN116751,Sidi El Bechir,Tunis,North East,8,0,0,95.2446,3.5100,1.2454,ns,0.328073,0.010500,0,-3.026344,0.010500,0,ns,0.298137,0.006600,0,3.421443,0.006600,0,ns,0.031649,0.740500,0,0.261564,0.740500,0
TN116752,Sidi Mansour,Tunis,North East,6,0,0,95.2446,3.5100,1.2454,ns,0.093423,0.021800,0,-2.476523,0.021800,0,ns,0.256998,0.014500,0,2.864801,0.014500,0,ns,0.001947,0.990100,0,-0.009322,0.990100,0
TN116753,Maakel Ezzaim,Tunis,North East,7,0,0,95.2446,3.5100,1.2454,ns,0.480144,0.181300,0,-1.256512,0.181300,0,ns,0.690149,0.133500,0,1.383823,0.133500,0,ns,-0.038761,0.789900,0,0.214801,0.789900,0
TN116754,Farhat Hached,Tunis,North East,7,0,3,85.6263,11.8057,2.5680,ns,0.822960,0.110500,0,-1.509136,0.110500,0,ns,0.852398,0.090800,0,1.584450,0.090800,0,ns,0.152313,0.516600,0,0.510673,0.516600,0
TN116755,Abulkacem Ech-Chebbi,Tunis,North East,5,0,3,85.6263,11.8057,2.5680,ns,0.961180,0.216100,0,-1.137838,0.216100,0,ns,1.149727,0.135100,0,1.354739,0.135100,0,ns,-0.044401,0.890200,0,-0.109443,0.890200,0
TN116756,Saida Manoubia,Tunis,North East,5,0,0,95.2446,3.5100,1.2454,ns,-0.011041,0.937700,0,-0.076481,0.937700,0,ns,-0.018395,0.835400,0,0.200047,0.835400,0,ns,0.045155,0.654100,0,-0.335263,0.654100,0
TN116851,Sidi Fathallah,Tunis,North East,4,0,3,85.6263,11.8057,2.5680,ns,0.214082,0.566000,0,-0.553415,0.566000,0,ns,0.369019,0.354800,0,0.843653,0.354800,0,ns,-0.030078,0.409700,0,-0.630024,0.409700,0
TN116852,Ali Bach-Hamba,Tunis,North East,4,0,0,95.2446,3.5100,1.2454,ns,0.131147,0.593200,0,0.502200,0.593200,0,ns,0.022693,0.906200,0,-0.117426,0.906200,0,ns,0.553409,0.057200,0,-1.521452,0.057200,0
TN116853,El Garjouma,Tunis,North East,7,0,0,95.2446,3.5100,1.2454,ns,-0.017947,0.905100,0,-0.117221,0.905100,0,ns,-0.043011,0.645700,0,0.439521,0.645700,0,ns,0.287412,0.218300,0,-0.947104,0.218200,0
TN116854,Cite El Fath,Tunis,North East,8,0,0,95.2446,3.5100,1.2454,ns,-0.034868,0.643700,0,-0.453108,0.643700,0,ns,-0.034174,0.508700,0,0.638754,0.508700,0,ns,0.039769,0.649100,0,-0.372023,0.649100,0
TN116855,Es-Sebkha,Tunis,North East,10,0,0,95.2446,3.5100,1.2454,ns,0.091057,0.039700,0,-2.055277,0.039700,0,ns,0.391826,0.020500,0,2.457541,0.020500,0,ns,0.077599,0.753200,0,-0.240445,0.753200,0
TN116856,El Afrane,Tunis,North East,4,0,0,95.2446,3.5100,1.2454,ns,-0.088106,0.725400,0,-0.332661,0.725400,0,ns,-0.130983,0.420600,0,0.749811,0.420600,0,ns,0.453558,0.112000,0,-1.212826,0.112000,0
TN116857,Djebel Djeloud,Tunis,North East,5,0,0,95.2446,3.5100,1.2454,ns,0.009324,0.920200,0,0.102063,0.920200,0,ns,-0.017848,0.778100,0,0.273504,0.778100,0,ns,0.168735,0.098000,0,-1.303734,0.098000,0
TN116951,La Goulette,Tunis,North East,3,0,3,85.6263,11.8057,2.5680,ns,1.411840,0.062200,0,-1.662885,0.062200,0,ns,1.312642,0.059400,0,1.686856,0.059400,0,ns,0.499126,0.302200,0,0.740049,0.302200,0
TN116952,La Goulette Casino,Tunis,North East,3,0,3,85.6263,11.8057,2.5680,ns,0.351411,0.006400,0,-3.851724,0.006400,0,ns,0.455301,0.007600,0,3.694270,0.007600,0,ns,-0.135472,0.021300,0,2.591026,0.021300,0
TN116953,Kheireddine,Tunis,North East,5,0,3,85.6263,11.8057,2.5680,ns,1.911554,0.029500,0,-2.249218,0.029500,0,ns,1.902335,0.030100,0,2.263914,0.030100,0,ns,0.497196,0.176100,0,1.051055,0.176100,0
TN116954,Taieb Mhiri,Tunis,North East,13,0,3,85.6263,11.8057,2.5680,LL,5.680549,0.000100,1,-6.513808,0.000100,1,HH,5.634300,0.000100,1,6.673568,0.000100,1,ns,1.489939,0.009900,0,2.837268,0.009900,0
TN116955,Cite Essalama,Tunis,North East,3,0,3,85.6263,11.8057,2.5680,LL,6.175082,0.000500,1,-5.632477,0.000500,1,HH,5.795745,0.001000,1,5.689835,0.001000,1,ns,2.162387,0.013000,0,2.649792,0.013000,0
TN117051,Le Kram Est,Tunis,North East,3,0,3,85.6263,11.8057,2.5680,ns,3.105966,0.010100,0,-3.340522,0.010100,0,ns,3.195393,0.009200,0,3.499844,0.009200,0,ns,0.609049,0.110200,0,1.153551,0.110200,0
TN117052,Erriadh,Tunis,North East,6,0,3,85.6263,11.8057,2.5680,HL,-0.005831,0.001500,1,-4.584422,0.001500,1,ns,0.043092,0.001600,0,4.773968,0.001600,0,ns,-0.056649,0.040600,0,1.723809,0.040600,0
TN117053,El Bouhaira,Tunis,North East,8,0,3,85.6263,11.8057,2.5680,LL,6.316336,0.000600,1,-5.039528,0.000600,1,HH,6.471727,0.000500,1,5.071074,0.000500,1,ns,1.374189,0.014800,0,2.486449,0.014800,0
TN117054,Sidi Fredj,Tunis,North East,6,0,3,85.6263,11.8057,2.5680,LL,6.700320,0.000100,1,-5.772191,0.000100,1,HH,7.010114,0.000300,1,5.820683,0.000300,1,ns,1.244157,0.010800,0,2.736944,0.010800,0
TN117055,Le Kram Ouest,Tunis,North East,6,0,3,85.6263,11.8057,2.5680,ns,0.022770,0.026100,0,-2.413534,0.026100,0,ns,0.134096,0.029900,0,2.250945,0.029900,0,ns,-0.273893,0.039900,0,1.711784,0.039900,0
TN117056,Sidi Amor,Tunis,North East,6,0,3,85.6263,11.8057,2.5680,ns,0.153548,0.008600,0,-3.196103,0.008600,0,ns,-0.211491,0.008700,0,3.297042,0.008700,0,ns,0.471550,0.111300,0,1.271924,0.111300,0
TN117057,Bir El Helou,Tunis,North East,6,0,3,85.6263,11.8057,2.5680,ns,0.207354,0.061600,0,-1.785584,0.061600,0,ns,0.196271,0.049800,0,1.889491,0.049800,0,ns,0.055230,0.480300,0,0.599472,0.480300,0
TN117151,La Marsa Plage,Tunis,North East,4,0,3,85.6263,11.8057,2.5680,LL,12.553569,0.001100,1,-5.473647,0.001100,1,ns,13.343459,0.001400,0,5.689023,0.001400,0,ns,2.040854,0.028600,0,2.033821,0.028600,0
TN117152,La Marsa Medina,Tunis,North East,6,0,3,85.6263,11.8057,2.5680,LL,7.182918,0.000600,1,-4.741631,0.000600,1,HH,7.533796,0.000900,1,4.860451,0.000900,1,ns,1.318166,0.027100,0,2.021736,0.027100,0
TN117153,La Marsa Hadayek,Tunis,North East,6,0,3,85.6263,11.8057,2.5680,ns,1.682993,0.003400,0,-3.983236,0.003400,0,ns,1.644210,0.003600,0,4.052343,0.003600,0,ns,0.487289,0.032500,0,1.819096,0.032500,0
TN117154,La Marsa Erriadh,Tunis,North East,4,0,3,85.6263,11.8057,2.5680,ns,0.847418,0.006600,0,-3.589903,0.006600,0,ns,0.909072,0.006400,0,3.759943,0.006400,0,ns,0.128437,0.091500,0,1.269796,0.091500,0
TN117155,Er-Rmila,Tunis,North East,6,0,3,85.6263,11.8057,2.5680,ns,0.649453,0.003300,0,-3.803167,0.003300,0,ns,0.601985,0.003100,0,4.069891,0.003100,0,ns,0.168875,0.167800,0,1.033312,0.167800,0
TN117156,La Marsa El Montazeh,Tunis,North East,8,0,3,85.6263,11.8057,2.5680,LL,7.851140,0.000100,1,-7.745165,0.000100,1,HH,7.912569,0.000100,1,7.961355,0.000100,1,ns,1.823493,0.007400,0,3.127789,0.007400,0
TN117157,Gammarth,Tunis,North East,4,0,3,85.6263,11.8057,2.5680,ns,3.892631,0.008400,0,-3.395122,0.008400,0,ns,4.429806,0.007600,0,3.624829,0.007600,0,ns,0.330495,0.179000,0,1.023415,0.179000,0
TN117158,Gammarth Superieur,Tunis,North East,5,0,3,85.6263,11.8057,2.5680,LL,4.535363,0.000300,1,-5.219703,0.000300,1,HH,5.422788,0.000600,1,5.319928,0.000600,1,ns,-0.060954,0.022200,0,2.331284,0.022200,0
TN117159,Sidi Daoued,Tunis,North East,7,0,3,85.6263,11.8057,2.5680,LL,4.688270,0.000300,1,-5.314275,0.000300,1,HH,4.890189,0.000300,1,5.518404,0.000300,1,ns,0.881473,0.025700,0,1.987684,0.025700,0
TN117160,El Bahr El Azrak,Tunis,North East,8,0,3,85.6263,11.8057,2.5680,HL,-0.414967,0.000100,1,-6.499429,0.000100,1,LH,-0.162324,0.000200,1,6.627301,0.000200,1,ns,-0.458108,0.009200,0,2.907397,0.009200,0
TN125151,La Nouvelle Ariana,Ariana,North East,5,0,4,65.2695,30.0045,4.7260,LL,10.412529,0.000100,1,-7.786477,0.000100,1,HH,11.541102,0.000100,1,8.184496,0.000100,1,ns,1.176405,0.012800,0,2.649052,0.012800,0
TN125152,Ariana Superieur,Ariana,North East,8,0,4,65.2695,30.0045,4.7260,LL,8.989986,0.000100,1,-8.298359,0.000100,1,HH,9.512448,0.000100,1,8.542324,0.000100,1,ns,1.540522,0.006200,0,3.374392,0.006200,0
TN125153,L'Ariana Ville,Ariana,North East,6,0,3,85.6263,11.8057,2.5680,LL,2.857531,0.000200,1,-5.889987,0.000200,1,HH,3.201971,0.000300,1,5.933207,0.000300,1,ns,0.208845,0.011300,0,2.782981,0.011300,0
TN125154,El Menzah V,Ariana,North East,7,0,4,65.2695,30.0045,4.7260,LL,25.922336,0.000100,1,-11.690174,0.000100,1,HH,27.630073,0.000100,1,11.555318,0.000100,1,ns,3.709755,0.003400,0,6.328912,0.003400,0
TN125155,El Menzah VI,Ariana,North East,3,0,4,65.2695,30.0045,4.7260,LL,31.501142,0.000100,1,-10.084668,0.000100,1,HH,33.855635,0.000100,1,10.543967,0.000100,1,ns,4.718276,0.004900,0,3.711460,0.004900,0
TN125156,Etaamir,Ariana,North East,6,0,3,85.6263,11.8057,2.5680,LL,2.980844,0.000700,1,-4.793771,0.000700,1,HH,2.910787,0.000900,1,4.897259,0.000900,1,ns,0.840515,0.024700,0,2.174193,0.024700,0
TN125157,El Yasmina,Ariana,North East,7,0,3,85.6263,11.8057,2.5680,LL,6.812022,0.000100,1,-9.001985,0.000100,1,HH,6.809207,0.000100,1,8.964092,0.000100,1,ns,1.747660,0.003300,0,4.802272,0.003300,0
TN125158,Ennasr 1,Ariana,North East,6,0,4,65.2695,30.0045,4.7260,LL,26.896844,0.000100,1,-12.222083,0.000100,1,HH,29.226437,0.000100,1,12.830727,0.000100,1,ns,3.675472,0.003400,0,4.489487,0.003400,0
TN125159,Ennasr 2,Ariana,North East,4,0,4,65.2695,30.0045,4.7260,LL,23.630314,0.000200,1,-7.668845,0.000200,1,HH,25.759414,0.000200,1,7.936231,0.000200,1,ns,3.103218,0.008800,0,3.069052,0.008800,0
TN125251,Soukra,Ariana,North East,6,0,3,85.6263,11.8057,2.5680,ns,4.639210,0.003700,0,-3.700785,0.003700,0,ns,5.065867,0.004300,0,3.780784,0.004300,0,ns,0.584338,0.056300,0,1.608122,0.056300,0
TN125252,Dar Fadhal,Ariana,North East,4,0,3,85.6263,11.8057,2.5680,ns,0.746524,0.005300,0,-3.731214,0.005300,0,ns,0.880453,0.006600,0,3.727905,0.006600,0,ns,-0.028147,0.032900,0,1.829349,0.032900,0
TN125253,El Bessatine,Ariana,North East,6,0,3,85.6263,11.8057,2.5680,ns,1.903265,0.005500,0,-3.492733,0.005500,0,ns,2.025324,0.005900,0,3.620032,0.005900,0,ns,0.311384,0.081500,0,1.350505,0.081500,0
TN125254,Chotrana,Ariana,North East,6,0,3,85.6263,11.8057,2.5680,ns,2.115326,0.004000,0,-3.924693,0.004000,0,ns,2.199201,0.003700,0,4.098135,0.003700,0,ns,0.400490,0.073000,0,1.402633,0.073000,0
TN125255,Borj El Ouzir,Ariana,North East,6,0,3,85.6263,11.8057,2.5680,ns,3.966005,0.003100,0,-3.862084,0.003100,0,ns,3.564344,0.008200,0,3.316190,0.008200,0,ns,1.326732,0.004100,0,3.683093,0.004100,0
TN125256,Ennasim,Ariana,North East,6,0,3,85.6263,11.8057,2.5680,LL,1.882776,0.001000,1,-4.531382,0.001000,1,ns,1.911181,0.001500,0,4.587433,0.001500,0,ns,0.436970,0.024200,0,2.071802,0.024200,0
TN125257,Ettaamir,Ariana,North East,5,0,3,85.6263,11.8057,2.5680,ns,1.964330,0.008200,0,-3.396252,0.008200,0,ns,2.067307,0.008500,0,3.422691,0.008500,0,ns,0.347206,0.049400,0,1.638762,0.049400,0
TN125351,Jaafer,Ariana,North East,5,0,3,85.6263,11.8057,2.5680,ns,1.003560,0.010500,0,-3.052170,0.010500,0,ns,1.093306,0.010400,0,3.104182,0.010400,0,ns,0.120838,0.065000,0,1.382848,0.065000,0
TN125352,Enkhilet,Ariana,North East,5,0,3,85.6263,11.8057,2.5680,ns,4.309638,0.002000,0,-4.483225,0.002000,0,ns,4.391051,0.003200,0,4.403220,0.003200,0,ns,0.948523,0.017200,0,2.484862,0.017200,0
TN125353,El Medina El Fadhila,Ariana,North East,7,0,4,65.2695,30.0045,4.7260,ns,4.566368,0.003900,0,-3.659033,0.003900,0,ns,4.476031,0.003600,0,3.763837,0.003600,0,ns,1.262188,0.051300,0,1.529252,0.051300,0
TN125354,El Ghazala,Ariana,North East,6,0,4,65.2695,30.0045,4.7260,LL,7.579662,0.000300,1,-5.033537,0.000300,1,HH,7.524883,0.000500,1,5.075215,0.000500,1,ns,2.021561,0.018100,0,2.379697,0.018100,0
TN125355,Raoued,Ariana,North East,3,0,3,85.6263,11.8057,2.5680,ns,-0.009525,0.940400,0,0.074805,0.940400,0,ns,0.008495,0.950900,0,0.057532,0.950900,0,ns,0.075528,0.547100,0,-0.465938,0.547100,0
TN125356,Bourj Ettouil,Ariana,North East,4,0,3,85.6263,11.8057,2.5680,ns,0.294625,0.044400,0,-1.962502,0.044400,0,ns,0.405654,0.038700,0,2.074108,0.038700,0,ns,-0.046883,0.399100,0,0.630690,0.399100,0
TN125357,Sidi Amor Bou Khtioua,Ariana,North East,6,0,3,85.6263,11.8057,2.5680,ns,-0.001581,0.054900,0,-1.822504,0.054900,0,ns,0.022577,0.036600,0,2.076391,0.036600,0,ns,-0.003003,0.924600,0,0.077775,0.924600,0
TN125451,Kalaat El Andalous Est,Ariana,North East,3,0,0,95.2446,3.5100,1.2454,ns,0.053402,0.392000,0,0.796775,0.392000,0,ns,0.030409,0.463500,0,-0.690130,0.463500,0,ns,0.080643,0.301800,0,-0.727487,0.301800,0
TN125452,Kalaat El Andalous Ouest,Ariana,North East,5,0,0,95.2446,3.5100,1.2454,ns,0.116954,0.407100,0,0.783793,0.407100,0,ns,0.093102,0.506000,0,-0.632769,0.506000,0,ns,0.073319,0.251000,0,-0.855788,0.251000,0
TN125453,Pont De Bizerte,Ariana,North East,6,0,0,95.2446,3.5100,1.2454,ns,0.071055,0.459900,0,0.710461,0.459900,0,ns,0.025884,0.621100,0,-0.472380,0.621100,0,ns,0.220228,0.147600,0,-1.156829,0.147600,0
TN125454,Bou Hanach,Ariana,North East,7,0,3,85.6263,11.8057,2.5680,ns,-0.214953,0.507700,0,0.637131,0.507700,0,ns,-0.228306,0.624300,0,-0.472324,0.624300,0,ns,0.244709,0.272800,0,-0.845121,0.272800,0
TN125455,El Hessiane,Ariana,North East,6,0,0,95.2446,3.5100,1.2454,ns,-0.053872,0.858500,0,-0.169747,0.858500,0,ns,-0.126585,0.639600,0,0.443950,0.639600,0,ns,0.298942,0.296900,0,-0.819168,0.296900,0
TN125456,Ennahli,Ariana,North East,7,0,3,85.6263,11.8057,2.5680,ns,-0.157323,0.010100,0,-3.085835,0.010100,0,ns,-0.231993,0.007600,0,3.345680,0.007600,0,ns,0.021871,0.390200,0,0.691393,0.390200,0
TN125551,Sidi Thabet,Ariana,North East,3,0,0,95.2446,3.5100,1.2454,ns,-0.180082,0.521100,0,0.611562,0.521100,0,ns,-0.123689,0.651300,0,-0.439223,0.651300,0,ns,-0.162319,0.233200,0,-0.799571,0.233200,0
TN125552,Bejaoua,Ariana,North East,9,0,3,85.6263,11.8057,2.5680,ns,0.004380,0.650400,0,0.444478,0.650400,0,ns,0.016163,0.851900,0,-0.181826,0.851900,0,ns,-0.262819,0.180200,0,-1.078806,0.180200,0
TN125553,Mongi Slim,Ariana,North East,7,0,0,95.2446,3.5100,1.2454,ns,0.045739,0.680200,0,0.403322,0.680200,0,ns,0.015898,0.698700,0,-0.371174,0.698700,0,ns,0.085100,0.714000,0,-0.304232,0.714000,0
TN125554,Cebalet Ben Ammar,Ariana,North East,7,0,0,95.2446,3.5100,1.2454,ns,-0.008819,0.844600,0,-0.201632,0.844600,0,ns,0.007882,0.670800,0,0.406350,0.670800,0,ns,0.120009,0.492900,0,-0.566475,0.492900,0
TN125555,Chorfech,Ariana,North East,6,0,0,95.2446,3.5100,1.2454,ns,-0.029740,0.906400,0,-0.119998,0.906400,0,ns,-0.139754,0.602500,0,0.498523,0.602500,0,ns,0.081193,0.133900,0,-1.161807,0.133900,0
TN125651,Cite Ettadhamen,Ariana,North East,6,0,0,95.2446,3.5100,1.2454,ns,-0.158336,0.177100,0,-1.247177,0.177100,0,ns,-0.146015,0.108500,0,1.456632,0.108500,0,ns,0.006071,0.957200,0,-0.044182,0.957200,0
TN125652,Ibn Khaldoun,Ariana,North East,6,0,0,95.2446,3.5100,1.2454,ns,0.060232,0.542400,0,0.585759,0.542400,0,ns,0.017863,0.736600,0,-0.332450,0.736600,0,ns,0.231555,0.158100,0,-1.056755,0.158100,0
TN125654,18 Janvier,Ariana,North East,6,0,0,95.2446,3.5100,1.2454,ns,0.077627,0.276600,0,1.013873,0.276600,0,ns,0.013175,0.435800,0,-0.729911,0.435800,0,ns,0.320974,0.074100,0,-1.507584,0.074100,0
TN125655,20 Mars,Ariana,North East,5,0,0,95.2446,3.5100,1.2454,ns,0.190119,0.309900,0,0.940330,0.309900,0,ns,0.102107,0.529200,0,-0.594871,0.529200,0,ns,0.323836,0.052200,0,-1.549412,0.052200,0
TN125656,Mongi Slim,Ariana,North East,4,0,0,95.2446,3.5100,1.2454,ns,0.259133,0.219600,0,1.132298,0.219600,0,ns,0.142638,0.333600,0,-0.902662,0.333700,0,ns,0.451040,0.084200,0,-1.291703,0.084200,0
TN125658,Abulkassem Ech-Chebbi,Ariana,North East,5,0,0,95.2446,3.5100,1.2454,ns,0.175618,0.422200,0,0.768195,0.422200,0,ns,0.076334,0.610600,0,-0.499761,0.610600,0,ns,0.450453,0.101100,0,-1.210326,0.101100,0
TN125659,Khaireddine Pacha,Ariana,North East,5,0,0,95.2446,3.5100,1.2454,ns,0.305742,0.306900,0,0.950056,0.306900,0,ns,0.168494,0.453500,0,-0.700171,0.453500,0,ns,0.544288,0.095100,0,-1.323924,0.095100,0
TN125751,El Mnihla,Ariana,North East,7,0,3,85.6263,11.8057,2.5680,ns,-0.005564,0.723300,0,0.340164,0.723300,0,ns,-0.008757,0.852300,0,-0.172519,0.852300,0,ns,0.072075,0.366500,0,-0.709054,0.366500,0
TN125752,Errafaha,Ariana,North East,10,0,3,85.6263,11.8057,2.5680,LL,1.256863,0.000200,1,-5.767303,0.000200,1,HH,1.474111,0.000100,1,6.199675,0.000100,1,ns,0.071433,0.068400,0,1.482626,0.068400,0
TN125753,En-Nasr,Ariana,North East,7,0,0,95.2446,3.5100,1.2454,ns,0.026387,0.671400,0,0.411501,0.671400,0,ns,0.004133,0.915600,0,-0.103289,0.915600,0,ns,0.148531,0.130000,0,-1.163808,0.130000,0
TN125754,El-Bassatine,Ariana,North East,6,0,0,95.2446,3.5100,1.2454,ns,0.245661,0.243100,0,1.092835,0.243100,0,ns,0.150879,0.391600,0,-0.813754,0.391600,0,ns,0.348775,0.069000,0,-1.465852,0.069000,0
TN125755,15 Octobre,Ariana,North East,4,0,0,95.2446,3.5100,1.2454,ns,0.169240,0.684400,0,0.388160,0.684400,0,ns,0.094362,0.807800,0,-0.234345,0.807800,0,ns,0.241016,0.366000,0,-0.676661,0.366000,0
TN135151,Ben Arous Est,Ben Arous,North East,5,0,3,85.6263,11.8057,2.5680,ns,1.174080,0.031600,0,-2.238301,0.031600,0,ns,1.262949,0.025000,0,2.424266,0.025000,0,ns,0.156954,0.467100,0,0.553116,0.467100,0
TN135152,Cite Ibn Arafa,Ben Arous,North East,5,0,0,95.2446,3.5100,1.2454,ns,0.054467,0.018800,0,-2.727301,0.018800,0,ns,0.388974,0.014600,0,2.921493,0.014600,0,ns,-0.282905,0.317800,0,0.764366,0.317800,0
TN135153,El Mehiri,Ben Arous,North East,10,0,3,85.6263,11.8057,2.5680,LL,0.207566,0.001400,1,-3.975275,0.001400,1,ns,0.309056,0.002100,0,3.999131,0.002100,0,ns,-0.098608,0.029900,0,1.882446,0.029900,0
TN135154,Ben Arous Ouest,Ben Arous,North East,6,0,3,85.6263,11.8057,2.5680,ns,0.300457,0.322700,0,-0.943542,0.322700,0,ns,0.323664,0.301100,0,0.968247,0.301100,0,ns,0.043900,0.622600,0,0.406155,0.622600,0
TN135155,Sidi Ben Arous,Ben Arous,North East,8,0,3,85.6263,11.8057,2.5680,ns,0.394850,0.388900,0,-0.838064,0.388900,0,ns,0.586355,0.214200,0,1.173058,0.214200,0,ns,-0.091734,0.426000,0,-0.607839,0.426000,0
TN135156,Cite El Iskane,Ben Arous,North East,5,0,3,85.6263,11.8057,2.5680,ns,0.254081,0.154100,0,-1.299608,0.154100,0,ns,0.258654,0.146700,0,1.299087,0.146700,0,ns,0.057627,0.406900,0,0.658421,0.406900,0
TN135251,La Nouvelle Medina (1),Ben Arous,North East,5,0,3,85.6263,11.8057,2.5680,ns,1.865946,0.002500,0,-4.043970,0.002500,0,ns,2.105598,0.003900,0,3.967263,0.003900,0,ns,0.025159,0.018700,0,2.259558,0.018700,0
TN135252,La Nouvelle Medina (2),Ben Arous,North East,5,0,3,85.6263,11.8057,2.5680,ns,3.122495,0.015600,0,-2.793377,0.015600,0,ns,3.215935,0.013300,0,2.936697,0.013300,0,ns,0.628150,0.179900,0,0.986283,0.179900,0
TN135253,Sidi Mosbah,Ben Arous,North East,3,0,3,85.6263,11.8057,2.5680,ns,0.566805,0.142800,0,-1.251049,0.142800,0,ns,0.596391,0.114300,0,1.304299,0.114300,0,ns,0.097780,0.565700,0,0.459552,0.565700,0
