election,round,governorate,delegation,constituency,candidate,votes,vote_source,votes_digits_ocr,votes_words_ocr,year,source_file,drive_id
locales_2023,1,صفاقس 2,عقارب,زليانه يتقدم البها,امنه الشحومي,68,agree,68,ثمانيه وستون,2023,قرار الهيئة لمعتمدية عقارب__249__صفاقس 2.PDF,1eRAl47iZhNCHTwF0lwgrCCO3Mmk4pN_f
locales_2023,1,صفاقس 2,عقارب,زليانه يتقدم البها,سمير بتمبارك,54,agree,54,اربعه وخمسون,2023,قرار الهيئة لمعتمدية عقارب__249__صفاقس 2.PDF,1eRAl47iZhNCHTwF0lwgrCCO3Mmk4pN_f
locales_2023,1,صفاقس 2,عقارب,زليانه يتقدم البها,سالم فحوله,93,digits-wrong,53,ثلاثه وتسعون,2023,قرار الهيئة لمعتمدية عقارب__249__صفاقس 2.PDF,1eRAl47iZhNCHTwF0lwgrCCO3Mmk4pN_f
locales_2023,1,صفاقس 2,عقارب,عقارب يتقدم الها,ميساء بن عبدالله,176,agree,176,مايه وسته وسبعون,2023,قرار الهيئة لمعتمدية عقارب__249__صفاقس 2.PDF,1eRAl47iZhNCHTwF0lwgrCCO3Mmk4pN_f
locales_2023,1,صفاقس 2,عقارب,عقارب يتقدم الها,عماد الباجي,311,agree,311,ثلاثمايه واحد عشره,2023,قرار الهيئة لمعتمدية عقارب__249__صفاقس 2.PDF,1eRAl47iZhNCHTwF0lwgrCCO3Mmk4pN_f
locales_2023,1,صفاقس 2,عقارب,عقارب يتقدم الها,بسام بن روبينه,225,agree,225,مايتان وخمسه وعشرون,2023,قرار الهيئة لمعتمدية عقارب__249__صفاقس 2.PDF,1eRAl47iZhNCHTwF0lwgrCCO3Mmk4pN_f
locales_2023,1,صفاقس 2,عقارب,عقارب يتقدم الها,رياض بن كريم,377,agree,377,ثلاثمايه وسبعه وسبعون,2023,قرار الهيئة لمعتمدية عقارب__249__صفاقس 2.PDF,1eRAl47iZhNCHTwF0lwgrCCO3Mmk4pN_f
locales_2023,1,صفاقس 2,عقارب,عقارب يتقدم الها,فواد الدرويش,74,agree,74,اربعه وسبعون,2023,قرار الهيئة لمعتمدية عقارب__249__صفاقس 2.PDF,1eRAl47iZhNCHTwF0lwgrCCO3Mmk4pN_f
locales_2023,1,صفاقس 2,عقارب,عقارب يتقدم الها,حسين بن عبوده,234,agree,234,مايتان واربعه وثلاثون,2023,قرار الهيئة لمعتمدية عقارب__249__صفاقس 2.PDF,1eRAl47iZhNCHTwF0lwgrCCO3Mmk4pN_f
locales_2023,1,صفاقس 2,عقارب,قرقور يتقدم الها,سليم بلفقي,130,digits-wrong,1320,مايه وثلاثون,2023,قرار الهيئة لمعتمدية عقارب__249__صفاقس 2.PDF,1eRAl47iZhNCHTwF0lwgrCCO3Mmk4pN_f
locales_2023,1,صفاقس 2,عقارب,قرقور يتقدم الها,وليد الرفيفي,183,digits-wrong,163,مايه وثلاثه وثمانون,2023,قرار الهيئة لمعتمدية عقارب__249__صفاقس 2.PDF,1eRAl47iZhNCHTwF0lwgrCCO3Mmk4pN_f
locales_2023,1,صفاقس 2,عقارب,قرقور يتقدم الها,منير بلفقي,50,agree,50,خمسون,2023,قرار الهيئة لمعتمدية عقارب__249__صفاقس 2.PDF,1eRAl47iZhNCHTwF0lwgrCCO3Mmk4pN_f
locales_2023,1,قبلي,الفوار,"الصابريه الشرقيه,",بلقاسم بنغنوم,147,digits-wrong,117,مايه وسبعه واربعون,2023,قرار الهيئة لمعتمدية الفوار__187__قبلي.pdf,1mdX4p5314NlTRp4a_LMjnLibsDPWSiL5
locales_2023,1,قبلي,الفوار,"الصابريه الشرقيه,",لزهر الادنس,24,agree,24,اربعه وعشرون,2023,قرار الهيئة لمعتمدية الفوار__187__قبلي.pdf,1mdX4p5314NlTRp4a_LMjnLibsDPWSiL5
locales_2023,1,قبلي,الفوار,"الصابريه الغربيه,",عبدالرووف بنرحال,387,digits-wrong,367,ثلاثمايه وسبعه وثمانون,2023,قرار الهيئة لمعتمدية الفوار__187__قبلي.pdf,1mdX4p5314NlTRp4a_LMjnLibsDPWSiL5
locales_2023,1,قبلي,الفوار,"الصابريه الغربيه,",مصطفي بنعثمان,35,agree,35,خمسه وثلاثون,2023,قرار الهيئة لمعتمدية الفوار__187__قبلي.pdf,1mdX4p5314NlTRp4a_LMjnLibsDPWSiL5
locales_2023,1,قبلي,الفوار,بشني - الدرجين,عبدالرزاق الطويل2,333,digits-wrong,2133,ثلاثمايه وثلاثه وثلاثون,2023,قرار الهيئة لمعتمدية الفوار__187__قبلي.pdf,1mdX4p5314NlTRp4a_LMjnLibsDPWSiL5
locales_2023,1,قبلي,الفوار,بشني - الدرجين,سعيد ابن الحاج محمد,418,digits-wrong,48,اربعمايه وثمانيه عشر,2023,قرار الهيئة لمعتمدية الفوار__187__قبلي.pdf,1mdX4p5314NlTRp4a_LMjnLibsDPWSiL5
locales_2023,1,قبلي,دوز الجنوبيه,العذاره,ندي زعنانه,121,agree,121,مايه وواحد وعشرون,2023,قرار الهيئة لمعتمدية دوز الجنوبية__185__قبلي.pdf,1UcNlke5_chVyBBL8wZRSWZjXRAgf72Nw
locales_2023,1,قبلي,دوز الجنوبيه,"دوز الغربيه,",محمد بن عبدالمول,271,agree,271,مايتان وواحد وسبعون,2023,قرار الهيئة لمعتمدية دوز الجنوبية__185__قبلي.pdf,1UcNlke5_chVyBBL8wZRSWZjXRAgf72Nw
locales_2023,1,قبلي,دوز الجنوبيه,"دوز الغربيه,",ابراهيم الشاذلي,89,agree,89,تسعه وثمانون,2023,قرار الهيئة لمعتمدية دوز الجنوبية__185__قبلي.pdf,1UcNlke5_chVyBBL8wZRSWZjXRAgf72Nw
locales_2023,1,قبلي,دوز الجنوبيه,"غليسيه, تصرح",الهادي الكوت ‏,50,agree,50,خمسون,2023,قرار الهيئة لمعتمدية دوز الجنوبية__185__قبلي.pdf,1UcNlke5_chVyBBL8wZRSWZjXRAgf72Nw
locales_2023,1,قبلي,دوز الجنوبيه,"غليسيه, تصرح",محمد قريره,131,agree,131,مايه وواحد وثلاثون,2023,قرار الهيئة لمعتمدية دوز الجنوبية__185__قبلي.pdf,1UcNlke5_chVyBBL8wZRSWZjXRAgf72Nw
locales_2023,1,قبلي,دوز الجنوبيه,"غليسيه, تصرح",محمد بنبليله,209,agree,209,مايتان وتسعه,2023,قرار الهيئة لمعتمدية دوز الجنوبية__185__قبلي.pdf,1UcNlke5_chVyBBL8wZRSWZjXRAgf72Nw
locales_2023,1,قبلي,دوز الجنوبيه,"نويل الجنوبيه,",علي الصغير الحرابي,77,agree,77,سبعه وسبعون,2023,قرار الهيئة لمعتمدية دوز الجنوبية__185__قبلي.pdf,1UcNlke5_chVyBBL8wZRSWZjXRAgf72Nw
locales_2023,1,قبلي,دوز الجنوبيه,نويل الشماليه» تصرح,ا ال رس يي,93,digits-only,93,,2023,قرار الهيئة لمعتمدية دوز الجنوبية__185__قبلي.pdf,1UcNlke5_chVyBBL8wZRSWZjXRAgf72Nw
locales_2023,1,قبلي,دوز الجنوبيه,نويل الشماليه» تصرح,يسن بنحمد مايتان وثلاثه وعشرون اه,6,digits-only,6,,2023,قرار الهيئة لمعتمدية دوز الجنوبية__185__قبلي.pdf,1UcNlke5_chVyBBL8wZRSWZjXRAgf72Nw
locales_2023,1,قبلي,دوز الجنوبيه,نويل الشماليه» تصرح,البادي بن الحرابي,121,agree,121,مايه وواحد وعشرون,2023,قرار الهيئة لمعتمدية دوز الجنوبية__185__قبلي.pdf,1UcNlke5_chVyBBL8wZRSWZjXRAgf72Nw
locales_2023,1,قبلي,دوز الشماليه,العبادله يتقدم,نصر بالحاج محمد,153,agree,153,مايه وثلاثه وخمسون,2023,قرار الهيئة لمعتمدية دوز الشمالية__186__قبلي (2).PDF,1YcDxc54GQ4CQ7779d3re66-V4qnD5Hs-
locales_2023,1,قبلي,دوز الشماليه,العبادله يتقدم,ابتسام مرزوقي,120,digits-wrong,0,مايه وعشرون,2023,قرار الهيئة لمعتمدية دوز الشمالية__186__قبلي (2).PDF,1YcDxc54GQ4CQ7779d3re66-V4qnD5Hs-
locales_2023,1,قبلي,دوز الشماليه,العبادله يتقدم,خليفه بنعامر,145,digits-wrong,15,مايه وخمسه واربعون,2023,قرار الهيئة لمعتمدية دوز الشمالية__186__قبلي (2).PDF,1YcDxc54GQ4CQ7779d3re66-V4qnD5Hs-
locales_2023,1,قبلي,دوز الشماليه,العبادله يتقدم,الشيرف يكعقمان,66,agree,66,سته وستون,2023,قرار الهيئة لمعتمدية دوز الشمالية__186__قبلي (2).PDF,1YcDxc54GQ4CQ7779d3re66-V4qnD5Hs-
locales_2023,1,قبلي,دوز الشماليه,العوينه,البشير بوظفر,149,digits-wrong,9,مايه وتسعه واربعون,2023,قرار الهيئة لمعتمدية دوز الشمالية__186__قبلي (2).PDF,1YcDxc54GQ4CQ7779d3re66-V4qnD5Hs-
locales_2023,1,قبلي,دوز الشماليه,العوينه,نصر كركوره,82,agree,82,اثنان وثمانون,2023,قرار الهيئة لمعتمدية دوز الشمالية__186__قبلي (2).PDF,1YcDxc54GQ4CQ7779d3re66-V4qnD5Hs-
locales_2023,1,قبلي,دوز الشماليه,العوينه,اتتصف البكوتن,116,digits-wrong,16,مايه وسته عشر,2023,قرار الهيئة لمعتمدية دوز الشمالية__186__قبلي (2).PDF,1YcDxc54GQ4CQ7779d3re66-V4qnD5Hs-
locales_2023,1,قبلي,دوز الشماليه,العوينه,محسن بن سالم,182,digits-wrong,72,مايه واثنان وثمانون,2023,قرار الهيئة لمعتمدية دوز الشمالية__186__قبلي (2).PDF,1YcDxc54GQ4CQ7779d3re66-V4qnD5Hs-
locales_2023,1,قبلي,دوز الشماليه,القلعه - (دوز,المكي رابح,209,digits-wrong,09,مايتان وتسعه,2023,قرار الهيئة لمعتمدية دوز الشمالية__186__قبلي (2).PDF,1YcDxc54GQ4CQ7779d3re66-V4qnD5Hs-
locales_2023,1,قبلي,دوز الشماليه,دوز الشرقيه,احمد بنعلي,162,agree,162,مايه واثنان وستون,2023,قرار الهيئة لمعتمدية دوز الشمالية__186__قبلي (2).PDF,1YcDxc54GQ4CQ7779d3re66-V4qnD5Hs-
locales_2023,1,قبلي,دوز الشماليه,دوز الشرقيه,خالد بنعمر,176,digits-wrong,16,مايه وسته وسبعون,2023,قرار الهيئة لمعتمدية دوز الشمالية__186__قبلي (2).PDF,1YcDxc54GQ4CQ7779d3re66-V4qnD5Hs-
locales_2023,1,قبلي,دوز الشماليه,دوز الشرقيه,البادي الاحمر,68,agree,68,ثمانيه وستون,2023,قرار الهيئة لمعتمدية دوز الشمالية__186__قبلي (2).PDF,1YcDxc54GQ4CQ7779d3re66-V4qnD5Hs-
locales_2023,1,قبلي,دوز الشماليه,دوز الشرقيه,شادي بنحامد,48,agree,48,ثمانيه واربعون,2023,قرار الهيئة لمعتمدية دوز الشمالية__186__قبلي (2).PDF,1YcDxc54GQ4CQ7779d3re66-V4qnD5Hs-
locales_2023,1,قبلي,رجيم معتوق,"المطروحه,",مجدي بنحميد2,42,agree,42,اثنان واربعون,2023,قرار الهيئة لمعتمدية رجيم معتوق__188__قبلي.pdf,1K2tO8amOAOcKjDxr7XbeJYnRNBUser4b
locales_2023,1,قبلي,رجيم معتوق,"المطروحه,",علي بن بلقاسم,11,digits-wrong,1,احد عشره,2023,قرار الهيئة لمعتمدية رجيم معتوق__188__قبلي.pdf,1K2tO8amOAOcKjDxr7XbeJYnRNBUser4b
locales_2023,1,قبلي,رجيم معتوق,"رجيم معتوق 1, تصرح",المبروك بنفريجه,33,agree,33,ثلاثه وثلاثون,2023,قرار الهيئة لمعتمدية رجيم معتوق__188__قبلي.pdf,1K2tO8amOAOcKjDxr7XbeJYnRNBUser4b
locales_2023,1,قبلي,رجيم معتوق,"رجيم معتوق 1, تصرح",فاطمه التهامي,36,agree,36,سته وثلاثون,2023,قرار الهيئة لمعتمدية رجيم معتوق__188__قبلي.pdf,1K2tO8amOAOcKjDxr7XbeJYnRNBUser4b
locales_2023,1,قبلي,رجيم معتوق,"رجيم معتوق 1, تصرح",علي بنعمار,223,agree,223,مايتان وثلاثه وعشرون,2023,قرار الهيئة لمعتمدية رجيم معتوق__188__قبلي.pdf,1K2tO8amOAOcKjDxr7XbeJYnRNBUser4b
locales_2023,1,قبلي,رجيم معتوق,"رجيم معتوق 2,",علي براوي,107,agree,107,مايه وسبعه,2023,قرار الهيئة لمعتمدية رجيم معتوق__188__قبلي.pdf,1K2tO8amOAOcKjDxr7XbeJYnRNBUser4b
locales_2023,1,قبلي,رجيم معتوق,"رجيم معتوق 2,",بلقاسم بن سعيد مايثه,83,digits-wrong,163,وثلاثه وثمانون,2023,قرار الهيئة لمعتمدية رجيم معتوق__188__قبلي.pdf,1K2tO8amOAOcKjDxr7XbeJYnRNBUser4b
locales_2023,1,قبلي,رجيم معتوق,رجيم معتوق 23,البشير فريجه,82,digits-wrong,52,اثنان وثمانون,2023,قرار الهيئة لمعتمدية رجيم معتوق__188__قبلي.pdf,1K2tO8amOAOcKjDxr7XbeJYnRNBUser4b
locales_2023,1,قبلي,رجيم معتوق,رجيم معتوق 23,اعضاء المجلس المحلي لمعتمديه رجيم معتوق لسنه 2023 بالدايره الانتخابيه المحليه رجيم معتوق,23,digits-only,23,,2023,قرار الهيئة لمعتمدية رجيم معتوق__188__قبلي.pdf,1K2tO8amOAOcKjDxr7XbeJYnRNBUser4b
locales_2023,1,قبلي,رجيم معتوق,رجيم معتوق 4,محمد فريجه2,52,agree,52,اثنان وخمسون,2023,قرار الهيئة لمعتمدية رجيم معتوق__188__قبلي.pdf,1K2tO8amOAOcKjDxr7XbeJYnRNBUser4b
locales_2023,1,قبلي,رجيم معتوق,رجيم معتوق 4,محمد بنسالم,64,agree,64,اربعه وستون,2023,قرار الهيئة لمعتمدية رجيم معتوق__188__قبلي.pdf,1K2tO8amOAOcKjDxr7XbeJYnRNBUser4b
locales_2023,1,قبلي,رجيم معتوق,رجيم معتوق 4,اعضاء المجلس المحلي لمعتمديه رجيم معتوق لسنه 2023 بالدايره الانتخابيه المحليه رجيم معتوق,4,digits-only,4,,2023,قرار الهيئة لمعتمدية رجيم معتوق__188__قبلي.pdf,1K2tO8amOAOcKjDxr7XbeJYnRNBUser4b
locales_2023,1,قبلي,سوق الاحد,"الزويه, تصرح",صالح العريبي ثلاثمايه وثلاثه عشر 313 002],2023,digits-only,2023,,2023,قرار الهيئة لمعتمدية سوق الأحد__189__قبلي.pdf,1pSAs61RrqmMDjWOhWKCb027DNwKxopLK
locales_2023,1,قبلي,سوق الاحد,"الزويه, تصرح",محمدامين الناظري,64,agree,64,اربعه وستون,2023,قرار الهيئة لمعتمدية سوق الأحد__189__قبلي.pdf,1pSAs61RrqmMDjWOhWKCb027DNwKxopLK
locales_2023,1,قبلي,سوق الاحد,المنشيه - (سوق الاحد),خليل خالد,442,agree,442,اربعمايه واثنان واربعون,2023,قرار الهيئة لمعتمدية سوق الأحد__189__قبلي.pdf,1pSAs61RrqmMDjWOhWKCb027DNwKxopLK
locales_2023,1,قبلي,سوق الاحد,المنشيه - (سوق الاحد),عبدالقادر بن الشايب,162,agree,162,مايه واثنان وستون,2023,قرار الهيئة لمعتمدية سوق الأحد__189__قبلي.pdf,1pSAs61RrqmMDjWOhWKCb027DNwKxopLK
locales_2023,1,قبلي,سوق الاحد,المنشيه - (سوق الاحد),الباشعي الشيخ,155,agree,155,مايه وخمسه وخمسون,2023,قرار الهيئة لمعتمدية سوق الأحد__189__قبلي.pdf,1pSAs61RrqmMDjWOhWKCb027DNwKxopLK
locales_2023,1,قبلي,سوق الاحد,ام الصمعه,شكري اعبيد,75,agree,75,خمسه وسبعون,2023,قرار الهيئة لمعتمدية سوق الأحد__189__قبلي.pdf,1pSAs61RrqmMDjWOhWKCb027DNwKxopLK
locales_2023,1,قبلي,سوق الاحد,ام الصمعه,اشرف عمر ماتتان,3,digits-wrong,203,وثلاثه,2023,قرار الهيئة لمعتمدية سوق الأحد__189__قبلي.pdf,1pSAs61RrqmMDjWOhWKCb027DNwKxopLK
locales_2023,1,قبلي,سوق الاحد,بو عبد الله,عاطف بن محمد,306,agree,306,ثلاثمايه وسته,2023,قرار الهيئة لمعتمدية سوق الأحد__189__قبلي.pdf,1pSAs61RrqmMDjWOhWKCb027DNwKxopLK
locales_2023,1,قبلي,سوق الاحد,بو عبد الله يتقدم,حمزه الحاجي,198,digits-wrong,158,مايه وثمانيه وتسعون,2023,قرار الهيئة لمعتمدية سوق الأحد__189__قبلي.pdf,1pSAs61RrqmMDjWOhWKCb027DNwKxopLK
locales_2023,1,قبلي,سوق الاحد,بو عبد الله يتقدم,علي بوراوي,137,agree,137,مايه وسبعه وثلاثون,2023,قرار الهيئة لمعتمدية سوق الأحد__189__قبلي.pdf,1pSAs61RrqmMDjWOhWKCb027DNwKxopLK
locales_2023,1,قبلي,سوق الاحد,بو عبد الله يتقدم,احمد المغزاوي,81,digits-wrong,61,واحد وثمانون,2023,قرار الهيئة لمعتمدية سوق الأحد__189__قبلي.pdf,1pSAs61RrqmMDjWOhWKCb027DNwKxopLK
locales_2023,1,قبلي,سوق الاحد,بو عبد الله يتقدم,عنتر المحمودي,90,digits-wrong,590,تسعون,2023,قرار الهيئة لمعتمدية سوق الأحد__189__قبلي.pdf,1pSAs61RrqmMDjWOhWKCb027DNwKxopLK
locales_2023,1,قبلي,سوق الاحد,بو عبد الله يتقدم,تي وو ووو يي ا,1,digits-only,1,,2023,قرار الهيئة لمعتمدية سوق الأحد__189__قبلي.pdf,1pSAs61RrqmMDjWOhWKCb027DNwKxopLK
locales_2023,1,قبلي,سوق الاحد,"فطناسه - (سوق الاحد),",طارق عمر مايتان واثنا,10,digits-wrong,212,عشره,2023,قرار الهيئة لمعتمدية سوق الأحد__189__قبلي.pdf,1pSAs61RrqmMDjWOhWKCb027DNwKxopLK
locales_2023,1,قبلي,سوق الاحد,"فطناسه - (سوق الاحد),",محمدالسامي دهان,41,agree,41,واحد واربعون,2023,قرار الهيئة لمعتمدية سوق الأحد__189__قبلي.pdf,1pSAs61RrqmMDjWOhWKCb027DNwKxopLK
