constituency,rank,rank_check,list_name,list_name_source,list_name_ocr,list_name_text_layer,votes,share_pct,share_recomputed,share_decimals,share_check,constituency_valid_votes_lists,share_over,source_pages
تطاوين,26,agree,قائمة حركة الوحدوبين الأحرار,ocr,قائمة حركة الوحدوبين الأحرار,قائمة حركة الوحدويين الأحرار,115,0.3,0.3,1,agree,34810,35617,87 88
تطاوين,27,agree,قائمة حزب العمل التونيسى,ocr,قائمة حزب العمل التونيسى,قائمة حزب العمل التونسي,108,0.3,0.3,1,agree,34810,35617,87 88
تطاوين,28,agree,قائمة حركة الديمقراطيين الاشتراكيين,ocr,قائمة حركة الديمقراطيين الاشتراكيين,قائمة حركة الديمقراطيين الاشتراكيين,94,0.3,0.3,1,agree,34810,35617,87 88
تطاوين,29,agree,قائمة حزب صوت شعب تونس,ocr,قائمة حزب صوت شعب تونس,قائمة حزب صوت شعب تونس,84,0.2,0.2,1,agree,34810,35617,87 88
تطاوين,30,agree,قائمة حزب الجبهة الوطنية التونسية,ocr,قائمة حزب الجههة الوطنية التونسية,قائمة حزب الجبهة الوطنية التونسية,77,0.2,0.2,1,agree,34810,35617,87 88
تطاوين,31,agree,قائمة حزب المجد,ocr,قائمة حزب المجد,قائمة حزب المجد,70,0.2,0.2,1,agree,34810,35617,87 88
فرنسا 1,1,agree,قائمة حزب حركة نداء تونس,decision,قائمة حركة نداء تونس,قائمة حركة نداء تونس,15406,39.27,39.27,2,agree,39021,39233,89
فرنسا 1,2,agree,قائمة حزب حركة النهضة,decision,قائمة حزب حركة الهضة,قائمة حزب حركة النهضة,11533,29.4,29.4,2,agree,39021,39233,89
فرنسا 1,3,agree,قائمة حزب آفاق تونس,decision,قائمة حزب آفاق تونس,قائمة حزب آفاق تونس,2246,5.72,5.72,2,agree,39021,39233,89
فرنسا 1,4,agree,قائمة حزب المؤتمر من أجل الجمهورية,decision,|[ قائمة حزب المؤتمرمن أجل الجمبورية 2,قائمة حزب المؤتمرمن أجل ر الجمهو ية,2166,5.52,5.52,2,agree,39021,39233,89
فرنسا 1,5,agree,قائمة الجبهة الشعبية,decision,قائمة الجهة الشعبية,قائمة الجبهة الشعبية,1691,4.31,4.31,2,agree,39021,39233,89
فرنسا 1,6,agree,قائمة الاتحاد من أجل تونس,ocr,قائمة الاتحاد من أجل تونس,قائمة الاتحاد من أجل تونس,1400,3.57,3.57,2,agree,39021,39233,89
فرنسا 1,7,agree,قائمة الحزب الجمهوري,decision,قائمة الحزب الجمبوري,قائمة الحزب ر الجمهو ي,845,2.15,2.15,2,agree,39021,39233,89
فرنسا 1,8,agree,قائمة حزب التيار الديمقراطي,decision,قائمة حزب التيار الديمقراطي,قائمة حزب التيارالديمقراطي,790,2.01,2.01,2,agree,39021,39233,89
فرنسا 1,9,agree,قائمة حزب التكتل,ocr,قائمة حزب التكتل,قائمة حزب التكتل,616,1.57,1.57,2,agree,39021,39233,89
فرنسا 1,10,agree,قائمة حزب التحالف الديمقراطي,decision,قائمة حزب التحالف الديمقراطى,قائمة حزب التحالف الديمقراطي,533,1.36,1.36,2,agree,39021,39233,89
فرنسا 1,11,agree,قائمة حزب الاتحاد الوطني الحر,decision,قائمة حزب الاتحاد الوطني الحر,قائمة حزب الاتحاد الوطني الحر,375,0.96,0.96,2,agree,39021,39233,89
فرنسا 1,12,agree,قائمة حزب حركة الشعب,decision,قائمة حركة الشعب,قائمة حركة الشعب,312,0.8,0.8,2,agree,39021,39233,89
فرنسا 1,13,agree,قائمة حركة وفاء,ocr,قائمة حركة وفاء,قائمة حركة وفاء,312,0.8,0.8,2,agree,39021,39233,89
فرنسا 1,14,agree,قائمة حزب المبادرة,decision,قائمة حزب المبادرة,قائمة حزب ر المباد ة,280,0.71,0.71,2,agree,39021,39233,89
فرنسا 1,15,agree,القائمة الدستورية الموحدة,ocr,القائمة الدستورية الموحدة,القائمة ر الدستو ية الموحدة,134,0.34,0.34,2,agree,39021,39233,89
فرنسا 1,16,agree,قائمة تيار المحبة,decision,قائمة تيار المحبة,قائمة تياراملحبة,121,0.31,0.31,2,agree,39021,39233,89
فرنسا 1,17,agree,قائمة الربيع لتحقيق السيادة الاقتصادية,ocr,قائمة الربيع لتحقيق السيادة الاقتصادية,قائمة الربيع لتحقيق السيادة الاقتصادية,109,0.28,0.28,2,agree,39021,39233,89
فرنسا 1,18,agree,|[ قائمة اليقظة العربية من أجل الوحدة ‏,ocr,|[ قائمة اليقظة العربية من أجل الوحدة ‏,قائمة اليقظة العربية من أجل الوحدة,76,0.19,0.19,2,agree,39021,39233,89
فرنسا 1,19,agree,قائمة حزب حركة التونسي,ocr,قائمة حزب حركة التونسي,قائمة حزب حركة التونسي,76,0.19,0.19,2,agree,39021,39233,89
فرنسا 2,1,agree,قائمة حزب حركة نداء تونس,decision,قائمة حركة نداء تونس,قائمة حركة نداء تونس,12987,41.66,41.66,2,agree,30852,31174,90
فرنسا 2,2,agree,قائمة حزب حركة النهضة,decision,قائمة حزب حركة الهضة,قائمة حزب حركة النهضة,8134,26.09,26.09,2,agree,30852,31174,90
فرنسا 2,3,agree,قائمة نداء التونسيين بالخارج,decision,قائمة نداء التونسيين بالخارج,قائمة نداء التونسيين بالخارج,1814,5.82,5.82,2,agree,30852,31174,90
فرنسا 2,4,agree,قائمة حزب المؤتمر من أجل الجمهورية,decision,|[ قائمة حزب المؤتمرمن أجل الجمهورية ‎١‏,قائمة حزب المؤتمرمن أجل ر الجمهو ية,1271,4.08,4.08,2,agree,30852,31174,90
فرنسا 2,5,agree,قائمة الجبهة الشعبية,decision,قائمة الجبهة الشعبية,قائمة الجبهة الشعبية,1206,3.87,3.87,2,agree,30852,31174,90
فرنسا 2,6,agree,قائمة حزب آفاق تونس,decision,قائمة حزب آفاق تونس,قائمة حزب آفاق تونس,812,2.6,2.6,2,agree,30852,31174,90
فرنسا 2,7,agree,قائمة الاتحاد من أجل تونس,ocr,قائمة الاتحاد من أجل تونس,قائمة الاتحاد من أجل تونس,600,1.92,1.92,2,agree,30852,31174,90
فرنسا 2,8,agree,قائمة حزب التيار الديمقراطي,decision,قائمة حزب التيار الديمقراطي,قائمة حزب التيارالديمقراطي,527,1.69,1.69,2,agree,30852,31174,90
فرنسا 2,9,agree,قائمة حزب الاتحاد الوطني الحر,decision,قائمة حزب الاتحاد الوطني الحر,قائمة حزب الاتحاد الوطني الحر,518,1.66,1.66,2,agree,30852,31174,90
فرنسا 2,10,agree,قائمة حزب التكتل,ocr,قائمة حزب التكتل,قائمة حزب التكتل,442,1.42,1.42,2,agree,30852,31174,90
فرنسا 2,11,agree,قائمة حزب حركة الشعب,decision,قائمة حركة الشعب,قائمة حركة الشعب,382,1.23,1.23,2,agree,30852,31174,90
فرنسا 2,12,agree,قائمة المماجرون,ocr,قائمة المماجرون,قائمة و المهاجر ن,372,1.19,1.19,2,agree,30852,31174,90
فرنسا 2,13,agree,قائمة حزب التحالف الديمقراطي,decision,قائمة حزب التحالف الديمقراطي,قائمة حزب التحالف الديمقراطي,348,1.12,1.12,2,agree,30852,31174,90
فرنسا 2,14,agree,قائمة حزب المبادرة,decision,قائمة حزب المبادرة,قائمة حزب المبا ردة,344,1.1,1.1,2,agree,30852,31174,90
فرنسا 2,15,agree,قائمة حركة وفاء,ocr,قائمة حركة وفاء,قائمة حركة وفاء,261,0.84,0.84,2,agree,30852,31174,90
فرنسا 2,16,agree,قائمة تيار المحبة,decision,قائمة تيار المحبة,قائمة تياراملحبة,235,0.75,0.75,2,agree,30852,31174,90
فرنسا 2,17,agree,القائمة الشعبية المستقلة,ocr,القائمة الشعبية المستقلة,القائمة الشعبية المستقلة,229,0.73,0.73,2,agree,30852,31174,90
فرنسا 2,18,agree,قائمة حزب العريضة الشعبية,ocr,قائمة حزب العريضة الشعبية,قائمة حزب العريضة الشعبية,212,0.68,0.68,2,agree,30852,31174,90
فرنسا 2,19,agree,قائمة الحركة الدستورية,ocr,قائمة الحركة الدستورية,قائمة الحركة ر الدستو ية,158,0.51,0.51,2,agree,30852,31174,90
إيطاليا,1,agree,قائمة حزب حركة النهضة,decision,قائمة حزب حركة الهضة,قائمة حزب حركة النهضة,2975,41.54,41.54,2,agree,7115,7162,91
إيطاليا,2,agree,قائمة حزب حركة نداء تونس,decision,قائمة حركة نداء تونس,قائمة حركة نداء تونس,2147,29.98,29.98,2,agree,7115,7162,91
إيطاليا,3,agree,قائمة الجبهة الشعبية,decision,قائمة الجهة الشعبية,قائمة الجبهة الشعبية,337,4.71,4.71,2,agree,7115,7162,91
إيطاليا,4,agree,قائمة حزب المؤتمر من أجل الجمهورية,decision,قائمة حزب المؤتمرمن أجل الجمهورية,قائمة حزب المؤتمرمن أجل ر الجمهو ية,210,2.93,2.93,2,agree,7115,7162,91
إيطاليا,5,agree,قائمة الحزب الجمهوري,decision,قائمة الحزب الجمهورى,قائمة الحزب ر الجمهو ي,201,2.81,2.81,2,agree,7115,7162,91
إيطاليا,6,agree,قائمة صوت المهاجر,ocr,قائمة صوت المهاجر,قائمة صوت المهاجر,197,2.75,2.75,2,agree,7115,7162,91
إيطاليا,7,agree,قائمة الاتحاد من أجل تونس,ocr,قائمة الاتحاد من أجل تونس,قائمة الاتحاد من أجل تونس,196,2.74,2.74,2,agree,7115,7162,91
إيطاليا,8,agree,قائمة حزب الاتحاد الوطني الحر,decision,قائمة حزب الاتحاد الوطني الحر,قائمة حزب الاتحاد الوطني الحر,179,2.5,2.5,2,agree,7115,7162,91
إيطاليا,9,agree,قائمة تيار المحبة,decision,قائمة تيار المحبة,قائمة تياراملحبة,132,1.84,1.84,2,agree,7115,7162,91
إيطاليا,10,agree,قائمة حزب التكتل,ocr,قائمة حزب التكتل,قائمة حزب التكتل,90,1.26,1.26,2,agree,7115,7162,91
إيطاليا,11,agree,قائمة الزيتونة الخضراء,ocr,قائمة الزيتونة الخضراء,قائمة الزيتونة الخضراء,86,1.2,1.2,2,agree,7115,7162,91
إيطاليا,12,agree,قائمة حزب التحالف الديمقراطي,decision,قائمة حزب التحالف الديمقراض,قائمة حزب التحالف الديمقراطي,83,1.16,1.16,2,agree,7115,7162,91
إيطاليا,13,agree,قائمة حركة وفاء,ocr,قائمة حركة وفاء,قائمة حركة وفاء,81,1.13,1.13,2,agree,7115,7162,91
إيطاليا,14,agree,قائمة حزب الغد,ocr,قائمة حزب الغد,قائمة حزب الغد,73,1.02,1.02,2,agree,7115,7162,91
إيطاليا,15,agree,قائمة الجبهة الوطنية للإنقاذ,decision,قائمة الجهة الوطنية للإنقاذ,قائمة الجبهة الوطنية لإلنقاذ,43,0.6,0.6,2,agree,7115,7162,91
إيطاليا,16,agree,قائمة النصر,ocr,قائمة النصر,قائمة النصر,36,0.5,0.5,2,agree,7115,7162,91
إيطاليا,17,agree,قائمة حزب الأمان,ocr,قائمة حزب الأمان,قائمة حزب الأمان,28,0.39,0.39,2,agree,7115,7162,91
إيطاليا,18,agree,قائمة الربيع العربي لتحقيق السيادة الاقتصادية,ocr,قائمة الربيع العربي لتحقيق السيادة الاقتصادية,قائمة الربيع العربي لتحقيق السيادة الاقتصادية,21,0.29,0.29,2,agree,7115,7162,91
ألمانيا,1,agree,قائمة حزب حركة نداء تونس,decision,قائمة حركة نداء تونس,قائمة حركة نداء تونس,3013,40.68,40.68,2,agree,7358,7407,92
ألمانيا,2,agree,قائمة حزب حركة النهضة,decision,قائمة حزب حركة الهضة,قائمة حزب حركة النهضة,2643,35.68,35.68,2,agree,7358,7407,92
ألمانيا,3,agree,قائمة حزب المؤتمر من أجل الجمهورية,decision,قائمة حزب المؤتمرمن أجل الجمبورية 2,قائمة حزب المؤتمرمن أجل ر الجمهو ية,498,6.72,6.72,2,agree,7358,7407,92
ألمانيا,4,agree,قائمة الجبهة الشعبية,decision,قائمة الجبهية الشعبية,قائمة الجبهة الشعبية,407,5.49,5.49,2,agree,7358,7407,92
ألمانيا,5,agree,قائمة الحزب الجمهوري,decision,قائمة الحزب الجمبوري,قائمة الحزب ر الجمهو ي,252,3.4,3.4,2,agree,7358,7407,92
ألمانيا,6,agree,قائمة حزب الاتحاد الوطني الحر,decision,قائمة الاتحاد الوطني الحر,قائمة الاتحاد الوطني الحر,143,1.93,1.93,2,agree,7358,7407,92
ألمانيا,7,agree,قائمة حزب التكتل,ocr,قائمة حزب التكتل,قائمة حزب التكتل,140,1.89,1.89,2,agree,7358,7407,92
ألمانيا,8,agree,قائمة حزب المبادرة,decision,قائمة حزب المبادرة,قائمة حزب ر المباد ة,111,1.5,1.5,2,agree,7358,7407,92
ألمانيا,9,agree,قائمة تيار المحبة,decision,قائمة تيار المحبة,قائمة تياراملحبة,48,0.65,0.65,2,agree,7358,7407,92
