governorate_ar,constituency_ar,delegation_ar,imada_ar,centre_name_ar,centre_name_fr,ussd_code,governorate,source_page
صفاقس,صفاقس 1,الحنشة,بي الشعبة,م إبتدائية النيب - بي الشعبة,E.P.ENNIB BIR ECHOABA,4699,صفاقس,70
صفاقس,صفاقس 1,الحنشة,بي الشعبة,م إبتدائية بي الشعبة,E.P.BIR ECHOABA,4700,صفاقس,70
صفاقس,صفاقس 1,الحنشة,بي صالح,م إبتدائية أولاد عمر 1 - بي صالح,E.P. AOULED AMOR 1 BIR SALAH,4701,صفاقس,70
صفاقس,صفاقس 1,الحنشة,بي صالح,م إبتدائية أولاد عمر 2 - بي صالح,E.P.AOULED AMOR 2 BIR SALEH,4702,صفاقس,70
صفاقس,صفاقس 1,الحنشة,بي صالح,م إبتدائية بي صالح,E.P.BIR SALEH,4703,صفاقس,70
صفاقس,صفاقس 1,الحنشة,دخان,م إبتدائية الخشارمة - دخان,E.P.KHCHERMA DOKHAN,4704,صفاقس,70
صفاقس,صفاقس 1,الحنشة,دخان,م إبتدائية الطهــاهرة - دخان,E.P.THAHRA DOKHAN,4705,صفاقس,70
صفاقس,صفاقس 1,الحنشة,دخان,ر م إبتدائية دخان الشقية,E.P.DOKHAN EST,4706,صفاقس,70
صفاقس,صفاقس 1,الحنشة,دخان,م إبتدائية دخان المحطة,E.P.DOKHAN GARE,4707,صفاقس,70
صفاقس,صفاقس 1,الحنشة,سيدي حسن بالحاج,م إبتدائية الحلالفة - سيدي حسن بالحاج,E.P.HLELFA SIDI HSEN BELHAJ,4708,صفاقس,70
صفاقس,صفاقس 1,الحنشة,سيدي حسن بالحاج,م إبتدائية الحلالفة الجنوبية - سيدي حسن بالحاج,E.P. HLELFA SUD,4709,صفاقس,70
صفاقس,صفاقس 1,الحنشة,سيدي حسن بالحاج,م إبتدائية سيدي حسن بلحاج,E.P.SIDI HSEN BELHAJ,4710,صفاقس,71
صفاقس,صفاقس 1,الحنشة,سيدي حسن بالحاج,م إبتدائية وادي الرقة - سيدي حسن بالحاج,E.P.OUED EROGA S. H.BELHAJ,4711,صفاقس,71
صفاقس,صفاقس 1,الحنشة,مركز مصباح,م إبتدائية البياضري - مركز مصباح,E.P. BAYADHIN MARKEZ MOSBEH,4712,صفاقس,71
صفاقس,صفاقس 1,الحنشة,مركز مصباح,م إبتدائية الجمال - مركز مصباح,E.P. JEMAL MARKEZ MOSBEH,4713,صفاقس,71
صفاقس,صفاقس 1,الحنشة,مركز مصباح,م إبتدائية الغطاطسة - مركز مصباح,E.P. GHTATSA MARKEZ MOUSBAH,4714,صفاقس,71
صفاقس,صفاقس 1,الحنشة,مركز مصباح,م إبتدائية مركز مصباح طريق الحنشة,E.P.MERKEZ MOSBEH ROUTE HINCHA,4715,صفاقس,71
صفاقس,صفاقس 1,العامرة,السلام,م إبتدائية الغلالبة - السلام,E.P.GHLELBA ASELEM,4716,صفاقس,71
صفاقس,صفاقس 1,العامرة,السلام,م إبتدائية المهارة - السلام,E.P.MHARA ASSELAM,4717,صفاقس,71
صفاقس,صفاقس 1,العامرة,السلام,م إبتدائية أولاد مسلم,E.P.AOULED MOSLIM,4718,صفاقس,71
صفاقس,صفاقس 1,العامرة,العامرة,م إبتدائية العامرة 1,E.P.ELAMRA 1,4719,صفاقس,71
صفاقس,صفاقس 1,العامرة,العامرة,م إبتدائية العامرة 2,E.P.ELAMRA 2,4720,صفاقس,71
صفاقس,صفاقس 1,العامرة,العامرة,م إبتدائية الفيض - العامرة,E.P.ILFIDH ILAMRA,4721,صفاقس,71
صفاقس,صفاقس 1,العامرة,المساترية,م إبتدائية أق - المساترية,E.P.EFI MSETRIA,4722,صفاقس,71
صفاقس,صفاقس 1,العامرة,المساترية,م إبتدائية الجواودة - المساترية,E.P.JOUAOUDA MSETRIA,4723,صفاقس,71
صفاقس,صفاقس 1,العامرة,المساترية,م إبتدائية ع ي غزال - المساترية ر,E.P.AIN GHZEL MSETRIA,4724,صفاقس,71
صفاقس,صفاقس 1,العامرة,بليانة,م ابتدائية بليانة 1,E.P.BELYENA,4725,صفاقس,71
صفاقس,صفاقس 1,العامرة,بليانة,م إبتدائية بليانة الرشقية - بليانة,E.P.BELYENA EST,4726,صفاقس,71
صفاقس,صفاقس 1,العامرة,بودربالة,م إبتدائية السعادي طريق المهدية - بودربالة,E.P.ESSADI RTE MAHDIA BDERBELA,4727,صفاقس,71
صفاقس,صفاقس 1,العامرة,بودربالة,م إبتدائية العقاربة - بودربالة,E.P. AGUERBA  BOUDERBELA,4728,صفاقس,71
صفاقس,صفاقس 1,العامرة,بودربالة,م إبتدائية العوابد - بودربالة,E.P.AOUEBED BOUDERBELA,4729,صفاقس,71
صفاقس,صفاقس 1,العامرة,ذراع بن زياد,م إبتدائية الكتاتنة - ذراع بن زياد,E.P.KTETNA DHREA BEN ZIED,4730,صفاقس,71
صفاقس,صفاقس 1,بي عل بن خليفة,الأبراج,م إبتدائية الخروع - الأبراج,E.P.KHEROUA EL ABRAJ,4731,صفاقس,71
صفاقس,صفاقس 1,بي عل بن خليفة,الأبراج,م إبتدائية الطرفاوي - الأبراج,E.P.TARFAOUI,4732,صفاقس,71
صفاقس,صفاقس 1,بي عل بن خليفة,الأبراج,م إبتدائية المندرة - الأبراج,E.P.EL MENDRA EL ABRAJ,4733,صفاقس,71
صفاقس,صفاقس 1,بي عل بن خليفة,الأبراج,م إبتدائية سيدي منصور السويس - الأبراج,E.P.SIDI MANSOUR SOUISSI,4734,صفاقس,71
صفاقس,صفاقس 1,بي عل بن خليفة,السديرات الجنوبية,م إبتدائية السوينية - السديرات الجنوبية,E.P.SOUINIA SDIRAT SUD,4735,صفاقس,71
صفاقس,صفاقس 1,بي عل بن خليفة,السديرات الجنوبية,م إبتدائية الطلاب - السديرات الجنوبية,E.P.ETTOULEB SDIRAT SUD,4736,صفاقس,71
صفاقس,صفاقس 1,بي عل بن خليفة,السديرات الشمالية,م إبتدائية العوايد - السديرات الشمالية,E.P.AOUAYED SDIRAT NORD,4737,صفاقس,71
صفاقس,صفاقس 1,بي عل بن خليفة,السديرات الشمالية,م إبتدائية أم الشوشة - السديرات الشمالية,E.P.OM CHOUCHA SDIRET NORD,4738,صفاقس,71
صفاقس,صفاقس 1,بي عل بن خليفة,السديرات الشمالية,م إبتدائية أم الشوشة الشمالية - السديرات الشمالية,E.P.OM CHOUCHA NORD SDIRET,4739,صفاقس,71
صفاقس,صفاقس 1,بي عل بن خليفة,السديرات الشمالية,م إبتدائية بي شوية - السديرات الشمالية,E.P.BIR CHOUAYA SDIRAT NORD,4740,صفاقس,71
صفاقس,صفاقس 1,بي عل بن خليفة,السديرات الشمالية,م إبتدائية رأس السوان - السديرات الشمالية,E.P.RAS SOUANI SDIRAT NORD,4741,صفاقس,71
صفاقس,صفاقس 1,بي عل بن خليفة,القندول,المدرسة الابتدائية الحمالة,E.P.EL HAMMALA,4742,صفاقس,71
صفاقس,صفاقس 1,بي عل بن خليفة,القندول,م إبتدائية القندول,E.P.GANDOUL,4743,صفاقس,71
صفاقس,صفاقس 1,بي عل بن خليفة,القندول,م إبتدائية المناصرية - القندول,E.P.EL M'NASRIA GANDOUL,4744,صفاقس,71
صفاقس,صفاقس 1,بي عل بن خليفة,القندول,م إبتدائية الرييدي - القندول,E.P.YAZIDI GANDOUL,4745,صفاقس,71
صفاقس,صفاقس 1,بي عل بن خليفة,القندول,م إبتدائية بي الشوكات - القندول,E.P.BIR CHOUKET  GANDOUL,4746,صفاقس,71
صفاقس,صفاقس 1,بي عل بن خليفة,الناظور,م إبتدائية الخمايسة - الناظور,E.P.KHEMAISA ENNEDHOUR,4747,صفاقس,71
صفاقس,صفاقس 1,بي عل بن خليفة,الناظور,م إبتدائية اولاد محمود الشمالية - الناظور,E.P.OULED MAHMOUD  ENNEDHOUR,4748,صفاقس,71
صفاقس,صفاقس 1,بي عل بن خليفة,الناظور,م إبتدائية بي أولاد محمود - الناظور,E.P.BR OULED MD ENNADHOUR,4749,صفاقس,71
صفاقس,صفاقس 1,بي عل بن خليفة,الناظور,م إبتدائية ح الناظور,E.P.CITE ENNADHOUR,4750,صفاقس,71
صفاقس,صفاقس 1,بي عل بن خليفة,الناظور,م إبتدائية عقلة المثنان - الناظور,E.P.OGLET METHNEN NADHOUR,4751,صفاقس,71
صفاقس,صفاقس 1,بي عل بن خليفة,الناظور,م إبتدائية ماجل الزيتونة - الناظور,E.P.MAJEL ZITOUNA NADHOUR,4752,صفاقس,71
صفاقس,صفاقس 1,بي عل بن خليفة,الناظور,م إبتدائية وادي الرخام - الناظور,E.P.OUED ROKHAM NADHOUR,4753,صفاقس,71
صفاقس,صفاقس 1,بي عل بن خليفة,الناظور,م إبتدائية وادي الرخام الشمالية - الناظور,E.P.O.RKHAM N. NADHOUR,4754,صفاقس,71
صفاقس,صفاقس 1,بي عل بن خليفة,بوسليم,المدرسة الإبتدائية التبينات,E.P.TBINET,4755,صفاقس,71
صفاقس,صفاقس 1,بي عل بن خليفة,بوسليم,م إبتدائية بوسليم,E.P.BOUSLIM,4756,صفاقس,71
صفاقس,صفاقس 1,بي عل بن خليفة,بي عل بن خليفة,م إبتدائية 2مارس 43 بي عل بن خليفة,E.P.2 MARS 34  BIR ALI B.KHLIFA,4757,صفاقس,71
صفاقس,صفاقس 1,بي عل بن خليفة,بي عل بن خليفة,م إبتدائية ح المستقبل - بي عل بن خليفة,E.P.CT.MOSTAKBEL BIR B.KHLIFA,4758,صفاقس,71
صفاقس,صفاقس 1,بي عل بن خليفة,بي عل بن خليفة,م إعدادية ببي عل بن خليفة,ECOLE PREPARATOIRE BIR ALI BEN KHLIFA,4759,صفاقس,71
صفاقس,صفاقس 1,بي عل بن خليفة,سيدي ظاهر,م إبتدائية الحواشري - سيدي ظاهر,E.P.EL HOUACHINE S.EDDHAHER,4760,صفاقس,71
صفاقس,صفاقس 1,بي عل بن خليفة,سيدي ظاهر,م إبتدائية الربائعة - سيدي ظاهر,E.P.REBAYAA S.EDDHAHER,4761,صفاقس,71
صفاقس,صفاقس 1,بي عل بن خليفة,سيدي ظاهر,م إبتدائية الربائعة2 - سيدي ظاهر,E.P.RBEIA 2 SIDI EDDHAHER,4762,صفاقس,71
صفاقس,صفاقس 1,بي عل بن خليفة,سيدي ظاهر,م إبتدائية السودان سيدي الظاهر,E.P.ESSOUDANE S.EDDHAHER,4763,صفاقس,72
صفاقس,صفاقس 1,بي عل بن خليفة,سيدي ظاهر,م إبتدائية سيدي الظاهر 1 - سيدي ظاهر,E.P.SIDI EDDHAHER 1,4764,صفاقس,72
صفاقس,صفاقس 1,بي عل بن خليفة,سيدي ظاهر,م إبتدائية سيدي الظاهر 2,E.P.SIDI EDDHAHER 2,4765,صفاقس,72
صفاقس,صفاقس 1,بي عل بن خليفة,سيدي عل بلعابد,م إبتدائية اللطائفة - سيدي عل بلعابد,E.P.LETAIFA SIDI ALI BELABED,4766,صفاقس,72
صفاقس,صفاقس 1,بي عل بن خليفة,سيدي عل بلعابد,م إبتدائية رأس فرطوط - سيدي عل بلعابد,E.P.RAS FARTOUT 1 SIDI ALI BELABED,4767,صفاقس,72
صفاقس,صفاقس 1,بي عل بن خليفة,سيدي عل بلعابد,م إبتدائية سيدي عل بلعابد,E.P. SIDI ALI BELABED,4768,صفاقس,72
صفاقس,صفاقس 1,بي عل بن خليفة,وادي الشيخ,م إبتدائية الحجاج أولاد عمر - وادي الشيخ,E.P.HOJJAJ OULED AMOR WED CHIKH,4769,صفاقس,72
صفاقس,صفاقس 1,بي عل بن خليفة,وادي الشيخ,م ابتدائية الحمر,E.P.EL HOMR BIR ALI O. ECHIKH,4770,صفاقس,72
صفاقس,صفاقس 1,بي عل بن خليفة,وادي الشيخ,م إبتدائية بي الكرائمة - وادي الشيخ,E.P.BIR KRAIMA OUED ECHIKH,4771,صفاقس,72
صفاقس,صفاقس 1,بي عل بن خليفة,وادي الشيخ,م إبتدائية وادي غويلية - وادي الشيخ,E.P.OUED GHOUILIA OUED CHEIKH,4772,صفاقس,72
صفاقس,صفاقس 1,بي عل بن خليفة,ودران الجنوبية,م إبتدائية الطويلة - ودران الجنوبية,E.P.TOUILA OUEDRAN SUD,4773,صفاقس,72
صفاقس,صفاقس 1,بي عل بن خليفة,ودران الجنوبية,م إبتدائية المرازيق - ودران الجنوبية,E.P.M'RAZIG OUEDRAN SUD,4774,صفاقس,72
صفاقس,صفاقس 1,بي عل بن خليفة,ودران الجنوبية,م إبتدائية النض أولاد ميارة - ودران الجنوبية,E.P.ENNASER OULED MAYARA,4775,صفاقس,72
صفاقس,صفاقس 1,بي عل بن خليفة,ودران الجنوبية,م إبتدائية ذراع العرس - ودران الجنوبية,E.P.DHRAA EL EURS OUEDRAN SUD,4776,صفاقس,72
صفاقس,صفاقس 1,بي عل بن خليفة,ودران الجنوبية,م إبتدائية هنشي الزبدة - ودران الجنوبية ر,E.P.HENCHIR ZEBDA OUARDENE SUD,4777,صفاقس,72
