id_2024,id_census,city_name_sources,city_name,id_geonames,caidat_1926,caidat_1931,controle_civil_1931,delegation_1956,lat,lon,sources_lat_lon,comments,geo_precision,name_key,id_delegation,delegation_name,governorate_name,region_name,match_method,match_score,match_km,match_margin_km
1100,pop_tun_702,Djezza,Djezza,278,Tadjerouine,Tadjerouine,Kef,,35.97313,8.62982,Geonames,Jezza.,1,djezza,2355,Tajerouine,Kef,Nord Ouest,centroid,,11.363,4.607
1101,pop_tun_703,Slata,Slata,1108,Tadjerouine,Tadjerouine,Kef,,35.8684,8.43274,Geonames,,1,slata,2355,Tajerouine,Kef,Nord Ouest,centroid,,11.166,2.617
1102,pop_tun_704,Sidi-Abdel-Basset,Sidi-Abdel-Basset,1059,Tadjerouine,Tadjerouine,Kef,,36.05376,8.53594,Geonames,,1,sidi abdel basset,2351,Kef Ouest,Kef,Nord Ouest,centroid,,14.011,3.202
1103,pop_tun_705,Djerda,Djerda,274,Tadjerouine,Tadjerouine,Kef,,35.663458,8.585413,Google Maps,Kalaat Djerda.,1,djerda,2357,Kalaat Khasbah,Kef,Nord Ouest,centroid,,0.601,11.710
1104,pop_tun_706,Guern-Alfaya,Guern-Alfaya,563,Tadjerouine,Tadjerouine,Kef,,35.9955,8.47796,Geonames,Garn Halfaia.,1,guern alfaya,2355,Tajerouine,Kef,Nord Ouest,centroid,,13.398,8.196
1105,pop_tun_707,Besseriana,Besseriana,120,Tadjerouine,Tadjerouine,Kef,,35.83549,8.55994,Geonames,,1,besseriana,2355,Tajerouine,Kef,Nord Ouest,centroid,,6.238,1.214
1106,pop_tun_708,Sidi-Ahmed Ed-Salah,Sidi-Ahmed Ed-Salah,1063,Tadjerouine,Tadjerouine,Kef,,35.74121,8.57906,Geonames,,1,sidi ahmed ed salah,2357,Kalaat Khasbah,Kef,Nord Ouest,centroid,,9.240,2.113
1107,pop_tun_709,El-Houdh,El-Houdh,415,Tadjerouine,Tadjerouine,Kef,,35.91661,8.67045,Geonames,,1,el houdh,2358,Djerissa,Kef,Nord Ouest,centroid,,9.979,0.892
1108,pop_tun_71,Oulad-Houimel,Ouled-Houimel,923,Béja,Béja,Béja,,36.98,9.10993,Google Maps,http://www.codepostalpro.com/tunisie/beja/nefza/ouled-houimel.html.,1,ouled houimel,2154,Nefza,Béja,Nord Ouest,centroid,,3.685,16.211
1109,pop_tun_710,El-Maskhia,El-Maskhia,456,Tadjerouine,Tadjerouine,Kef,,35.913229,8.740854,Google Maps,"E.P. MESKHIA GARE (Instance Supérieure pour les Élections (ISIE), Annuaire des centres de votes, 2022).",1,el maskhia,2360,Dahmani,Kef,Nord Ouest,centroid,,8.891,3.932
1110,pop_tun_711,Sidi-Mmetir,Sidi-Mmetir,1093,Tadjerouine,Tadjerouine,Kef,,36.055969,8.60539,Google Maps,,1,sidi mmetir,2351,Kef Ouest,Kef,Nord Ouest,centroid,,11.308,7.537
1111,pop_tun_712,Tatahouine ville,Tataouine,1141,Tatahouine,Tatahouine,Cercle militaire de Tatahouine,,32.933613,10.452658,Google Maps,,1,tataouine,5351,Tataouine Nord,Tataouine,Sud Est,centroid,,0.250,1.249
1112,pop_tun_713,Mouassi et Zouakher,Mouassi,803,Tatahouine,Tatahouine,Cercle militaire de Tatahouine,,32.785019,10.257756,Google Maps,"Tataouine Nord, décret n° 95-1444 du 10 août 1995 (https://www.pist.tn/jort/1995/1995F/Jo06795.pdf).",2,mouassi,5352,Tataouine Sud,Tataouine,Sud Est,centroid,,23.059,1.482
1113,pop_tun_713,Mouassi et Zouakher,Zouakher,1205,Tatahouine,Tatahouine,Cercle militaire de Tatahouine,,,,,,,zouakher,,,Tataouine,Sud Est,hist_unit_governorate,,,
1114,pop_tun_714,Douirat,Douirat,286,Tatahouine,Tatahouine,Cercle militaire de Tatahouine,,32.856297,10.288776,Google Maps,Douiret.,1,douirat,5352,Tataouine Sud,Tataouine,Sud Est,centroid,,16.042,1.529
1115,pop_tun_715,El-Hamidia,El-Hamidia,399,Tatahouine,Tatahouine,Cercle militaire de Tatahouine,,,,,,,el hamidia,,,Tataouine,Sud Est,hist_unit_governorate,,,
1116,pop_tun_716,Chenini,Chenini,209,Tatahouine,Tatahouine,Cercle militaire de Tatahouine,,32.914882,10.268837,Google Maps,,1,chenini,5352,Tataouine Sud,Tataouine,Sud Est,centroid,,15.978,1.230
1117,pop_tun_717,Zourgane,Zourgane,1209,Tatahouine,Tatahouine,Cercle militaire de Tatahouine,,32.81667,10.78333,Geonames,Kasbet ez Zourgane.,1,zourgane,5353,Smâr,Tataouine,Sud Est,centroid,,20.307,12.939
1118,pop_tun_718,El-Adjarda,El-Adjarda,307,Tatahouine,Tatahouine,Cercle militaire de Tatahouine,,,,,,,el adjarda,,,Tataouine,Sud Est,hist_unit_governorate,,,
1119,pop_tun_719,El-Hadada et Hamdoun,El-Hadada,391,Tatahouine,Tatahouine,Cercle militaire de Tatahouine,,33.1,10.31,Google Maps,Ksar Hadada.,1,el hadada,5355,Ghomrassen,Tataouine,Sud Est,centroid,,5.183,14.507
1120,pop_tun_719,El-Hadada et Hamdoun,Hamdoun,570,Tatahouine,Tatahouine,Cercle militaire de Tatahouine,,33.1,10.31,Google Maps,Ksar Hadada.,1,hamdoun,5355,Ghomrassen,Tataouine,Sud Est,centroid,,5.183,14.507
1121,pop_tun_72,Oulad-Salem,Ouled-Salem,954,Béja,Béja,Béja,,37.01,8.97047,Google Maps,http://www.codepostalpro.com/tunisie/beja/nefza/ouled-salem.html.,1,ouled salem,2154,Nefza,Béja,Nord Ouest,centroid,,9.186,6.585
1122,pop_tun_720,Jelidet-Tatahouine,Jelidet-Tatahouine,618,Tatahouine,Tatahouine,Cercle militaire de Tatahouine,,32.901791,10.52508,Google Maps,Ksour Jlidet.,1,jelidet tatahouine,5351,Tataouine Nord,Tataouine,Sud Est,centroid,,7.389,0.977
1123,pop_tun_721,Jelidet-Beni-Belal,Jelidet-Beni-Belal,617,Tatahouine,Tatahouine,Cercle militaire de Tatahouine,,32.888275,10.532354,Google Maps,"E.P. BENI BILEL EL JEDIDA (Instance Supérieure pour les Élections (ISIE), Annuaire des centres de votes, 2022).",1,jelidet beni belal,5351,Tataouine Nord,Tataouine,Sud Est,centroid,,8.733,0.826
1124,pop_tun_722,El-Ababsa,El-Ababsa,304,Tatahouine,Tatahouine,Cercle militaire de Tatahouine,,33.148805,10.3673,Geonames,,1,el ababsa,5355,Ghomrassen,Tataouine,Sud Est,centroid,,10.360,3.083
1125,pop_tun_723,Garmassa,Garmassa,544,Tatahouine,Tatahouine,Cercle militaire de Tatahouine,,32.981353,10.265546,Google Maps,Al Karashiwah.,1,garmassa,5355,Ghomrassen,Tataouine,Sud Est,centroid,,10.878,6.497
1126,pop_tun_724,Deghaghra,Deghaghra,234,Tatahouine,Tatahouine,Cercle militaire de Tatahouine,,33.06,10.73,Geonames,,1,deghaghra,5353,Smâr,Tataouine,Sud Est,centroid,,11.084,17.493
1127,pop_tun_725,Oulad-Chihida,Ouled-Chihida,889,Tatahouine,Tatahouine,Cercle militaire de Tatahouine,,32.793817,10.47267,Google Maps,Ksar Chehida (https://fr.wikipedia.org/wiki/Liste_des_ksour_en_Tunisie).,2,ouled chihida,5352,Tataouine Sud,Tataouine,Sud Est,centroid,,14.928,0.490
1128,pop_tun_726,Dehibat,Dehibat,235,Tatahouine,Tatahouine,Cercle militaire de Tatahouine,,32.009904,10.697422,Google Maps,Dhehiba.,1,dehibat,5356,Dhehiba,Tataouine,Sud Est,centroid,,0.256,43.913
1129,pop_tun_727,El-Krachoua,El-Krachoua,439,Tatahouine,Tatahouine,Cercle militaire de Tatahouine,,32.82,10.57,Google Maps,,1,el krachoua,5351,Tataouine Nord,Tataouine,Sud Est,centroid,,16.449,0.415
1130,pop_tun_728,Oulad-Dabbab,Ouled-Dabbab,890,Tatahouine,Tatahouine,Cercle militaire de Tatahouine,,32.87,10.38,Google Maps,Ksar Ouled Debbab.,1,ouled dabbab,5352,Tataouine Sud,Tataouine,Sud Est,centroid,,8.307,1.450
1131,pop_tun_729,El-Amarna,El-Amarna,318,Tatahouine,Tatahouine,Cercle militaire de Tatahouine,,32.865824,10.869765,Google Maps,Ksar Amerna - Smar (https://fr.wikipedia.org/wiki/Ksar_El_Amerna).,1,el amarna,5353,Smâr,Tataouine,Sud Est,centroid,,15.190,24.229
1132,pop_tun_73,Oulad-Ghezia,Ouled-Ghezia,912,Béja,Béja,Béja,,36.830296,9.130361,Google Maps,"Recensement 1956, Ouled Ghozzia.",1,ouled ghezia,2153,Amdoun,Béja,Nord Ouest,centroid,,8.179,1.271
1133,pop_tun_730,Guetoufa,Guetoufa,564,Tatahouine,Tatahouine,Cercle militaire de Tatahouine,,32.906791,10.527125,Google Maps,Gattoufa.,1,guetoufa,5351,Tataouine Nord,Tataouine,Sud Est,centroid,,7.331,1.062
1134,pop_tun_735,Dougga,Dougga,285,Téboursouk,Téboursouk,Téboursouk,,36.42,9.22,Google Maps,,1,dougga,2155,Teboursouk,Béja,Nord Ouest,centroid,,6.649,6.166
1135,pop_tun_738,El-Kelkh (y compris commune du Krib),El-Kelkh,424,Téboursouk,Téboursouk,Téboursouk,,36.287671,9.065692,Google Maps,"Borj Massoudi (Krib). JORT (6 Mai 1958), parle de Kalkh et de Borj Massoudi.",1,el kelkh,2455,El Krib,Siliana,Nord Ouest,centroid,,8.120,5.169
1136,pop_tun_739,El-Hammamet,El-Hammamet,403,Téboursouk,Téboursouk,Téboursouk,,36.460113,9.149271,Google Maps,Recensement 1956.,1,el hammamet,2156,Tibar,Béja,Nord Ouest,centroid,,7.053,1.514
1137,pop_tun_74,Oulad-Moussa,Ouled-Moussa,944,Béja,Béja,Béja,,36.827548,9.167783,Google Maps,Recensement 1956.,1,ouled moussa,2151,Béja Nord,Béja,Nord Ouest,centroid,,6.132,5.213
1138,pop_tun_740,Djouaouda,Djouaouda,280,Téboursouk,Téboursouk,Téboursouk,,36.40806,8.93389,Google Maps,Bled Jouaouda.,1,djouaouda,2251,Jendouba,Jendouba,Nord Ouest,centroid,,12.066,4.032
1139,pop_tun_741,Kouka,Kouka,662,Téboursouk,Téboursouk,Téboursouk,,36.596754,9.111068,Google Maps,"E.P. Kouka Gare Sidi Smail (Instance Supérieure pour les Élections (ISIE), Annuaire des centres de votes, 2022).",1,kouka,2152,Béja Sud,Béja,Nord Ouest,centroid,,9.773,0.030
1140,pop_tun_742,Oulad-Yahia,Ouled-Yahia,966,Téboursouk,Téboursouk,Téboursouk,,36.347232,9.227308,Google Maps,Recensement 1956.,1,ouled yahia,2454,Gaafour,Siliana,Nord Ouest,centroid,,9.040,2.236
1141,pop_tun_743,Rades et Hammam-Lif,Rades,990,Tunis Banlieue,Tunis Banlieue,Tunis,,36.771457,10.280813,Google Maps,,1,rades,1358,Radès,Ben Arous,Nord Est,name_and_centroid,1.0000,0.000,3.810
1142,pop_tun_748,Mornag,Mornag,800,Tunis Banlieue,Tunis Banlieue,Tunis,,36.69,10.3,Google Maps,,1,mornag,1362,Mornag,Ben Arous,Nord Est,name_and_centroid,1.0000,1.464,2.380
1143,pop_tun_75,Oulad-Ghacem,Ouled-Ghacem,910,Béja,Béja,Béja,,37.060048,9.05126,Google Maps,Recensement 1956.,1,ouled ghacem,2154,Nefza,Béja,Nord Ouest,centroid,,7.592,14.611
1144,pop_tun_751,Lansarine,Lansarine,687,Tunis Banlieue,Tunis Banlieue,Tunis,,36.821739,9.775109,Google Maps,,1,lansarine,1458,El Battane,Mannouba,Nord Est,centroid,,4.372,1.340
1145,pop_tun_752,El-Mellassine,El-Mellassine,466,Tunis Banlieue,Tunis Banlieue,Tunis,,36.797294,10.15956,Google Maps,,1,el mellassine,1161,Sijoumi,Tunis,Nord Est,centroid,,0.346,0.778
1146,pop_tun_753,Tebourba,Tebourba,1147,Tunis Banlieue,Tunis Banlieue,Tunis,,36.84,9.85,Google Maps,,1,tebourba,1457,Tebourba,Mannouba,Nord Est,name_and_centroid,1.0000,1.386,6.323
1147,pop_tun_755,Cebala,Cebala,187,Tunis Banlieue,Tunis Banlieue,Tunis,,36.896285,10.127607,Geonames,,1,cebala,1251,L’Ariana Ville,Ariana,Nord Est,centroid,,3.791,0.706
1148,pop_tun_756,Bordj-El-Ameri,Bordj-El-Ameri,145,Tunis Banlieue,Tunis Banlieue,Tunis,,36.713153,9.8835,Google Maps,,1,bordj el ameri,1455,Borj Amri,Mannouba,Nord Est,centroid,,5.062,7.652
1149,pop_tun_758,Bordj El-Toumi,Bordj-El-Toumi,148,Tunis Banlieue,Tunis Banlieue,Tunis,,36.75518,9.7179,Geonames,,1,bordj el toumi,1458,El Battane,Mannouba,Nord Est,centroid,,4.860,5.532
1150,pop_tun_759,Djedeida,Djedeida,264,Tunis Banlieue,Tunis Banlieue,Tunis,,36.85,9.929745,Google Maps,,1,djedeida,1456,Djedeida,Mannouba,Nord Est,name_and_centroid,1.0000,0.538,7.844
1151,pop_tun_76,Oulad-Bou-Ali,Ouled-Bou-Ali,877,Béja,Béja,Béja,,36.948184,9.071173,Google Maps,Recensement 1956.,1,ouled bou ali,2154,Nefza,Béja,Nord Ouest,centroid,,5.053,10.595
1152,pop_tun_760,Houmet El-Asli,Houmet El-Asli,604,Tunis Ville,Tunis Ville,Tunis,,36.81,10.1787,Google Maps,,1,houmet el asli,1153,Bab El Bhar,Tunis,Nord Est,centroid,,0.340,0.923
1153,pop_tun_761,Sabat-Adjam,Sabat-Adjam,1015,Tunis Ville,Tunis Ville,Tunis,,36.81,10.1787,Google Maps,,1,sabat adjam,1153,Bab El Bhar,Tunis,Nord Est,centroid,,0.340,0.923
1154,pop_tun_762,El-Sebaghine,El-Sebaghine,488,Tunis Ville,Tunis Ville,Tunis,,36.81,10.1787,Google Maps,,1,el sebaghine,1153,Bab El Bhar,Tunis,Nord Est,centroid,,0.340,0.923
1155,pop_tun_763,Souk-el-Belat,Souk-el-Belat,1120,Tunis Ville,Tunis Ville,Tunis,,36.81,10.1787,Google Maps,,1,souk el belat,1153,Bab El Bhar,Tunis,Nord Est,centroid,,0.340,0.923
1156,pop_tun_764,El-Azzafine,El-Azzafine,344,Tunis Ville,Tunis Ville,Tunis,,36.81,10.1787,Google Maps,,1,el azzafine,1153,Bab El Bhar,Tunis,Nord Est,centroid,,0.340,0.923
1157,pop_tun_765,Dar-El-Bacha,Dar-El-Bacha,231,Tunis Ville,Tunis Ville,Tunis,,36.81,10.1787,Google Maps,,1,dar el bacha,1153,Bab El Bhar,Tunis,Nord Est,centroid,,0.340,0.923
1158,pop_tun_766,HaouanEl-Achour,Haouanet Achour,579,Tunis Ville,Tunis Ville,Tunis,,36.81,10.1787,Google Maps,,1,haouanet achour,1153,Bab El Bhar,Tunis,Nord Est,centroid,,0.340,0.923
1159,pop_tun_767,El-Hadjamine,El-Hadjamine,395,Tunis Ville,Tunis Ville,Tunis,,36.81,10.1787,Google Maps,,1,el hadjamine,1153,Bab El Bhar,Tunis,Nord Est,centroid,,0.340,0.923
1160,pop_tun_768,Bab-Menara,Bab-Menara,63,Tunis Ville,Tunis Ville,Tunis,,36.81,10.1787,Google Maps,,1,bab menara,1153,Bab El Bhar,Tunis,Nord Est,centroid,,0.340,0.923
1161,pop_tun_769,Ras-Ed-Djerb,Ras-Ed-Djerb,994,Tunis Ville,Tunis Ville,Tunis,,36.81,10.1787,Google Maps,,1,ras ed djerb,1153,Bab El Bhar,Tunis,Nord Est,centroid,,0.340,0.923
1162,pop_tun_77,Messaadia,Messaadia,773,Béja,Béja,Béja,,37.007152,9.189619,Google Maps,Recensement 1956.,1,messaadia,2154,Nefza,Béja,Nord Ouest,centroid,,10.525,6.679
1163,pop_tun_770,Sidi-Mansour,Sidi-Mansour,1089,Tunis Ville,Tunis Ville,Tunis,,36.81,10.1787,Google Maps,,1,sidi mansour,1153,Bab El Bhar,Tunis,Nord Est,centroid,,0.340,0.923
1164,pop_tun_771,El-Jayara,El-Jayara,417,Tunis Ville,Tunis Ville,Tunis,,36.81,10.1787,Google Maps,,1,el jayara,1153,Bab El Bhar,Tunis,Nord Est,centroid,,0.340,0.923
1165,pop_tun_772,Sidi-Chali,Sidi-Chali,1080,Tunis Ville,Tunis Ville,Tunis,,36.81,10.1787,Google Maps,,1,sidi chali,1153,Bab El Bhar,Tunis,Nord Est,centroid,,0.340,0.923
1166,pop_tun_773,El-Sebkha,El-Sebkha,489,Tunis Ville,Tunis Ville,Tunis,,36.81,10.1787,Google Maps,,1,el sebkha,1153,Bab El Bhar,Tunis,Nord Est,centroid,,0.340,0.923
1167,pop_tun_774,El-Tabanine,El-Tabanine,493,Tunis Ville,Tunis Ville,Tunis,,36.81,10.1787,Google Maps,,1,el tabanine,1153,Bab El Bhar,Tunis,Nord Est,centroid,,0.340,0.923
1168,pop_tun_775,Darb-el-Assel,Darb-El-Assel,227,Tunis Ville,Tunis Ville,Tunis,,36.81,10.1787,Google Maps,,1,darb el assel,1153,Bab El Bhar,Tunis,Nord Est,centroid,,0.340,0.923
1169,pop_tun_776,Darb-El-Zitoun,Darb-El-Zitoun,228,Tunis Ville,Tunis Ville,Tunis,,36.81,10.1787,Google Maps,,1,darb el zitoun,1153,Bab El Bhar,Tunis,Nord Est,centroid,,0.340,0.923
1170,pop_tun_777,El-Ghasroune,El-Ghasroune,367,Tunis Ville,Tunis Ville,Tunis,,36.81,10.1787,Google Maps,,1,el ghasroune,1153,Bab El Bhar,Tunis,Nord Est,centroid,,0.340,0.923
1171,pop_tun_778,Bathat-Essolli,Bathat-Essolli,75,Tunis Ville,Tunis Ville,Tunis,,36.81,10.1787,Google Maps,,1,bathat essolli,1153,Bab El Bhar,Tunis,Nord Est,centroid,,0.340,0.923
1172,pop_tun_779,Souki-Belkhir,Souki-Belkhir,1122,Tunis Ville,Tunis Ville,Tunis,,36.81,10.1787,Google Maps,,1,souki belkhir,1153,Bab El Bhar,Tunis,Nord Est,centroid,,0.340,0.923
1173,pop_tun_78,Messatria,Messatria,776,Béja,Béja,Béja,,37.05539,9.159407,Google Maps,Recensement 1956.,1,messatria,2154,Nefza,Béja,Nord Ouest,centroid,,10.331,4.151
1174,pop_tun_780,El-Hafir,El-Hafir,397,Tunis Ville,Tunis Ville,Tunis,,36.81,10.1787,Google Maps,,1,el hafir,1153,Bab El Bhar,Tunis,Nord Est,centroid,,0.340,0.923
1175,pop_tun_781,Bab-El-Khadra,Bab-El-Khadra,61,Tunis Ville,Tunis Ville,Tunis,,36.81,10.1787,Google Maps,,1,bab el khadra,1153,Bab El Bhar,Tunis,Nord Est,centroid,,0.340,0.923
1176,pop_tun_782,El-Sebkha et Tronja,Tronja,1173,Tunis Ville,Tunis Ville,Tunis,,36.81,10.1787,Google Maps,,1,tronja,1153,Bab El Bhar,Tunis,Nord Est,centroid,,0.340,0.923
1177,pop_tun_783,Ed-Deraieb er En-Nouael,Ed-Deraieb er En-Nouael,300,Tunis Ville,Tunis Ville,Tunis,,36.81,10.1787,Google Maps,,1,ed deraieb er en nouael,1153,Bab El Bhar,Tunis,Nord Est,centroid,,0.340,0.923
1178,pop_tun_784,Houmet Landlouss,Houmet Landlouss,608,Tunis Ville,Tunis Ville,Tunis,,36.81,10.1787,Google Maps,,1,houmet landlouss,1153,Bab El Bhar,Tunis,Nord Est,centroid,,0.340,0.923
1179,pop_tun_785,Hammam-El-Remimi,Hammam-El-Remimi,574,Tunis Ville,Tunis Ville,Tunis,,36.81,10.1787,Google Maps,,1,hammam el remimi,1153,Bab El Bhar,Tunis,Nord Est,centroid,,0.340,0.923
1180,pop_tun_786,Bab-Benat,Bab-Benat,60,Tunis Ville,Tunis Ville,Tunis,,36.81,10.1787,Google Maps,,1,bab benat,1153,Bab El Bhar,Tunis,Nord Est,centroid,,0.340,0.923
1181,pop_tun_787,Bab-Lakouass,Bab-Lakouass,62,Tunis Ville,Tunis Ville,Tunis,,36.81,10.1787,Google Maps,,1,bab lakouass,1153,Bab El Bhar,Tunis,Nord Est,centroid,,0.340,0.923
1182,pop_tun_788,Souk Oulad-bou-Zid,Souk Oulad-bou-Zid,1119,Tunis Ville,Tunis Ville,Tunis,,36.81,10.1787,Google Maps,,1,souk oulad bou zid,1153,Bab El Bhar,Tunis,Nord Est,centroid,,0.340,0.923
1183,pop_tun_789,El-Zaouia-el-Bokria,El-Zaouia-El-Bokria,501,Tunis Ville,Tunis Ville,Tunis,,36.81,10.1787,Google Maps,,1,el zaouia el bokria,1153,Bab El Bhar,Tunis,Nord Est,centroid,,0.340,0.923
1184,pop_tun_79,Ouchtata,Ouchtata,827,Béja,Béja,Béja,,36.950954,8.995702,Google Maps,,1,ouchtata,2154,Nefza,Béja,Nord Ouest,centroid,,8.272,6.324
1185,pop_tun_790,Bab Sidi-Adesselam,Bab Sidi-Adesselam,59,Tunis Ville,Tunis Ville,Tunis,,36.81,10.1787,Google Maps,,1,bab sidi adesselam,1153,Bab El Bhar,Tunis,Nord Est,centroid,,0.340,0.923
1186,pop_tun_791,Houmet El-Souahel,Houmet El-Souahel,605,Tunis Ville,Tunis Ville,Tunis,,36.81,10.1787,Google Maps,,1,houmet el souahel,1153,Bab El Bhar,Tunis,Nord Est,centroid,,0.340,0.923
1187,pop_tun_8,El-Ourahnia,El-Ourahnia,482,Ain-Draham,Ain-Draham,Tabarka,,36.897712,8.829616,Google Maps,"E.P. JEBAL ABIADH/OURAHNIA ELHMEM (Instance Supérieure pour les Élections (ISIE), Annuaire des centres de votes, 2022) / Jebal el Abied.",1,el ourahnia,2254,Tabarka,Jendouba,Nord Ouest,centroid,,2.131,14.521
1188,pop_tun_80,Khodhaa,Khodhaa,653,Béja,Béja,Béja,,36.850903,9.339445,Google Maps,"Recensement 1956, Kedhaa.",1,khodhaa,1755,Djoumine,Bizerte,Nord Est,centroid,,7.449,2.649
1189,pop_tun_805,Dour-El-Hara,Dour-El-Hara,288,Tunis Ville,Tunis Ville,Tunis,,36.81,10.1787,Google Maps,,1,dour el hara,1153,Bab El Bhar,Tunis,Nord Est,centroid,,0.340,0.923
1190,pop_tun_808,Zriba,Zriba,1211,Zaghouan,Zaghouan,Zaghouan,,36.317036,10.169349,Google Maps,,1,zriba,1652,Ez-Zeriba,Zaghouan,Nord Est,centroid,,8.933,0.686
1191,pop_tun_809,Oued-El-Remel,Oued-El-Remel,837,Zaghouan,Zaghouan,Zaghouan,,36.427662,10.20629,Google Maps,Recensement 1956.,1,oued el remel,1651,Zaghouan,Zaghouan,Nord Est,centroid,,6.323,8.938
1192,pop_tun_81,Gram Kouka,Gram Kouka,558,Béja,Béja,Béja,,36.8542,9.018781,Google Maps,Recensement 1956.,1,gram kouka,2153,Amdoun,Béja,Nord Ouest,centroid,,5.418,10.775
1193,pop_tun_810,Ain-Safsaf,Ain-Safsaf,27,Zaghouan,Zaghouan,Zaghouan,,36.536733,10.155955,Google Maps,,1,ain safsaf,1651,Zaghouan,Zaghouan,Nord Est,centroid,,15.087,0.340
1194,pop_tun_811,Smindja,Smindja,1112,Zaghouan,Zaghouan,Zaghouan,,36.451467,10.023204,Google Maps,,1,smindja,1653,Bir Mchergua,Zaghouan,Nord Est,centroid,,9.099,3.015
1195,pop_tun_813,Ourazla,Ourazla,977,Zaghouan,Zaghouan,Zaghouan,,36.08333,10,Geonames,,1,ourazla,1655,En-Nadhour,Zaghouan,Nord Est,centroid,,9.488,7.626
1196,pop_tun_814,El-Korzia,El-Korzia,437,Zaghouan,Zaghouan,Zaghouan,,36.447541,9.801439,Google Maps,Kourzia.,1,el korzia,1654,El Fahs,Zaghouan,Nord Est,centroid,,12.275,2.645
1197,pop_tun_815,Droua,Droua,294,Zaghouan,Zaghouan,Zaghouan,,36.23443,9.77119,Geonames,,1,droua,2453,Bou Arada,Siliana,Nord Ouest,centroid,,18.462,0.961
1198,pop_tun_816,El-Fahs,El-Fahs,360,Zaghouan,Zaghouan,Zaghouan,,36.38,9.909839,Google Maps,,1,el fahs,1654,El Fahs,Zaghouan,Nord Est,name_and_centroid,1.0000,0.953,14.563
1199,pop_tun_817,Djebibina,Djebibina,263,Zaghouan,Zaghouan,Zaghouan,,36.12,10.1,Geonames,,1,djebibina,1655,En-Nadhour,Zaghouan,Nord Est,centroid,,0.755,12.813
1200,pop_tun_818,Djeradou,Jradou,624,Zaghouan,Zaghouan,Zaghouan,,36.271026,10.327211,Google Maps,,1,jradou,1652,Ez-Zeriba,Zaghouan,Nord Est,centroid,,6.245,5.554
1201,pop_tun_819,Bizerte-Sud,Bizerte-Sud,1252,,,,,37.260679,9.844523,Google Maps,,1,bizerte sud,1753,Bizerte Sud,Bizerte,Nord Est,name_over_centroid,1.0000,15.953,1.911
1202,pop_tun_82,Zouiet-Medien,Zouiet-Medien,1207,Béja,Béja,Béja,,36.77929,9.08335,Geonames,,1,zouiet medien,2153,Amdoun,Béja,Nord Ouest,centroid,,4.936,9.116
1203,pop_tun_820,Ghar-El-Melah,Ghar-El-Melah,1253,,,,,37.168998,10.190455,Google Maps,,1,ghar el melah,1761,Ghar El Meleh,Bizerte,Nord Est,centroid,,7.422,0.348
1204,pop_tun_821,Menzel-Bourguiba Est,Menzel-Bourguiba Est,1254,,,,,37.155832,9.805641,Google Maps,,1,menzel bourguiba est,1759,Tinja,Bizerte,Nord Est,centroid,,3.679,0.787
1205,pop_tun_822,Menzel-Bourguiba Ouest,Menzel-Bourguiba Ouest,1255,,,,,37.153916,9.757404,Google Maps,,1,menzel bourguiba ouest,1759,Tinja,Bizerte,Nord Est,centroid,,0.933,6.360
1206,pop_tun_823,Hadjeb El Aioun,Hadjeb El Aioun,1256,,,,Hadjeb El Aioun,35.395337,9.542592,Google Maps,,1,hadjeb el aioun,4158,Hajeb el Ayoun,Kairouan,Centre Ouest,centroid,,0.050,17.449
1207,pop_tun_824,Ksour,Ksour,1257,,,,Sidi Amor Bou Hadjela,35.208895,9.983902,Google Maps,,1,ksour,4160,Echrarda,Kairouan,Centre Ouest,centroid,,10.972,6.410
1208,pop_tun_825,Sidi Amor Bou Hadjla,Sidi Amor Bou Hadjla,1258,,,,Sidi Amor Bou Hadjela,35.39757,10.049461,Google Maps,,1,sidi amor bou hadjla,4161,Bouhajla,Kairouan,Centre Ouest,centroid,,0.132,20.560
1209,pop_tun_826,Hanadra,Hanadra,1259,,,,Thala,35.255195,8.620585,Google Maps,,1,hanadra,4261,Foussana,Kasserine,Centre Ouest,centroid,,10.459,11.160
1210,pop_tun_827,Oulad Mahfoudh,Oulad Mahfoudh,1260,,,,Thala,35.382935,8.503856,Google Maps,,1,oulad mahfoudh,4261,Foussana,Kasserine,Centre Ouest,centroid,,11.596,9.258
1211,pop_tun_828,Mafhoura,Mafhoura,1261,,,,Gafsa,34.478992,8.706392,Google Maps,,2,mafhoura,6151,Gafsa Nord,Gafsa,Sud Ouest,centroid,,9.374,0.000
1212,pop_tun_829,Oulad Aissa,Oulad Aissa,1262,,,,Redeyaf,34.360279,8.168204,Google Maps,,2,oulad aissa,6156,Redeyef,Gafsa,Sud Ouest,centroid,,2.909,14.302
1213,pop_tun_83,Remadhnia,Remadhnia,1005,Béja,Béja,Béja,,36.77,9.04757,Google Maps,http://www.codepostalpro.com/tunisie/beja/amdoun/remadhnia.html.,1,remadhnia,2153,Amdoun,Béja,Nord Ouest,centroid,,4.370,9.075
1214,pop_tun_830,Draa Tammar,Draa Tammar,1263,,,,Kairouan,35.69722,10.182551,Google Maps,,1,draa tammar,4152,Kairouan Sud,Kairouan,Centre Ouest,centroid,,7.554,0.386
1215,pop_tun_831,Marguelil,Marguelil,1264,,,,Kairouan,35.754078,9.993036,Google Maps,,1,marguelil,4151,Kairouan Nord,Kairouan,Centre Ouest,centroid,,12.399,1.170
