bureau_code,delegation_key_2014,governorate_isie,delegation_isie,governorate_name,delegation_name,id_delegation,region_name,polling_centre,essebsi,marzouki,valid_votes,essebsi_share_pct,margin_pp
16080419601,1608,Sidi Bouzid,SoukJedid,Sidi Bouzid,Souk Jedid,4359,Centre Ouest,م إبتدائية أولاد خضر - سقدال مكتب 1,89,24,113,78.76,57.52
16080519701,1608,Sidi Bouzid,SoukJedid,Sidi Bouzid,Souk Jedid,4359,Centre Ouest,م إبتدائية الرميلية مكتب 1,77,73,150,51.33,2.67
16080519702,1608,Sidi Bouzid,SoukJedid,Sidi Bouzid,Souk Jedid,4359,Centre Ouest,م إبتدائية الرميلية مكتب 2,54,58,112,48.21,-3.57
16080519801,1608,Sidi Bouzid,SoukJedid,Sidi Bouzid,Souk Jedid,4359,Centre Ouest,م إبتدائية 2مارس 34 - الرميلية مكتب 1,57,32,89,64.04,28.09
16080519901,1608,Sidi Bouzid,SoukJedid,Sidi Bouzid,Souk Jedid,4359,Centre Ouest,م إبتدائية أولاد ظاهر - الرميلية مكتب 1,64,43,107,59.81,19.63
16080520001,1608,Sidi Bouzid,SoukJedid,Sidi Bouzid,Souk Jedid,4359,Centre Ouest,م إبتدائية فولاب - الرميلية مكتب 1,38,116,154,24.68,-50.65
16080520101,1608,Sidi Bouzid,SoukJedid,Sidi Bouzid,Souk Jedid,4359,Centre Ouest,م إبتدائية أولاد ظاهر 2 - الرميلية مكتب 1,85,59,144,59.03,18.06
16080520201,1608,Sidi Bouzid,SoukJedid,Sidi Bouzid,Souk Jedid,4359,Centre Ouest,م إبتدائية التحول - الرميلية مكتب 1,11,42,53,20.75,-58.49
16080620301,1608,Sidi Bouzid,SoukJedid,Sidi Bouzid,Souk Jedid,4359,Centre Ouest,م إبتدائية الزفزاف مكتب 1,165,77,242,68.18,36.36
16080620302,1608,Sidi Bouzid,SoukJedid,Sidi Bouzid,Souk Jedid,4359,Centre Ouest,م إبتدائية الزفزاف مكتب 2,82,74,156,52.56,5.13
16080620401,1608,Sidi Bouzid,SoukJedid,Sidi Bouzid,Souk Jedid,4359,Centre Ouest,م إبتدائية سيدي بوشمال - الزفزاف مكتب 1,200,36,236,84.75,69.49
16080620501,1608,Sidi Bouzid,SoukJedid,Sidi Bouzid,Souk Jedid,4359,Centre Ouest,م إبتدائية دخلة الزفزاف مكتب 1,122,58,180,67.78,35.56
16080620502,1608,Sidi Bouzid,SoukJedid,Sidi Bouzid,Souk Jedid,4359,Centre Ouest,م إبتدائية دخلة الزفزاف مكتب 2,53,54,107,49.53,-0.93
16080720601,1608,Sidi Bouzid,SoukJedid,Sidi Bouzid,Souk Jedid,4359,Centre Ouest,م إبتدائية أولاد محمد النباهة - بئر بدر مكتب 1,196,66,262,74.81,49.62
16080720602,1608,Sidi Bouzid,SoukJedid,Sidi Bouzid,Souk Jedid,4359,Centre Ouest,م إبتدائية أولاد محمد النباهة - بئر بدر مكتب 2,100,59,159,62.89,25.79
16080720603,1608,Sidi Bouzid,SoukJedid,Sidi Bouzid,Souk Jedid,4359,Centre Ouest,م إبتدائية أولاد محمد النباهة - بئر بدر مكتب 3,58,48,106,54.72,9.43
16090120701,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية أولاد بدر - الأحواز مكتب 1,91,120,211,43.13,-13.74
16090120801,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية الحسينات - الأحواز مكتب 1,82,69,151,54.3,8.61
16090120802,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية الحسينات - الأحواز مكتب 2,44,59,103,42.72,-14.56
16090120901,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية الحي الفلاحي - الأحواز مكتب 1,115,63,178,64.61,29.21
16090121001,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية الضيعة - الأحواز مكتب 1,243,51,294,82.65,65.31
16090221101,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية الحنية بازيد - قرع بنور مكتب 1,94,40,134,70.15,40.3
16090221201,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية العوافي - قرع بنور مكتب 1,109,17,126,86.51,73.02
16090221301,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية قرع بنور مكتب 1,135,46,181,74.59,49.17
16090221401,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية أولاد فرحان - قرع بنور مكتب 1,76,25,101,75.25,50.5
16090221501,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية المورد - قرع بنور مكتب 1,36,13,49,73.47,46.94
16090321601,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية فائض مكتب 1,192,42,234,82.05,64.1
16090321602,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية فائض مكتب 2,94,53,147,63.95,27.89
16090321603,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية فائض مكتب 3,60,40,100,60.0,20.0
16090321701,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية عقبة ابن نافع - فايض مكتب 1,78,22,100,78.0,56.0
16090321702,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية عقبة ابن نافع - فايض مكتب 2,23,12,35,65.71,31.43
16090421801,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية أولاد بيــة - لسودة مكتب 1,232,86,318,72.96,45.91
16090421802,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية أولاد بيــة - لسودة مكتب 2,161,97,258,62.4,24.81
16090421803,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية أولاد بيــة - لسودة مكتب 3,104,104,208,50.0,0.0
16090521901,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م.الإبتدائية قطرانة الجنوبية- قطرانة مكتب 1,100,40,140,71.43,42.86
16090521902,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م.الإبتدائية قطرانة الجنوبية- قطرانة مكتب 2,29,56,85,34.12,-31.76
16090522001,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية الذراع - العامرة مكتب 1,141,46,187,75.4,50.8
16090522002,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية الذراع - العامرة مكتب 2,67,35,102,65.69,31.37
16090622101,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م.الإبتدائية الهيشرية - الهيشرية مكتب 1,66,50,116,56.9,13.79
16090622201,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية بئر بدر - المكارم مكتب 1,129,26,155,83.23,66.45
16090622202,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية بئر بدر - المكارم مكتب 2,58,22,80,72.5,45.0
16090622301,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية الحميمة - المكارم مكتب 1,189,26,215,87.91,75.81
16090622302,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية الحميمة - المكارم مكتب 2,96,39,135,71.11,42.22
16090622401,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية أولاد يوسف - المكارم مكتب 1,22,5,27,81.48,62.96
16090722501,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية الجمال عين تيحالة - المكارم الشرقية مكتب 1,130,63,193,67.36,34.72
16090822601,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية الحوامد - العقلة مكتب 1,174,38,212,82.08,64.15
16090822602,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية الحوامد - العقلة مكتب 2,60,38,98,61.22,22.45
16090822603,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية الحوامد - العقلة مكتب 3,36,49,85,42.35,-15.29
16090822701,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية عين رباو - العقلة مكتب 1,87,23,110,79.09,58.18
16090822801,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م.الإبتدائية قطرانة الشمالية- قطرانة مكتب 1,59,24,83,71.08,42.17
16090822901,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية الرمايدية - العقلة مكتب 1,19,18,37,51.35,2.7
16090923001,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية أولا بوضياف - الحنية مكتب 1,212,24,236,89.83,79.66
16090923101,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية عين بوزر - الحنية مكتب 1,97,49,146,66.44,32.88
16090923201,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية الحنية الجديدة - الحنية مكتب 1,189,44,233,81.12,62.23
16090923202,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية الحنية الجديدة - الحنية مكتب 2,108,51,159,67.92,35.85
16091023301,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية الزيتون - قارة حديد مكتب 1,221,46,267,82.77,65.54
16091023302,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية الزيتون - قارة حديد مكتب 2,118,48,166,71.08,42.17
16091023401,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م.الإبتدائية المكارم - المكارم مكتب 1,69,16,85,81.18,62.35
16091023501,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية 2مارس 34 العقلة - قارة حديد مكتب 1,45,18,63,71.43,42.86
16091023601,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية قارة حديد مكتب 1,88,61,149,59.06,18.12
16091023701,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية النصر - قارة حديد مكتب 1,102,68,170,60.0,20.0
16091123801,1609,Sidi Bouzid,SidiBouzidEst,Sidi Bouzid,Sidi Bouzid Est,4352,Centre Ouest,م إبتدائية أولاد عمر الشرقية - الزيتونة مكتب 1,97,30,127,76.38,52.76
16100123901,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية شارع فرحات حشاد - سيدي بوزيد الغربية مكتب 1,272,122,394,69.04,38.07
16100123902,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية شارع فرحات حشاد - سيدي بوزيد الغربية مكتب 2,259,114,373,69.44,38.87
16100123903,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية شارع فرحات حشاد - سيدي بوزيد الغربية مكتب 3,213,150,363,58.68,17.36
16100123904,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية شارع فرحات حشاد - سيدي بوزيد الغربية مكتب 4,180,134,314,57.32,14.65
16100123905,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية شارع فرحات حشاد - سيدي بوزيد الغربية مكتب 5,140,115,255,54.9,9.8
16100123906,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية شارع فرحات حشاد - سيدي بوزيد الغربية مكتب 6,113,136,249,45.38,-9.24
16100123907,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية شارع فرحات حشاد - سيدي بوزيد الغربية مكتب 7,138,131,269,51.3,2.6
16100124001,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية أبو القاسم الشابي - سيدي بوزيد الغربية مكتب 1,282,111,393,71.76,43.51
16100124002,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية أبو القاسم الشابي - سيدي بوزيد الغربية مكتب 2,268,118,386,69.43,38.86
16100124003,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية أبو القاسم الشابي - سيدي بوزيد الغربية مكتب 3,210,111,321,65.42,30.84
16100124004,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية أبو القاسم الشابي - سيدي بوزيد الغربية مكتب 4,142,101,243,58.44,16.87
16100124005,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية أبو القاسم الشابي - سيدي بوزيد الغربية مكتب 5,135,119,254,53.15,6.3
16100124101,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية علي بن الصادق - سيدي بوزيد الغربية مكتب 1,236,150,386,61.14,22.28
16100124102,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية علي بن الصادق - سيدي بوزيد الغربية مكتب 2,190,178,368,51.63,3.26
16100124103,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية علي بن الصادق - سيدي بوزيد الغربية مكتب 3,127,162,289,43.94,-12.11
16100124104,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية علي بن الصادق - سيدي بوزيد الغربية مكتب 4,107,137,244,43.85,-12.3
16100124201,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م.الإبتدائية إبن خلدون سيدي بوزيد الغربية مكتب 1,242,84,326,74.23,48.47
16100124202,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م.الإبتدائية إبن خلدون سيدي بوزيد الغربية مكتب 2,158,97,255,61.96,23.92
16100124203,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م.الإبتدائية إبن خلدون سيدي بوزيد الغربية مكتب 3,116,76,192,60.42,20.83
16100224301,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية شارع الجمهوررية - النور مكتب 1,319,84,403,79.16,58.31
16100224302,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية شارع الجمهوررية - النور مكتب 2,277,143,420,65.95,31.9
16100224303,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية شارع الجمهوررية - النور مكتب 3,209,134,343,60.93,21.87
16100224304,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية شارع الجمهوررية - النور مكتب 4,148,125,273,54.21,8.42
16100224305,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية شارع الجمهوررية - النور مكتب 5,131,106,237,55.27,10.55
16100224401,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية شارع الطيب المهيري - النور مكتب 1,246,90,336,73.21,46.43
16100224402,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية شارع الطيب المهيري - النور مكتب 2,205,96,301,68.11,36.21
16100224403,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية شارع الطيب المهيري - النور مكتب 3,148,90,238,62.18,24.37
16100224404,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية شارع الطيب المهيري - النور مكتب 4,102,94,196,52.04,4.08
16100224501,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية حي الزهور - النور مكتب 1,234,125,359,65.18,30.36
16100224502,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية حي الزهور - النور مكتب 2,246,114,360,68.33,36.67
16100224503,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية حي الزهور - النور مكتب 3,182,124,306,59.48,18.95
16100224504,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية حي الزهور - النور مكتب 4,112,110,222,50.45,0.9
16100224505,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية حي الزهور - النور مكتب 5,124,124,248,50.0,0.0
16100224601,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية حي الخضراء - النور مكتب 1,197,49,246,80.08,60.16
16100224602,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية حي الخضراء - النور مكتب 2,120,55,175,68.57,37.14
16100324701,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية سيدي سالم مكتب 1,164,22,186,88.17,76.34
16100324702,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية سيدي سالم مكتب 2,101,24,125,80.8,61.6
16100324801,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية الصندوق - سيدي سالم مكتب 1,105,79,184,57.07,14.13
16100324802,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية الصندوق - سيدي سالم مكتب 2,40,66,106,37.74,-24.53
16100424901,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية هنشير الصنب - الهيشرية مكتب 1,41,92,133,30.83,-38.35
16100425001,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية أولاد جلال - الهيشرية مكتب 1,62,58,120,51.67,3.33
16100425101,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية بئر بدرة - الهيشرية مكتب 1,118,30,148,79.73,59.46
16100425201,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية الفتح سيدي بوزيد - الهيشرية مكتب 1,97,32,129,75.19,50.39
16100425301,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية أولاد بوعزيز س.بوزيد الغربية - الهيشرية مكتب 1,80,26,106,75.47,50.94
16100425302,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية أولاد بوعزيز س.بوزيد الغربية - الهيشرية مكتب 2,22,40,62,35.48,-29.03
16100425401,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية سيدي السايح - الهيشرية مكتب 1,118,80,198,59.6,19.19
16100425402,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م إبتدائية سيدي السايح - الهيشرية مكتب 2,68,69,137,49.64,-0.73
16100525501,1610,Sidi Bouzid,SidiBouzidOuest,Sidi Bouzid,Sidi Bouzid Ouest,4351,Centre Ouest,م.الإبتدائيةالداغر- الهيشرية مكتب 1,54,27,81,66.67,33.33
