bureau_code,governorate_ar,delegation_ar,sector_ar,polling_centre_ar,governorate_name,delegation_name,imada_name,adm3_pcode,adm4_pcode,reading,rows,n_representatives,rep_saied,rep_zammel,rep_maghzaoui,unattributed,table_source,rotation,registered,voters,valid,turnout_pct,saied_share_pct,winner
20040210101,المنستير,المنستير,الحلية 2,م إبتدائية حي العمران - الحلية 2,Monastir,Monastir,El Halia 2,TN3251,TN325156,read,sms,3,2,0,1,0,red,0,1236,394,373,31.8770,82.0375,saied
20040210102,المنستير,المنستير,الحلية 2,م إبتدائية حي العمران - الحلية 2,Monastir,Monastir,El Halia 2,TN3251,TN325156,located,,,,,,,red,0,1236,363,341,29.3689,80.3519,saied
20040210103,المنستير,المنستير,الحلية 2,م إبتدائية حي العمران - الحلية 2,Monastir,Monastir,El Halia 2,TN3251,TN325156,read,s..,1,1,0,0,0,red,0,1234,343,327,27.7958,87.7676,saied
20040210201,المنستير,المنستير,الحلية 2,م إبتدائية سيدي نصر المنستير - الحلية 2,Monastir,Monastir,El Halia 2,TN3251,TN325156,located,,,,,,,red,0,1041,361,340,34.6782,96.4706,saied
20040210202,المنستير,المنستير,الحلية 2,م إبتدائية سيدي نصر المنستير - الحلية 2,Monastir,Monastir,El Halia 2,TN3251,TN325156,located,,,,,,,red,0,1040,293,285,28.1731,93.3333,saied
20040210301,المنستير,المنستير,الحلية 2,م إبتدائية طريق القيروان - الحلية 2,Monastir,Monastir,El Halia 2,TN3251,TN325156,located,,,,,,,red,0,714,200,194,28.0112,87.6289,saied
20040210302,المنستير,المنستير,الحلية 2,م إبتدائية طريق القيروان - الحلية 2,Monastir,Monastir,El Halia 2,TN3251,TN325156,read,s..,1,1,0,0,0,red,0,713,131,123,18.3731,90.2439,saied
20040210401,المنستير,المنستير,الحلية 2,م إبتدائية طريق رمادة - الحلية 2,Monastir,Monastir,El Halia 2,TN3251,TN325156,located,,,,,,,red,0,867,375,368,43.2526,94.2935,saied
20040210402,المنستير,المنستير,الحلية 2,م إبتدائية طريق رمادة - الحلية 2,Monastir,Monastir,El Halia 2,TN3251,TN325156,read,s?s,2,2,0,0,1,red,0,867,282,274,32.5260,95.6204,saied
20040210403,المنستير,المنستير,الحلية 2,م إبتدائية طريق رمادة - الحلية 2,Monastir,Monastir,El Halia 2,TN3251,TN325156,read,s..,1,1,0,0,0,red,0,867,273,268,31.4879,95.8955,saied
20040310101,المنستير,المنستير,الربط,م إبتدائية الصادق مزالي المنستير - الربط,Monastir,Monastir,Er-Rbat,TN3251,TN325154,located,,,,,,,red,0,967,278,259,28.7487,94.2085,saied
20040310102,المنستير,المنستير,الربط,م إبتدائية الصادق مزالي المنستير - الربط,Monastir,Monastir,Er-Rbat,TN3251,TN325154,located,,,,,,,red,0,967,260,242,26.8873,87.6033,saied
20040310103,المنستير,المنستير,الربط,م إبتدائية الصادق مزالي المنستير - الربط,Monastir,Monastir,Er-Rbat,TN3251,TN325154,located,,,,,,,red,0,967,216,209,22.3371,91.8660,saied
20040310201,المنستير,المنستير,الربط,م إبتدائية عبد الله الزناد المنستير - الربط,Monastir,Monastir,Er-Rbat,TN3251,TN325154,located,,,,,,,red,0,1048,361,347,34.4466,92.2190,saied
20040310202,المنستير,المنستير,الربط,م إبتدائية عبد الله الزناد المنستير - الربط,Monastir,Monastir,Er-Rbat,TN3251,TN325154,located,,,,,,,red,0,,341,326,,92.3313,saied
20040310203,المنستير,المنستير,الربط,م إبتدائية عبد الله الزناد المنستير - الربط,Monastir,Monastir,Er-Rbat,TN3251,TN325154,located,,,,,,,red,0,1048,287,277,27.3855,93.8628,saied
20040310204,المنستير,المنستير,الربط,م إبتدائية عبد الله الزناد المنستير - الربط,Monastir,Monastir,Er-Rbat,TN3251,TN325154,located,,,,,,,red,0,1045,261,250,24.9761,92.8000,saied
20040410101,المنستير,المنستير,المدينة,م إبتدائية الحي السادس- المدينة,Monastir,Monastir,El Medina,TN3251,TN325151,located,,,,,,,red,0,577,218,215,37.7816,84.6512,saied
20040410201,المنستير,المنستير,المدينة,م إبتدائية غرة جوان المنسبير - المدينة,Monastir,Monastir,El Medina,TN3251,TN325151,located,,,,,,,red,0,1196,372,363,31.1037,85.9504,saied
20040410202,المنستير,المنستير,المدينة,م إبتدائية غرة جوان المنسبير - المدينة,Monastir,Monastir,El Medina,TN3251,TN325151,located,,,,,,,red,0,1196,377,363,31.5217,87.6033,saied
20040410203,المنستير,المنستير,المدينة,م إبتدائية غرة جوان المنسبير - المدينة,Monastir,Monastir,El Medina,TN3251,TN325151,read,m..,1,0,0,1,0,red,0,1196,326,298,27.2575,89.9329,saied
20040410204,المنستير,المنستير,المدينة,م إبتدائية غرة جوان المنسبير - المدينة,Monastir,Monastir,El Medina,TN3251,TN325151,located,,,,,,,red,0,1126,299,283,26.5542,86.2191,saied
20040410205,المنستير,المنستير,المدينة,م إبتدائية غرة جوان المنسبير - المدينة,Monastir,Monastir,El Medina,TN3251,TN325151,read,s..,1,1,0,0,0,red,0,1196,337,324,28.1773,88.5802,saied
20040410206,المنستير,المنستير,المدينة,م إبتدائية غرة جوان المنسبير - المدينة,Monastir,Monastir,El Medina,TN3251,TN325151,located,,,,,,,red,0,1102,249,236,22.5953,88.9831,saied
20040510101,المنستير,المنستير,المدينة 2,م إبتدائية العقبة - المدينة 2,Monastir,Monastir,El Medina 2,TN3251,TN325152,read,mss,3,2,0,1,0,red,0,1108,374,354,33.7545,84.4633,saied
20040510102,المنستير,المنستير,المدينة 2,م إبتدائية العقبة - المدينة 2,Monastir,Monastir,El Medina 2,TN3251,TN325152,located,,,,,,,red,0,1148,302,280,26.3066,82.1429,saied
20040510103,المنستير,المنستير,المدينة 2,م إبتدائية العقبة - المدينة 2,Monastir,Monastir,El Medina 2,TN3251,TN325152,located,,,,,,,red,0,1146,291,281,25.3927,85.0534,saied
20040510201,المنستير,المنستير,المدينة 2,م إبتدائية الهادي نعمان المنستير - المدينة 2,Monastir,Monastir,El Medina 2,TN3251,TN325152,located,,,,,,,red,0,1266,447,433,35.3081,93.7644,saied
20040510202,المنستير,المنستير,المدينة 2,م إبتدائية الهادي نعمان المنستير - المدينة 2,Monastir,Monastir,El Medina 2,TN3251,TN325152,read,s..,1,1,0,0,0,red,0,1266,400,383,31.5956,94.2559,saied
20040510203,المنستير,المنستير,المدينة 2,م إبتدائية الهادي نعمان المنستير - المدينة 2,Monastir,Monastir,El Medina 2,TN3251,TN325152,located,,,,,,,red,0,1266,322,298,25.4344,92.6174,saied
20040510204,المنستير,المنستير,المدينة 2,م إبتدائية الهادي نعمان المنستير - المدينة 2,Monastir,Monastir,El Medina 2,TN3251,TN325152,located,,,,,,,red,0,1263,322,312,25.4949,94.8718,saied
20040610101,المنستير,المنستير,باب الغربي,المدرسة الإعدادية سالم بشير,Monastir,Monastir,Bab El Gharbi,TN3251,TN325153,located,,,,,,,red,0,1167,411,397,35.2185,90.9320,saied
20040610102,المنستير,المنستير,باب الغربي,المدرسة الإعدادية سالم بشير,Monastir,Monastir,Bab El Gharbi,TN3251,TN325153,located,,,,,,,red,0,1167,407,388,34.8757,91.2371,saied
20040610103,المنستير,المنستير,باب الغربي,المدرسة الإعدادية سالم بشير,Monastir,Monastir,Bab El Gharbi,TN3251,TN325153,located,,,,,,,red,0,1167,341,329,29.2202,88.4498,saied
20040610104,المنستير,المنستير,باب الغربي,المدرسة الإعدادية سالم بشير,Monastir,Monastir,Bab El Gharbi,TN3251,TN325153,located,,,,,,,red,0,1167,310,301,26.5638,90.6977,saied
20040610105,المنستير,المنستير,باب الغربي,المدرسة الإعدادية سالم بشير,Monastir,Monastir,Bab El Gharbi,TN3251,TN325153,located,,,,,,,red,0,1167,337,327,28.8775,91.1315,saied
20040610106,المنستير,المنستير,باب الغربي,المدرسة الإعدادية سالم بشير,Monastir,Monastir,Bab El Gharbi,TN3251,TN325153,located,,,,,,,red,0,1167,288,279,24.6787,92.4731,saied
20040610201,المنستير,المنستير,باب الغربي,م إبتدائية المنستير حي الرياض - باب الغربي,Monastir,Monastir,Bab El Gharbi,TN3251,TN325153,read,s..,1,1,0,0,0,red,0,1003,176,166,17.5474,90.3614,saied
20040610202,المنستير,المنستير,باب الغربي,م إبتدائية المنستير حي الرياض - باب الغربي,Monastir,Monastir,Bab El Gharbi,TN3251,TN325153,read,sss,3,3,0,0,0,red,0,1003,157,149,15.6530,87.2483,saied
20040610203,المنستير,المنستير,باب الغربي,م إبتدائية المنستير حي الرياض - باب الغربي,Monastir,Monastir,Bab El Gharbi,TN3251,TN325153,located,,,,,,,red,0,1001,152,143,15.1848,94.4056,saied
20040610301,المنستير,المنستير,باب الغربي,م إبتدائية حي السعادة المنستير - باب الغربي,Monastir,Monastir,Bab El Gharbi,TN3251,TN325153,located,,,,,,,red,0,1131,454,430,40.1415,90.2326,saied
20040610302,المنستير,المنستير,باب الغربي,م إبتدائية حي السعادة المنستير - باب الغربي,Monastir,Monastir,Bab El Gharbi,TN3251,TN325153,located,,,,,,,red,0,1131,426,408,37.6658,87.2549,saied
20040610303,المنستير,المنستير,باب الغربي,م إبتدائية حي السعادة المنستير - باب الغربي,Monastir,Monastir,Bab El Gharbi,TN3251,TN325153,located,,,,,,,red,0,1131,371,353,32.8028,90.6516,saied
20040610304,المنستير,المنستير,باب الغربي,م إبتدائية حي السعادة المنستير - باب الغربي,Monastir,Monastir,Bab El Gharbi,TN3251,TN325153,read,s.s,2,2,0,0,0,red,0,1131,347,336,30.6808,91.0714,saied
20040610305,المنستير,المنستير,باب الغربي,م إبتدائية حي السعادة المنستير - باب الغربي,Monastir,Monastir,Bab El Gharbi,TN3251,TN325153,located,,,,,,,red,0,1131,,351,,92.5926,saied
20040610306,المنستير,المنستير,باب الغربي,م إبتدائية حي السعادة المنستير - باب الغربي,Monastir,Monastir,Bab El Gharbi,TN3251,TN325153,located,,,,,,,red,0,1127,335,326,29.7249,92.0245,saied
20040710101,المنستير,المنستير,خنيس,م إبتدائية ابن خلدون خنيس,Monastir,Monastir,Khenis Sud,TN3251,TN325158,located,,,,,,,red,0,1298,463,451,35.6703,87.1397,saied
20040710102,المنستير,المنستير,خنيس,م إبتدائية ابن خلدون خنيس,Monastir,Monastir,Khenis Sud,TN3251,TN325158,located,,,,,,,red,0,1298,411,398,31.6641,87.9397,saied
20040710103,المنستير,المنستير,خنيس,م إبتدائية ابن خلدون خنيس,Monastir,Monastir,Khenis Sud,TN3251,TN325158,located,,,,,,,red,0,529,336,322,63.5161,88.1988,saied
20040710104,المنستير,المنستير,خنيس,م إبتدائية ابن خلدون خنيس,Monastir,Monastir,Khenis Sud,TN3251,TN325158,located,,,,,,,red,0,1297,336,321,25.9059,86.9159,saied
20040710201,المنستير,المنستير,خنيس,م إبتدائية الهادي يوسف خنيس,Monastir,Monastir,Khenis Sud,TN3251,TN325158,located,,,,,,,red,0,973,305,295,31.3464,91.1864,saied
20040710202,المنستير,المنستير,خنيس,م إبتدائية الهادي يوسف خنيس,Monastir,Monastir,Khenis Sud,TN3251,TN325158,read,s..,1,1,0,0,0,red,0,973,255,246,26.2076,91.4634,saied
20040710203,المنستير,المنستير,خنيس,م إبتدائية الهادي يوسف خنيس,Monastir,Monastir,Khenis Sud,TN3251,TN325158,read,s..,1,1,0,0,0,red,0,971,226,216,23.2750,89.8148,saied
20040810101,المنستير,المنستير,خنيس الشمالية,م.إ. عمر صكلي خنيس,Monastir,Monastir,Khenis Nord,TN3251,TN325159,located,,,,,,,red,0,708,341,330,48.1638,90.9091,saied
20040810102,المنستير,المنستير,خنيس الشمالية,م.إ. عمر صكلي خنيس,Monastir,Monastir,Khenis Nord,TN3251,TN325159,located,,,,,,,red,0,707,229,217,32.3904,91.7051,saied
20040810201,المنستير,المنستير,خنيس الشمالية,معهد خنيس,Monastir,Monastir,Khenis Nord,TN3251,TN325159,located,,,,,,,red,0,488,140,138,28.6885,86.9565,saied
20040910101,المنستير,المنستير,صقانس,م إبتدائية 2مارس 34 سقانص,Monastir,Monastir,Skanes,TN3251,TN325157,located,,,,,,,red,0,1217,434,410,35.6615,82.1951,saied
20040910102,المنستير,المنستير,صقانس,م إبتدائية 2مارس 34 سقانص,Monastir,Monastir,Skanes,TN3251,TN325157,located,,,,,,,red,0,1217,469,439,38.5374,80.8656,saied
20040910103,المنستير,المنستير,صقانس,م إبتدائية 2مارس 34 سقانص,Monastir,Monastir,Skanes,TN3251,TN325157,located,,,,,,,red,0,1217,439,411,36.0723,79.5620,saied
20040910104,المنستير,المنستير,صقانس,م إبتدائية 2مارس 34 سقانص,Monastir,Monastir,Skanes,TN3251,TN325157,located,,,,,,,red,0,1217,393,371,32.2925,79.5148,saied
20040910105,المنستير,المنستير,صقانس,م إبتدائية 2مارس 34 سقانص,Monastir,Monastir,Skanes,TN3251,TN325157,located,,,,,,,red,0,1217,348,320,28.5949,78.4375,saied
20040910106,المنستير,المنستير,صقانس,م إبتدائية 2مارس 34 سقانص,Monastir,Monastir,Skanes,TN3251,TN325157,located,,,,,,,red,0,1217,361,339,29.6631,79.0560,saied
20040910107,المنستير,المنستير,صقانس,م إبتدائية 2مارس 34 سقانص,Monastir,Monastir,Skanes,TN3251,TN325157,located,,,,,,,red,0,1213,290,274,23.9077,83.2117,saied
20040910201,المنستير,المنستير,صقانس,م إبتدائية السواني المنستير - سقانص,Monastir,Monastir,Skanes,TN3251,TN325157,located,,,,,,,red,0,1150,393,377,34.1739,82.2281,saied
20040910202,المنستير,المنستير,صقانس,م إبتدائية السواني المنستير - سقانص,Monastir,Monastir,Skanes,TN3251,TN325157,located,,,,,,,red,0,1150,426,399,37.0435,84.9624,saied
20040910203,المنستير,المنستير,صقانس,م إبتدائية السواني المنستير - سقانص,Monastir,Monastir,Skanes,TN3251,TN325157,located,,,,,,,red,0,1150,332,310,28.8696,82.9032,saied
