governorate_ar,constituency_ar,imada_ar,adm4_pcode,adm4_name_ar,adm4_name,adm3_pcode,delegation_name,governorate_name,lat,lon,area_sqkm,registry_voters,match_score,match_method,match_scope
قابس,مارث - دخيلة توجان - مطماطة - مطماطة الجديدة,زريق الغندري,TN516063,زريق الغندري,Zerig El Ghandri,TN5160,Mareth,Gabès,33.71315843,10.15981727,47.123084,1899,1.0000,scoped,constituency
قابس,مارث - دخيلة توجان - مطماطة - مطماطة الجديدة,زمرتن,TN516062,زمرتن,Zemarten,TN5160,Mareth,Gabès,33.36891891,10.05693555,158.539272,888,1.0000,scoped,constituency
قابس,مارث - دخيلة توجان - مطماطة - مطماطة الجديدة,سيدي التواتي,TN516053,سيدي التواتي,Sidi Touati,TN5160,Mareth,Gabès,33.50398080,10.23028890,87.065563,2219,1.0000,scoped,constituency
قابس,مارث - دخيلة توجان - مطماطة - مطماطة الجديدة,عرام,TN516059,عرام,Arram,TN5160,Mareth,Gabès,33.55834282,10.32233820,95.702493,4203,1.0000,scoped,constituency
قابس,مارث - دخيلة توجان - مطماطة - مطماطة الجديدة,عين تونين,TN516064,عين تونين,Ain Tounine,TN5160,Mareth,Gabès,33.49752906,10.13700681,42.229969,1887,1.0000,scoped,constituency
قابس,مارث - دخيلة توجان - مطماطة - مطماطة الجديدة,عيون الزركين,TN516055,عيون الزركين,Ayoun Ez-Zerkine,TN5160,Mareth,Gabès,33.66623950,10.21288133,66.762564,2758,1.0000,scoped,constituency
قابس,مارث - دخيلة توجان - مطماطة - مطماطة الجديدة,كتانة,TN516060,كتانة,Ketana,TN5160,Mareth,Gabès,33.75830117,10.21466225,66.568452,4393,1.0000,scoped,constituency
قابس,مارث - دخيلة توجان - مطماطة - مطماطة الجديدة,مارث,TN516051,مارث,Mareth,TN5160,Mareth,Gabès,33.58047045,10.26607794,39.291253,13922,1.0000,scoped,constituency
قابس,مارث - دخيلة توجان - مطماطة - مطماطة الجديدة,مارث الشمالية,TN516052,مارث الشمالية,Mareth Nord,TN5160,Mareth,Gabès,33.62811160,10.24985705,66.547845,7015,1.0000,scoped,constituency
قابس,مارث - دخيلة توجان - مطماطة - مطماطة الجديدة,مطماطة,TN515851,مطماطة,Matmata,TN5158,Matmata,Gabès,33.50866202,9.97863194,153.968815,4173,1.0000,scoped,constituency
قابس,مارث - دخيلة توجان - مطماطة - مطماطة الجديدة,مطماطة الجديدة,TN515951,مطماطة الجديدة,Nouvelle Matmata,TN5159,Matmata Nouvelle,Gabès,33.65438563,9.98012227,111.465249,6770,1.0000,scoped,constituency
قابس,مارث - دخيلة توجان - مطماطة - مطماطة الجديدة,هداج,TN515952,هداج,Heddaj,TN5159,Matmata Nouvelle,Gabès,33.60415889,10.04451309,174.842038,1898,1.0000,scoped,constituency
قابس,مارث - دخيلة توجان - مطماطة - مطماطة الجديدة,واريفين,TN516056,واريفين,Ourafinine,TN5160,Mareth,Gabès,33.57720088,10.18737561,57.337961,428,1.0000,scoped,constituency
قبلي,دوز,العبادلة,TN635455,العبادلة,El Abadla,TN6354,Douz Nord,Kebili,33.52170330,9.38974208,333.267156,4020,1.0000,scoped,constituency
قبلي,دوز,العذارة,TN635552,العذارة,El Adhara,TN6355,Douz Sud,Kebili,33.04228182,8.97623189,1520.329311,3101,1.0000,scoped,constituency
قبلي,دوز,العوينة الجنوبية,TN635454,العوينة الجنوبية,El Aouina Sud,TN6354,Douz Nord,Kebili,33.12392090,9.43923616,834.204805,4407,1.0000,scoped,constituency
قبلي,دوز,العوينة الشمالية,TN635453,العوينة الشمالية,El Aouina Nord,TN6354,Douz Nord,Kebili,33.17578881,9.51236788,649.990009,3655,1.0000,scoped,constituency
قبلي,دوز,القلعة,TN635452,القلعة,El Golaa,TN6354,Douz Nord,Kebili,33.48705521,8.98866691,51.784256,6556,1.0000,scoped,constituency
قبلي,دوز,دوز الشرقية,TN635451,دوز الشرقية,Douz Est,TN6354,Douz Nord,Kebili,33.26746947,9.57215654,1588.808865,5648,1.0000,scoped,constituency
قبلي,دوز,دوز الغربية,TN635551,دوز الغربية,Douz Ouest,TN6355,Douz Sud,Kebili,33.05806830,9.36316517,1442.520418,4744,1.0000,scoped,constituency
قبلي,دوز,نويل الجنوبية,TN635555,نويل الجنوبية,Nouil Sud,TN6355,Douz Sud,Kebili,33.46671017,8.89197976,47.858237,1846,1.0000,scoped,constituency
قبلي,دوز,نويل الشمالية,TN635554,نويل الشمالية,Nouil Nord,TN6355,Douz Sud,Kebili,33.50088275,8.88245159,33.959652,1895,1.0000,scoped,constituency
قبلي,فوار - رجيم معتوق,الصابرية الشرقية,TN635652,الصابرية الشرقية,Sabria Est,TN6356,Faouar,Kebili,32.96999218,8.78062677,2281.761019,2216,1.0000,scoped,constituency
قبلي,فوار - رجيم معتوق,الصابرية الغربية,TN635651,الصابرية الغربية,Sabria Ouest,TN6356,Faouar,Kebili,32.94725501,8.42004336,2579.336858,3309,1.0000,scoped,constituency
قبلي,فوار - رجيم معتوق,المطروحة,TN635656,المطروحة,El Matrouha,TN6356,Faouar,Kebili,33.37970287,7.83359409,471.193771,166,1.0000,scoped,constituency
قبلي,فوار - رجيم معتوق,بشني - الدرجين,TN635657,بشني - الدرجين,Bichni-Edarjin,TN6356,Faouar,Kebili,33.62072054,8.53830624,1114.708172,1763,1.0000,scoped,constituency
قبلي,فوار - رجيم معتوق,رجيم معتوق,TN635655,رجيم معتوق,Rejim Maatoug,TN6356,Faouar,Kebili,33.40897078,8.14702771,2081.303485,2547,1.0000,scoped,constituency
قبلي,فوار - رجيم معتوق,غريب,TN635653,غريب,Gharib,TN6356,Faouar,Kebili,33.27383851,8.39436840,1162.641511,2991,1.0000,scoped,constituency
قبلي,فوار - رجيم معتوق,غيدمة,TN635654,غيدمة,Gueidma,TN6356,Faouar,Kebili,33.40782495,8.77316302,98.942876,1908,1.0000,scoped,constituency
قبلي,قبلي - سوق الأحد,أم الصمعة,TN635353,ام الصمعة,Oum Essoumaa,TN6353,Souk El Ahed,Kebili,33.92526055,8.83569429,337.232944,4474,1.0000,scoped,constituency
قبلي,قبلي - سوق الأحد,البليدات,TN635157,البليدات,El Blidete,TN6351,Kebili Sud,Kebili,33.57380244,8.85315078,100.697748,2271,1.0000,scoped,constituency
قبلي,قبلي - سوق الأحد,الرابطة,TN635253,الرابطة,Errabta,TN6352,Kebili Nord,Kebili,33.73539621,8.92585091,6.317976,1411,1.0000,scoped,constituency
قبلي,قبلي - سوق الأحد,الزوية,TN635354,الزاوية,Ezzaouaia,TN6353,Souk El Ahed,Kebili,33.92915863,8.75814488,224.127709,1560,0.9231,scoped,constituency
قبلي,قبلي - سوق الأحد,القطعاية,TN635259,القطعاية,El Gattaya,TN6352,Kebili Nord,Kebili,33.63348704,8.88466928,102.983729,1175,1.0000,scoped,constituency
قبلي,قبلي - سوق الأحد,المنشية,TN635351,المنشية,El Menchia,TN6353,Souk El Ahed,Kebili,33.95366951,9.05042048,459.589318,5495,1.0000,scoped,constituency
قبلي,قبلي - سوق الأحد,المنصورة,TN635252,المنصورة,El Mansoura,TN6352,Kebili Nord,Kebili,33.73050953,8.95533497,19.197569,3090,1.0000,scoped,constituency
قبلي,قبلي - سوق الأحد,بازمة,TN635152,بازمة,Bazma,TN6351,Kebili Sud,Kebili,33.66293676,9.04636498,118.326432,3903,1.0000,scoped,constituency
قبلي,قبلي - سوق الأحد,بشري,TN635355,بشري,Bechri,TN6353,Souk El Ahed,Kebili,33.89741162,8.69126393,270.479211,2847,1.0000,scoped,constituency
قبلي,قبلي - سوق الأحد,بشلى,TN635155,بشلى,Bechelli,TN6351,Kebili Sud,Kebili,33.60915200,8.94297079,38.047494,3255,1.0000,scoped,constituency
قبلي,قبلي - سوق الأحد,بني محمد,TN635158,بني محمّد,Beni Mehemed,TN6351,Kebili Sud,Kebili,33.57175948,8.92712300,41.616541,1954,1.0000,scoped,constituency
قبلي,قبلي - سوق الأحد,بو عبد الله,TN635352,بو عبد الله,Bou Abdellah,TN6353,Souk El Ahed,Kebili,33.95569570,8.94769112,346.209436,5877,1.0000,scoped,constituency
قبلي,قبلي - سوق الأحد,تلمين,TN635256,تلمين,Telmine,TN6352,Kebili Nord,Kebili,33.70474383,8.90959925,2.988793,1786,1.0000,scoped,constituency
قبلي,قبلي - سوق الأحد,تنبيب,TN635257,تنبيب,Tenbib,TN6352,Kebili Nord,Kebili,33.70835165,8.89283940,8.512012,1574,1.0000,scoped,constituency
قبلي,قبلي - سوق الأحد,جرسين,TN635156,جرسين,Jersine,TN6351,Kebili Sud,Kebili,33.62072054,8.72371273,147.295467,1945,1.0000,scoped,constituency
قبلي,قبلي - سوق الأحد,جمنة الجنوبية,TN635154,جمنة الجنوبية,Jemna Sud,TN6351,Kebili Sud,Kebili,33.57470100,9.26838972,423.146730,3020,1.0000,scoped,constituency
قبلي,قبلي - سوق الأحد,جمنة الشمالية,TN635153,جمنة الشمالية,Jemna Nord,TN6351,Kebili Sud,Kebili,33.61709582,9.25779123,233.492854,2405,1.0000,scoped,constituency
قبلي,قبلي - سوق الأحد,جنعورة,TN635159,جنعورة,Janoura,TN6351,Kebili Sud,Kebili,33.67244051,8.97163633,24.078864,2901,1.0000,scoped,constituency
قبلي,قبلي - سوق الأحد,سعيدان,TN635258,سعيدان,Saidane,TN6352,Kebili Nord,Kebili,33.75400351,9.24532858,374.123904,1035,1.0000,scoped,constituency
قبلي,قبلي - سوق الأحد,طنبار,TN635254,طنبار,Tonbar,TN6352,Kebili Nord,Kebili,33.72992590,8.89332170,9.148449,3497,1.0000,scoped,constituency
قبلي,قبلي - سوق الأحد,فطناسة,TN635356,فطناسة,Fatnassa,TN6353,Souk El Ahed,Kebili,33.82908726,8.57556259,504.206546,2075,1.0000,scoped,constituency
قبلي,قبلي - سوق الأحد,قبلي الجنوبية,TN635151,قبلي الجنوبية,Kebili Sud,TN6351,Kebili Sud,Kebili,33.70420854,9.01956229,15.341251,5160,1.0000,scoped,constituency
قبلي,قبلي - سوق الأحد,قبلي الشرقية,TN635260,قبلي الشرقية,Kebeli Est,TN6352,Kebili Nord,Kebili,33.73540592,8.98485885,7.170596,4546,1.0000,scoped,constituency
قبلي,قبلي - سوق الأحد,قبلي الشمالية,TN635251,قبلي الشمالية,Kebeli Nord,TN6352,Kebili Nord,Kebili,33.72490421,9.00865844,16.024775,5265,1.0000,scoped,constituency
قبلي,قبلي - سوق الأحد,ليماقس-استفطيمية,TN635255,ليماقس اسفطميمية,Limagues Estiffimia,TN6352,Kebili Nord,Kebili,33.94623452,9.17866899,658.823804,1922,0.9333,scoped,constituency
قبلي,قبلي - سوق الأحد,نقة,TN635357,نقة,Negga,TN6353,Souk El Ahed,Kebili,33.70107867,8.78540746,138.992970,2893,1.0000,scoped,constituency
قفصة,أم العرائس - سيدي بوبكر - الرديف - المتلوي - المضيلة,أم الأقصاب,TN615551,أم الأقصاب,Oum El Aksab,TN6155,Oum Larais,Gafsa,34.69289510,8.33537221,83.282703,1706,1.0000,scoped,constituency
قفصة,أم العرائس - سيدي بوبكر - الرديف - المتلوي - المضيلة,الثالجة,TN615757,الثالجة,Thalja,TN6157,Metlaoui,Gafsa,34.30828403,8.40117050,2.318718,4557,1.0000,scoped,constituency
قفصة,أم العرائس - سيدي بوبكر - الرديف - المتلوي - المضيلة,الحي العمالي,TN615852,الحي العمالي,Cite Des Travailleurs,TN6158,Mdhilla,Gafsa,34.30599753,8.74462441,11.914560,5931,1.0000,scoped,constituency
قفصة,أم العرائس - سيدي بوبكر - الرديف - المتلوي - المضيلة,الدوارة,TN615557,الدوارة,Daouara,TN6155,Oum Larais,Gafsa,34.49652218,8.54622726,180.281983,1744,1.0000,scoped,constituency
قفصة,أم العرائس - سيدي بوبكر - الرديف - المتلوي - المضيلة,الرديف الجنوبية,TN615653,الرديف الجنوبية,Redeyef Sud,TN6156,Redeyef,Gafsa,34.30082550,8.10113954,88.760495,5611,1.0000,scoped,constituency
قفصة,أم العرائس - سيدي بوبكر - الرديف - المتلوي - المضيلة,الرديف الشمالية,TN615652,الرديف الشمالية,Redeyef Nord,TN6156,Redeyef,Gafsa,34.39215242,8.11956960,24.896924,3704,1.0000,scoped,constituency
قفصة,أم العرائس - سيدي بوبكر - الرديف - المتلوي - المضيلة,الرديف المحطة,TN615654,الرديف المحطة,Redeyef Gare,TN6156,Redeyef,Gafsa,34.36951757,8.19770150,203.525559,9896,1.0000,scoped,constituency
قفصة,أم العرائس - سيدي بوبكر - الرديف - المتلوي - المضيلة,الرديف المركز,TN615651,الرديف المركز,Redeyef Centre,TN6156,Redeyef,Gafsa,34.37772042,8.14279866,0.401437,3954,1.0000,scoped,constituency
قفصة,أم العرائس - سيدي بوبكر - الرديف - المتلوي - المضيلة,السقي,TN615854,السقي,El Segui,TN6158,Mdhilla,Gafsa,34.14815046,8.72924167,355.536426,286,1.0000,scoped,constituency
قفصة,أم العرائس - سيدي بوبكر - الرديف - المتلوي - المضيلة,السويطير,TN615556,السويطير,Es-Souitir,TN6155,Oum Larais,Gafsa,34.57978927,8.30834614,216.951789,188,1.0000,scoped,constituency
قفصة,أم العرائس - سيدي بوبكر - الرديف - المتلوي - المضيلة,الشنوفية,TN615555,الشنوفية,Ech-Channoufia,TN6155,Oum Larais,Gafsa,34.50807660,8.40568219,164.647937,628,1.0000,scoped,constituency
قفصة,أم العرائس - سيدي بوبكر - الرديف - المتلوي - المضيلة,المتلوي المحطة,TN615752,المتلوي المحطة,Metlaoui Gare,TN6157,Metlaoui,Gafsa,34.30750589,8.42075700,3.754350,5163,1.0000,scoped,constituency
قفصة,أم العرائس - سيدي بوبكر - الرديف - المتلوي - المضيلة,المتلوي المركز,TN615751,المتلوي المركز,Metlaoui Centre,TN6157,Metlaoui,Gafsa,34.32195572,8.40228739,1.193626,6588,1.0000,scoped,constituency
قفصة,أم العرائس - سيدي بوبكر - الرديف - المتلوي - المضيلة,المزيرعة,TN615753,المزيرعة,El Mziraa,TN6157,Metlaoui,Gafsa,34.24413613,8.35667933,153.002599,3634,1.0000,scoped,constituency
قفصة,أم العرائس - سيدي بوبكر - الرديف - المتلوي - المضيلة,المظيلة المركز,TN615851,المظيلة المركز,Mdhila Centre,TN6158,Mdhilla,Gafsa,34.30604777,8.80052052,44.855233,4612,1.0000,scoped,constituency
قفصة,أم العرائس - سيدي بوبكر - الرديف - المتلوي - المضيلة,المقرون,TN615759,المقرون,El Magroun,TN6157,Metlaoui,Gafsa,34.32408651,8.39624868,0.873270,909,1.0000,scoped,constituency
قفصة,أم العرائس - سيدي بوبكر - الرديف - المتلوي - المضيلة,ام العرائس المحطة,TN615554,أم العرايس المحطة,Oum El Araies Gare,TN6155,Oum Larais,Gafsa,34.44532546,8.33093146,90.747233,13162,1.0000,scoped,constituency
قفصة,أم العرائس - سيدي بوبكر - الرديف - المتلوي - المضيلة,ام العرائس المركز,TN615553,أم العرايس المركزية,Oum El Araies Centre,TN6155,Oum Larais,Gafsa,34.51223994,8.22337392,146.912340,6446,0.9375,scoped,constituency
قفصة,أم العرائس - سيدي بوبكر - الرديف - المتلوي - المضيلة,تابديت,TN615655,تابديت,Tabdit,TN6156,Redeyef,Gafsa,34.40704594,8.26852455,86.185794,932,1.0000,scoped,constituency
قفصة,أم العرائس - سيدي بوبكر - الرديف - المتلوي - المضيلة,حي الامل الشرقي,TN615756,حي الامل الشرقي,Cite El Amel Est,TN6157,Metlaoui,Gafsa,34.32390208,8.40548112,0.231884,7079,1.0000,scoped,constituency
قفصة,أم العرائس - سيدي بوبكر - الرديف - المتلوي - المضيلة,حي الامل الغربي,TN615755,حي الامل الغربي,Cite El Amel Ouest,TN6157,Metlaoui,Gafsa,34.36471751,8.45963949,73.960219,2209,1.0000,scoped,constituency
قفصة,أم العرائس - سيدي بوبكر - الرديف - المتلوي - المضيلة,سيدي بوبكر,TN615552,سيدي بوبكر,Sidi Boubaker,TN6155,Oum Larais,Gafsa,34.63990968,8.44460480,93.752041,2177,1.0000,scoped,constituency
قفصة,أم العرائس - سيدي بوبكر - الرديف - المتلوي - المضيلة,صهيب,TN615853,صهيب,Sahib,TN6158,Mdhilla,Gafsa,34.26004403,8.66499036,232.140016,1682,1.0000,scoped,constituency
قفصة,أم العرائس - سيدي بوبكر - الرديف - المتلوي - المضيلة,كريشة النعام,TN615754,كريشة النعام,Krichet Naam,TN6157,Metlaoui,Gafsa,34.26870575,8.28145399,225.758576,165,1.0000,scoped,constituency
قفصة,أم العرائس - سيدي بوبكر - الرديف - المتلوي - المضيلة,وادي الارطة,TN615758,وادي الأرطة,Oued El Arta,TN6157,Metlaoui,Gafsa,34.37356815,8.38948228,61.903364,1795,1.0000,scoped,constituency
قفصة,القطار - بلخير - السند,أولاد الحاج,TN616056,أولاد الحاج,Ouled El Hadj,TN6160,Belkhir,Gafsa,34.27082506,9.33845164,73.203050,1508,1.0000,scoped,constituency
