bureau_code,isie_code,governorate_ar,delegation_ar_published,delegation_ar,governorate_name,delegation_name,id_delegation,label_change
15040410301,1504,قفصة,القطار,القطار,Gafsa,El Guetar,6159,
15040510101,1504,قفصة,القطار,القطار,Gafsa,El Guetar,6159,
15040510102,1504,قفصة,القطار,القطار,Gafsa,El Guetar,6159,
15040510201,1504,قفصة,القطار,القطار,Gafsa,El Guetar,6159,
15040510202,1504,قفصة,القطار,القطار,Gafsa,El Guetar,6159,
15040510301,1504,قفصة,القطار,القطار,Gafsa,El Guetar,6159,
15040510302,1504,قفصة,القطار,القطار,Gafsa,El Guetar,6159,
15040610101,1504,قفصة,القطار,القطار,Gafsa,El Guetar,6159,
15040610201,1504,قفصة,القطار,القطار,Gafsa,El Guetar,6159,
15050110101,1505,قفصة,المتلوي,المتلوي,Gafsa,Metlaoui,6157,
15050110102,1505,قفصة,المتلوي,المتلوي,Gafsa,Metlaoui,6157,
15050110103,1505,قفصة,المتلوي,المتلوي,Gafsa,Metlaoui,6157,
15050110201,1505,قفصة,المتلوي,المتلوي,Gafsa,Metlaoui,6157,
15050110202,1505,قفصة,المتلوي,المتلوي,Gafsa,Metlaoui,6157,
15050310101,1505,قفصة,المتلوي,المتلوي,Gafsa,Metlaoui,6157,
15050310102,1505,قفصة,المتلوي,المتلوي,Gafsa,Metlaoui,6157,
15050310103,1505,قفصة,المتلوي,المتلوي,Gafsa,Metlaoui,6157,
15050310201,1505,قفصة,المتلوي,المتلوي,Gafsa,Metlaoui,6157,
15050310202,1505,قفصة,المتلوي,المتلوي,Gafsa,Metlaoui,6157,
15050410101,1505,قفصة,المتلوي,المتلوي,Gafsa,Metlaoui,6157,
15050410102,1505,قفصة,المتلوي,المتلوي,Gafsa,Metlaoui,6157,
15050410201,1505,قفصة,المتلوي,المتلوي,Gafsa,Metlaoui,6157,
15050410202,1505,قفصة,المتلوي,المتلوي,Gafsa,Metlaoui,6157,
15050410301,1505,قفصة,المتلوي,المتلوي,Gafsa,Metlaoui,6157,
15050410302,1505,قفصة,المتلوي,المتلوي,Gafsa,Metlaoui,6157,
15050510101,1505,قفصة,المتلوي,المتلوي,Gafsa,Metlaoui,6157,
15050510102,1505,قفصة,المتلوي,المتلوي,Gafsa,Metlaoui,6157,
15050510103,1505,قفصة,المتلوي,المتلوي,Gafsa,Metlaoui,6157,
15050610101,1505,قفصة,المتلوي,المتلوي,Gafsa,Metlaoui,6157,
15050610201,1505,قفصة,المتلوي,المتلوي,Gafsa,Metlaoui,6157,
15050710101,1505,قفصة,المتلوي,المتلوي,Gafsa,Metlaoui,6157,
15050710102,1505,قفصة,المتلوي,المتلوي,Gafsa,Metlaoui,6157,
15050710201,1505,قفصة,المتلوي,المتلوي,Gafsa,Metlaoui,6157,
15050710202,1505,قفصة,المتلوي,المتلوي,Gafsa,Metlaoui,6157,
15050710301,1505,قفصة,المتلوي,المتلوي,Gafsa,Metlaoui,6157,
15050710302,1505,قفصة,المتلوي,المتلوي,Gafsa,Metlaoui,6157,
15050710303,1505,قفصة,المتلوي,المتلوي,Gafsa,Metlaoui,6157,
15050810101,1505,قفصة,المتلوي,المتلوي,Gafsa,Metlaoui,6157,
15050810102,1505,قفصة,المتلوي,المتلوي,Gafsa,Metlaoui,6157,
15050910101,1505,قفصة,المتلوي,المتلوي,Gafsa,Metlaoui,6157,
15051010101,1505,قفصة,المتلوي,المتلوي,Gafsa,Metlaoui,6157,
15051010102,1505,قفصة,المتلوي,المتلوي,Gafsa,Metlaoui,6157,
15060110101,1506,قفصة,المظيلة,المظيلة,Gafsa,Mdhila,6158,
15060110102,1506,قفصة,المظيلة,المظيلة,Gafsa,Mdhila,6158,
15060110201,1506,قفصة,المظيلة,المظيلة,Gafsa,Mdhila,6158,
15060110202,1506,قفصة,المظيلة,المظيلة,Gafsa,Mdhila,6158,
15060110301,1506,قفصة,المظيلة,المظيلة,Gafsa,Mdhila,6158,
15060110302,1506,قفصة,المظيلة,المظيلة,Gafsa,Mdhila,6158,
15060210101,1506,قفصة,المظيلة,المظيلة,Gafsa,Mdhila,6158,
15060310101,1506,قفصة,المظيلة,المظيلة,Gafsa,Mdhila,6158,
15060310102,1506,قفصة,المظيلة,المظيلة,Gafsa,Mdhila,6158,
15060310103,1506,قفصة,المظيلة,المظيلة,Gafsa,Mdhila,6158,
15060320101,1506,قفصة,المظيلة,المظيلة,Gafsa,Mdhila,6158,
15060320102,1506,قفصة,المظيلة,المظيلة,Gafsa,Mdhila,6158,
15060410101,1506,قفصة,المظيلة,المظيلة,Gafsa,Mdhila,6158,
15060410201,1506,قفصة,المظيلة,المظيلة,Gafsa,Mdhila,6158,
15070110101,1507,قفصة,ام العرائس,ام العرائس,Gafsa,Oum El Araies,6155,
15070110201,1507,قفصة,ام العرائس,ام العرائس,Gafsa,Oum El Araies,6155,
15070210101,1507,قفصة,ام العرائس,ام العرائس,Gafsa,Oum El Araies,6155,
15070210201,1507,قفصة,ام العرائس,ام العرائس,Gafsa,Oum El Araies,6155,
15070310101,1507,قفصة,ام العرائس,ام العرائس,Gafsa,Oum El Araies,6155,
15070310201,1507,قفصة,ام العرائس,ام العرائس,Gafsa,Oum El Araies,6155,
15070310301,1507,قفصة,ام العرائس,ام العرائس,Gafsa,Oum El Araies,6155,
15070410101,1507,قفصة,ام العرائس,ام العرائس,Gafsa,Oum El Araies,6155,
15070410201,1507,قفصة,ام العرائس,ام العرائس,Gafsa,Oum El Araies,6155,
15070410301,1507,قفصة,ام العرائس,ام العرائس,Gafsa,Oum El Araies,6155,
15070410302,1507,قفصة,ام العرائس,ام العرائس,Gafsa,Oum El Araies,6155,
15070410401,1507,قفصة,ام العرائس,ام العرائس,Gafsa,Oum El Araies,6155,
15070410402,1507,قفصة,ام العرائس,ام العرائس,Gafsa,Oum El Araies,6155,
15070410403,1507,قفصة,ام العرائس,ام العرائس,Gafsa,Oum El Araies,6155,
15070410501,1507,قفصة,ام العرائس,ام العرائس,Gafsa,Oum El Araies,6155,
15070410601,1507,قفصة,ام العرائس,ام العرائس,Gafsa,Oum El Araies,6155,
15070410602,1507,قفصة,ام العرائس,ام العرائس,Gafsa,Oum El Araies,6155,
15070410701,1507,قفصة,ام العرائس,ام العرائس,Gafsa,Oum El Araies,6155,
15070410702,1507,قفصة,ام العرائس,ام العرائس,Gafsa,Oum El Araies,6155,
15070410703,1507,قفصة,ام العرائس,ام العرائس,Gafsa,Oum El Araies,6155,
15070510101,1507,قفصة,ام العرائس,ام العرائس,Gafsa,Oum El Araies,6155,
15070510102,1507,قفصة,ام العرائس,ام العرائس,Gafsa,Oum El Araies,6155,
15070510103,1507,قفصة,ام العرائس,ام العرائس,Gafsa,Oum El Araies,6155,
15070510201,1507,قفصة,ام العرائس,ام العرائس,Gafsa,Oum El Araies,6155,
15070510301,1507,قفصة,ام العرائس,ام العرائس,Gafsa,Oum El Araies,6155,
15070510302,1507,قفصة,ام العرائس,ام العرائس,Gafsa,Oum El Araies,6155,
15070510401,1507,قفصة,ام العرائس,ام العرائس,Gafsa,Oum El Araies,6155,
15080110101,1508,قفصة,بلخير,بلخير,Gafsa,Belkhir,6160,
15080110201,1508,قفصة,بلخير,بلخير,Gafsa,Belkhir,6160,
15080210101,1508,قفصة,بلخير,بلخير,Gafsa,Belkhir,6160,
15080210201,1508,قفصة,بلخير,بلخير,Gafsa,Belkhir,6160,
15080210301,1508,قفصة,بلخير,بلخير,Gafsa,Belkhir,6160,
15080210401,1508,قفصة,بلخير,بلخير,Gafsa,Belkhir,6160,
15080210501,1508,قفصة,بلخير,بلخير,Gafsa,Belkhir,6160,
15080310101,1508,قفصة,بلخير,بلخير,Gafsa,Belkhir,6160,
15080310201,1508,قفصة,بلخير,بلخير,Gafsa,Belkhir,6160,
15080310202,1508,قفصة,بلخير,بلخير,Gafsa,Belkhir,6160,
15080310301,1508,قفصة,بلخير,بلخير,Gafsa,Belkhir,6160,
15080410101,1508,قفصة,بلخير,بلخير,Gafsa,Belkhir,6160,
15080410102,1508,قفصة,بلخير,بلخير,Gafsa,Belkhir,6160,
15080510101,1508,قفصة,بلخير,بلخير,Gafsa,Belkhir,6160,
15080510102,1508,قفصة,بلخير,بلخير,Gafsa,Belkhir,6160,
15080510103,1508,قفصة,بلخير,بلخير,Gafsa,Belkhir,6160,
15080510201,1508,قفصة,بلخير,بلخير,Gafsa,Belkhir,6160,
15080610101,1508,قفصة,بلخير,بلخير,Gafsa,Belkhir,6160,
15080610201,1508,قفصة,بلخير,بلخير,Gafsa,Belkhir,6160,
15080610301,1508,قفصة,بلخير,بلخير,Gafsa,Belkhir,6160,
15090110101,1509,قفصة,زانوش,زانوش,Gafsa,,,
15090110201,1509,قفصة,زانوش,زانوش,Gafsa,,,
15090110202,1509,قفصة,زانوش,زانوش,Gafsa,,,
15090110301,1509,قفصة,زانوش,زانوش,Gafsa,,,
15090210101,1509,قفصة,زانوش,زانوش,Gafsa,,,
15090210102,1509,قفصة,زانوش,زانوش,Gafsa,,,
15090210103,1509,قفصة,زانوش,زانوش,Gafsa,,,
15090220101,1509,قفصة,زانوش,زانوش,Gafsa,,,
15090220201,1509,قفصة,زانوش,زانوش,Gafsa,,,
15090310101,1509,قفصة,زانوش,زانوش,Gafsa,,,
15090310201,1509,قفصة,زانوش,زانوش,Gafsa,,,
15090310301,1509,قفصة,زانوش,زانوش,Gafsa,,,
15090320101,1509,قفصة,زانوش,زانوش,Gafsa,,,
15090320201,1509,قفصة,زانوش,زانوش,Gafsa,,,
15090320301,1509,قفصة,زانوش,زانوش,Gafsa,,,
15100110101,1510,قفصة,سيدي بوبكر,سيدي بوبكر,Gafsa,,,
15100120101,1510,قفصة,سيدي بوبكر,سيدي بوبكر,Gafsa,,,
15100130101,1510,قفصة,سيدي بوبكر,سيدي بوبكر,Gafsa,,,
15100210101,1510,قفصة,سيدي بوبكر,سيدي بوبكر,Gafsa,,,
15100210201,1510,قفصة,سيدي بوبكر,سيدي بوبكر,Gafsa,,,
15100220101,1510,قفصة,سيدي بوبكر,سيدي بوبكر,Gafsa,,,
15100220201,1510,قفصة,سيدي بوبكر,سيدي بوبكر,Gafsa,,,
15110110101,1511,قفصة,سيدي عيش,سيدي عيش,Gafsa,Sidi Aïch,6152,
15110110201,1511,قفصة,سيدي عيش,سيدي عيش,Gafsa,Sidi Aïch,6152,
15110210101,1511,قفصة,سيدي عيش,سيدي عيش,Gafsa,Sidi Aïch,6152,
15110210201,1511,قفصة,سيدي عيش,سيدي عيش,Gafsa,Sidi Aïch,6152,
15110310101,1511,قفصة,سيدي عيش,سيدي عيش,Gafsa,Sidi Aïch,6152,
15110310201,1511,قفصة,سيدي عيش,سيدي عيش,Gafsa,Sidi Aïch,6152,
15110310301,1511,قفصة,سيدي عيش,سيدي عيش,Gafsa,Sidi Aïch,6152,
15110410101,1511,قفصة,سيدي عيش,سيدي عيش,Gafsa,Sidi Aïch,6152,
15110410201,1511,قفصة,سيدي عيش,سيدي عيش,Gafsa,Sidi Aïch,6152,
15110410203,1511,قفصة,سيدي عيش,سيدي عيش,Gafsa,Sidi Aïch,6152,
15110510101,1511,قفصة,سيدي عيش,سيدي عيش,Gafsa,Sidi Aïch,6152,
15110510201,1511,قفصة,سيدي عيش,سيدي عيش,Gafsa,Sidi Aïch,6152,
15110610101,1511,قفصة,سيدي عيش,سيدي عيش,Gafsa,Sidi Aïch,6152,
15120110101,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120110102,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120110103,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120110201,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120110202,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120110203,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120110204,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120110301,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120110302,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120110303,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120110401,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120110402,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120110403,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120110404,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120110501,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120110502,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120110601,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120110602,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120110603,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120210101,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120210201,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120310101,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120310102,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120410101,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120410201,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120510101,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120510102,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120510103,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120510104,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120510201,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120510202,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120510203,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120510204,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120510205,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120510301,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120510302,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120610101,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120610102,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120610103,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120610104,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120610105,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120610201,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120610202,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120610203,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120610301,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120610302,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120610303,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120610304,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120610401,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120610402,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120710101,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120710102,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120710103,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120710104,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120710105,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120710106,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120710107,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120810101,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120810102,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120810103,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120810201,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120810202,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120910101,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120910102,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120910103,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120910201,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15120910202,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15121010101,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15121010201,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15121010202,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15121010203,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15121010204,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15121010205,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15121010301,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15121010401,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15121110101,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15121110201,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15121110301,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15121110401,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
15121210101,1512,قفصة,قفصة الجنوبية,قفصة الجنوبية,Gafsa,Gafsa Sud,6154,
