adm4_pcode,governorate_name,delegation_name,imada_name,n_stations,n_read,read_pct,stations_with_any,any_pct,any_lo_pct,any_hi_pct,representatives,reps_per_100_stations,reps_saied,reps_zammel,reps_maghzaoui,stations_with_saied,stations_with_zammel,stations_with_maghzaoui,stations_with_saied_pct,stations_with_zammel_pct,stations_with_maghzaoui_pct,unattributed
TN346655,Sfax,Kerkennah,El Kalabine,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN346656,Sfax,Kerkennah,En-Najet,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN346657,Sfax,Kerkennah,El Chargui,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN346658,Sfax,Kerkennah,El Kantra,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN346659,Sfax,Kerkennah,El Kraten,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN346660,Sfax,Kerkennah,Ouled Kacem,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415151,Kairouan,Kairouan Nord,Al Ansar,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415152,Kairouan,Kairouan Nord,El Jemaa Nord,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415153,Kairouan,Kairouan Nord,El Jemaa Sud,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415154,Kairouan,Kairouan Nord,Kebilia Nord,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415155,Kairouan,Kairouan Nord,Jeblia Nord,8,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415156,Kairouan,Kairouan Nord,Jeblia Sud,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415157,Kairouan,Kairouan Nord,El Menchia,3,1,33.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN415158,Kairouan,Kairouan Nord,Al Aghalba,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415159,Kairouan,Kairouan Nord,Elbaten,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415160,Kairouan,Kairouan Nord,Dheraa Ettammar,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415161,Kairouan,Kairouan Nord,Metbasta,1,1,100.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN415162,Kairouan,Kairouan Nord,El Ghabet,3,1,33.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN415251,Kairouan,Kairouan Sud,Elmansoura Nord,3,1,33.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN415252,Kairouan,Kairouan Sud,Elmansoura Sud,4,1,25.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN415253,Kairouan,Kairouan Sud,Keblia Sud,3,1,33.3,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN415254,Kairouan,Kairouan Sud,Merguellil,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415255,Kairouan,Kairouan Sud,Rakada,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415256,Kairouan,Kairouan Sud,Zroud,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415257,Kairouan,Kairouan Sud,Ettaen,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415258,Kairouan,Kairouan Sud,Ouled Nhar,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415259,Kairouan,Kairouan Sud,Khazazia,4,1,25.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN415260,Kairouan,Kairouan Sud,El Makhsouma,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415261,Kairouan,Kairouan Sud,El Nebech,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415262,Kairouan,Kairouan Sud,Zaafrana,3,1,33.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN415263,Kairouan,Kairouan Sud,El Khadra,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415264,Kairouan,Kairouan Sud,El Hammam,4,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415265,Kairouan,Kairouan Sud,Beriket El Argoub,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415351,Kairouan,Chebika,Echbika,4,3,75.0,2,66.7,20.8,93.9,2,66.7,2,0,0,2,0,0,66.7,0.0,0.0,0
TN415352,Kairouan,Chebika,Jaouaouda,4,4,100.0,1,25.0,4.6,69.9,1,25.0,1,0,0,1,0,0,25.0,0.0,0.0,0
TN415353,Kairouan,Chebika,El Aouamria,2,2,100.0,1,50.0,9.5,90.5,1,50.0,1,0,0,1,0,0,50.0,0.0,0.0,0
TN415354,Kairouan,Chebika,Errouisset,3,2,66.7,2,100.0,34.2,100.0,2,100.0,2,0,0,2,0,0,100.0,0.0,0.0,0
TN415355,Kairouan,Chebika,Abida,4,1,25.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN415356,Kairouan,Chebika,Sidi Ali Ben Salem,4,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415357,Kairouan,Chebika,Hammed,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415358,Kairouan,Chebika,El Karma,3,1,33.3,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN415451,Kairouan,Sbikha,Sbikha Centre,4,3,75.0,2,66.7,20.8,93.9,2,66.7,2,0,0,2,0,0,66.7,0.0,0.0,0
TN415452,Kairouan,Sbikha,Ain Bou Morra,2,2,100.0,1,50.0,9.5,90.5,1,50.0,1,0,0,1,0,0,50.0,0.0,0.0,0
TN415453,Kairouan,Sbikha,El Friouet,2,2,100.0,1,50.0,9.5,90.5,2,100.0,2,0,0,1,0,0,50.0,0.0,0.0,0
TN415454,Kairouan,Sbikha,Sidi Messaoud,3,3,100.0,1,33.3,6.1,79.2,1,33.3,1,0,0,1,0,0,33.3,0.0,0.0,0
TN415455,Kairouan,Sbikha,Ed-Dekhila,4,4,100.0,1,25.0,4.6,69.9,2,50.0,2,0,0,1,0,0,25.0,0.0,0.0,0
TN415456,Kairouan,Sbikha,Ed-Dheriaat,5,5,100.0,1,20.0,3.6,62.4,1,20.0,1,0,0,1,0,0,20.0,0.0,0.0,0
TN415457,Kairouan,Sbikha,El Gfi,4,4,100.0,2,50.0,15.0,85.0,3,75.0,3,0,0,2,0,0,50.0,0.0,0.0,0
TN415458,Kairouan,Sbikha,El Alam,2,2,100.0,2,100.0,34.2,100.0,2,100.0,2,0,0,2,0,0,100.0,0.0,0.0,0
TN415459,Kairouan,Sbikha,El Katifa,1,1,100.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN415460,Kairouan,Sbikha,El Aouitha,3,3,100.0,3,100.0,43.8,100.0,4,133.3,4,0,0,3,0,0,100.0,0.0,0.0,0
TN415461,Kairouan,Sbikha,Sisseb,1,1,100.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN415462,Kairouan,Sbikha,Ech-Chorfa,2,1,50.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN415463,Kairouan,Sbikha,Chogafia,3,3,100.0,2,66.7,20.8,93.9,2,66.7,2,0,0,2,0,0,66.7,0.0,0.0,0
TN415464,Kairouan,Sbikha,Serdiania,2,2,100.0,2,100.0,34.2,100.0,3,150.0,3,0,0,2,0,0,100.0,0.0,0.0,0
TN415465,Kairouan,Sbikha,Oued El Khraouia,1,1,100.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN415551,Kairouan,Oueslatia,Maarouf,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415552,Kairouan,Oueslatia,El Ooueslatia Est,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415553,Kairouan,Oueslatia,El Ooueslatia Ouest,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415554,Kairouan,Oueslatia,El Menzel,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415555,Kairouan,Oueslatia,Djebel Essarj,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415556,Kairouan,Oueslatia,Zaghdoud,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415557,Kairouan,Oueslatia,Djebel Oouestat,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415558,Kairouan,Oueslatia,Djebel Erreihane,4,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415559,Kairouan,Oueslatia,Ain Djeloula,5,1,20.0,1,100.0,20.7,100.0,2,200.0,2,0,0,1,0,0,100.0,0.0,0.0,0
TN415560,Kairouan,Oueslatia,Oued El Ksab,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415561,Kairouan,Oueslatia,El Behair,4,1,25.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN415651,Kairouan,Haffouz,Hafouz Centre,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415652,Kairouan,Haffouz,Khit El Oued,6,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415653,Kairouan,Haffouz,Oued El Jabbes,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415654,Kairouan,Haffouz,El Ain El Beidha,4,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415655,Kairouan,Haffouz,El Houfia,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415656,Kairouan,Haffouz,Cherichira,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415657,Kairouan,Haffouz,Traza Sud,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415658,Kairouan,Haffouz,Ouled Khalfallah,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415751,Kairouan,Alaa,El Alaa,5,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415752,Kairouan,Alaa,El Messaid,4,1,25.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN415753,Kairouan,Alaa,El Guettar,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415754,Kairouan,Alaa,Messiouta El Hanachir,4,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415755,Kairouan,Alaa,Messiouta Ennaguaz,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415756,Kairouan,Alaa,Sayada Nord,4,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415757,Kairouan,Alaa,Sayada Sud,3,1,33.3,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN415758,Kairouan,Alaa,Ouled Amor,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415759,Kairouan,Alaa,Tarza Nord,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415851,Kairouan,Hajeb El Ayoun,El Hajeb Centre,11,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415852,Kairouan,Hajeb El Ayoun,Ahouaz El Hajeb,3,1,33.3,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN415853,Kairouan,Hajeb El Ayoun,Chaouachi,4,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415854,Kairouan,Hajeb El Ayoun,Esserja,4,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415855,Kairouan,Hajeb El Ayoun,El Kantra,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415856,Kairouan,Hajeb El Ayoun,El Hadaya,3,1,33.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN415857,Kairouan,Hajeb El Ayoun,El Ghouiba,4,1,25.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN415858,Kairouan,Hajeb El Ayoun,Oued El Hajel,5,1,20.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN415859,Kairouan,Hajeb El Ayoun,Errehima,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415951,Kairouan,Nasrallah,Nasrallah Centre,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415952,Kairouan,Nasrallah,Nasrallah Banlieue,6,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415953,Kairouan,Nasrallah,El Hmidet,3,2,66.7,2,100.0,34.2,100.0,3,150.0,3,0,0,2,0,0,100.0,0.0,0.0,0
TN415954,Kairouan,Nasrallah,El Fejij,7,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415955,Kairouan,Nasrallah,Ettouila,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415956,Kairouan,Nasrallah,El Manara,5,1,20.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN415957,Kairouan,Nasrallah,El Kabbara,4,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN415958,Kairouan,Nasrallah,El Briket,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN416051,Kairouan,Chrarda,Echrarda,6,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN416052,Kairouan,Chrarda,Bir El Helou,6,1,16.7,1,100.0,20.7,100.0,2,200.0,2,0,0,1,0,0,100.0,0.0,0.0,0
TN416053,Kairouan,Chrarda,Ouled Farjallah Sud,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN416054,Kairouan,Chrarda,Cheraitia Sud,6,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN416055,Kairouan,Chrarda,El Ksour,6,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN416151,Kairouan,Bouhajla,Bouhajla Centre,5,1,20.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN416152,Kairouan,Bouhajla,Bouhajla El Ahouez,3,1,33.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN416153,Kairouan,Bouhajla,Jehina Sud,4,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN416154,Kairouan,Bouhajla,Jehina Nord,3,2,66.7,2,100.0,34.2,100.0,2,100.0,2,0,0,2,0,0,100.0,0.0,0.0,0
TN416155,Kairouan,Bouhajla,El Ketitir,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN416156,Kairouan,Bouhajla,Ouled Achour,2,1,50.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN416157,Kairouan,Bouhajla,El Fatah,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN416158,Kairouan,Bouhajla,Ouled Fardjallah Nord,5,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN416159,Kairouan,Bouhajla,Ennasr,3,1,33.3,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN416160,Kairouan,Bouhajla,Bir Msikine,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN416161,Kairouan,Bouhajla,El Mouisset,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN416162,Kairouan,Bouhajla,Bir Bousari,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN416163,Kairouan,Bouhajla,Cheraitia Nord,4,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN416164,Kairouan,Bouhajla,Chouamekh,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN425151,Kassérine,Kasserine Nord,Ennour Est,23,3,13.0,1,33.3,6.1,79.2,1,33.3,1,0,0,1,0,0,33.3,0.0,0.0,0
TN425152,Kassérine,Kasserine Nord,Ennour Ouest,7,2,28.6,0,0.0,0.0,65.8,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN425153,Kassérine,Kasserine Nord,El Bassatine,16,7,43.8,2,28.6,8.2,64.1,2,28.6,2,0,0,2,0,0,28.6,0.0,0.0,0
TN425154,Kassérine,Kasserine Nord,El Khadhra,3,1,33.3,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN425155,Kassérine,Kasserine Nord,El Arich,2,1,50.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN425156,Kassérine,Kasserine Nord,Boulaaba,5,1,20.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN425251,Kassérine,Kasserine Sud,El Aouija,4,2,50.0,1,50.0,9.5,90.5,1,50.0,1,0,0,1,0,0,50.0,0.0,0.0,0
TN425252,Kassérine,Kasserine Sud,Boulhijet,3,1,33.3,1,100.0,20.7,100.0,2,200.0,2,0,0,1,0,0,100.0,0.0,0.0,0
TN425253,Kassérine,Kasserine Sud,Meghdoudech,1,1,100.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN425254,Kassérine,Kasserine Sud,Bouzguam,7,3,42.9,1,33.3,6.1,79.2,1,33.3,1,0,0,1,0,0,33.3,0.0,0.0,0
TN425255,Kassérine,Kasserine Sud,Eddoghra,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN425256,Kassérine,Kasserine Sud,Sidi Harreth,1,1,100.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN425351,Kassérine,Ezzouhour,Ezzouhour Est (1),1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN425352,Kassérine,Ezzouhour,Ezzouhour Est (2),3,2,66.7,2,100.0,34.2,100.0,2,100.0,2,0,0,2,0,0,100.0,0.0,0.0,0
TN425353,Kassérine,Ezzouhour,Ezzouhour Ouest (1),2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN425354,Kassérine,Ezzouhour,Ezzouhour Ouest (2),3,1,33.3,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN425355,Kassérine,Ezzouhour,Ezzouhour Ouest (3),10,3,30.0,2,66.7,20.8,93.9,2,66.7,2,0,0,2,0,0,66.7,0.0,0.0,0
TN425356,Kassérine,Ezzouhour,Ezzouhour Ouest (4),3,1,33.3,1,100.0,20.7,100.0,2,200.0,2,0,0,1,0,0,100.0,0.0,0.0,0
TN425451,Kassérine,Hassi El Ferid,Hassi El Ferid,9,4,44.4,2,50.0,15.0,85.0,3,75.0,3,0,0,2,0,0,50.0,0.0,0.0,1
TN425452,Kassérine,Hassi El Ferid,El Hechim,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN425453,Kassérine,Hassi El Ferid,Khanguet Jezia,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN425454,Kassérine,Hassi El Ferid,Essalloum,3,2,66.7,2,100.0,34.2,100.0,3,150.0,3,0,0,2,0,0,100.0,0.0,0.0,0
TN425455,Kassérine,Hassi El Ferid,El Kamour,7,3,42.9,3,100.0,43.8,100.0,5,166.7,5,0,0,3,0,0,100.0,0.0,0.0,0
TN425551,Kassérine,Sbeitla,Sbeitla,12,6,50.0,0,0.0,0.0,39.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN425552,Kassérine,Sbeitla,Cite Essourour,6,3,50.0,1,33.3,6.1,79.2,1,33.3,1,0,0,1,0,0,33.3,0.0,0.0,1
TN425553,Kassérine,Sbeitla,Semama,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN425554,Kassérine,Sbeitla,Errakhmet,5,2,40.0,0,0.0,0.0,65.8,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN425555,Kassérine,Sbeitla,El Gounna,4,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN425556,Kassérine,Sbeitla,Eddouleb,6,2,33.3,0,0.0,0.0,65.8,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN425557,Kassérine,Sbeitla,Ech-Charaya,4,1,25.0,1,100.0,20.7,100.0,2,200.0,2,0,0,1,0,0,100.0,0.0,0.0,0
TN425558,Kassérine,Sbeitla,Machrek Ech-Chams,5,2,40.0,1,50.0,9.5,90.5,1,50.0,1,0,0,1,0,0,50.0,0.0,0.0,0
TN425559,Kassérine,Sbeitla,Ouassaia,5,1,20.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN425560,Kassérine,Sbeitla,El Khadhra,5,1,20.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN425561,Kassérine,Sbeitla,El Athar,4,3,75.0,0,0.0,0.0,56.2,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN425562,Kassérine,Sbeitla,El Mezara,3,2,66.7,0,0.0,0.0,65.8,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN425563,Kassérine,Sbeitla,El Garaa El Hamra,8,2,25.0,0,0.0,0.0,65.8,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN425564,Kassérine,Sbeitla,El Ksar,5,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN425651,Kassérine,Sbiba,Sbiba,11,3,27.3,1,33.3,6.1,79.2,1,33.3,1,0,0,1,0,0,33.3,0.0,0.0,0
TN425652,Kassérine,Sbiba,El Ahouaz,7,6,85.7,5,83.3,43.6,97.0,5,83.3,5,0,0,5,0,0,83.3,0.0,0.0,0
TN425653,Kassérine,Sbiba,Oued El Hatab,4,2,50.0,1,50.0,9.5,90.5,1,50.0,1,0,0,1,0,0,50.0,0.0,0.0,0
TN425654,Kassérine,Sbiba,Brahim Ezzahhar,8,1,12.5,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN425655,Kassérine,Sbiba,Ain Zaiene,5,1,20.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN425656,Kassérine,Sbiba,Etthamed,4,3,75.0,3,100.0,43.8,100.0,4,133.3,4,0,0,3,0,0,100.0,0.0,0.0,0
TN425657,Kassérine,Sbiba,Ain El Khemaissia,5,1,20.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN425751,Kassérine,Jedeliane,Djedliane,7,1,14.3,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN425752,Kassérine,Jedeliane,Fej Terbah,3,1,33.3,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN425753,Kassérine,Jedeliane,Ain El Hamadna,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN425754,Kassérine,Jedeliane,Mehrza,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN425755,Kassérine,Jedeliane,Ain Oum El Jedour,4,2,50.0,1,50.0,9.5,90.5,1,50.0,1,0,0,1,0,0,50.0,0.0,0.0,0
TN425851,Kassérine,Ayoun,El Ayoun,5,3,60.0,2,66.7,20.8,93.9,2,66.7,2,0,0,2,0,0,66.7,0.0,0.0,0
TN425852,Kassérine,Ayoun,El Grine,5,1,20.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN425853,Kassérine,Ayoun,El Brek,4,2,50.0,0,0.0,0.0,65.8,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN425854,Kassérine,Ayoun,El Baouajer,2,1,50.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN425855,Kassérine,Ayoun,Tiwicha,4,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN425856,Kassérine,Ayoun,Ain Esselsela,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN425951,Kassérine,Thala,Thala Est,6,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN425952,Kassérine,Thala,Thala Ouest,8,1,12.5,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN425953,Kassérine,Thala,Eddachra,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN425954,Kassérine,Thala,Ain Aj-Jadeida,3,2,66.7,1,50.0,9.5,90.5,1,50.0,1,0,0,1,0,0,50.0,0.0,0.0,0
TN425955,Kassérine,Thala,Barmajna,1,1,100.0,1,100.0,20.7,100.0,1,100.0,1,0,0,1,0,0,100.0,0.0,0.0,0
TN425956,Kassérine,Thala,Oued Errachech,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN425957,Kassérine,Thala,El Joua,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN425958,Kassérine,Thala,El Hamed,3,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN425959,Kassérine,Thala,Zelfane,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN425960,Kassérine,Thala,Boulahnech,1,1,100.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN425961,Kassérine,Thala,Sidi M'Hammed,2,1,50.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN425962,Kassérine,Thala,Ouljet Edhel,2,1,50.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN425963,Kassérine,Thala,Ech-Chaffai,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN426051,Kassérine,Hidra,Hidra,4,4,100.0,0,0.0,0.0,49.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN426052,Kassérine,Hidra,T'Baga,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN426053,Kassérine,Hidra,El Mekimen,2,1,50.0,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN426054,Kassérine,Hidra,Lajrad,2,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN426055,Kassérine,Hidra,Es-Sray,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN426056,Kassérine,Hidra,Ain Eddefla,1,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN426151,Kassérine,Foussana,Foussana,10,4,40.0,0,0.0,0.0,49.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN426152,Kassérine,Foussana,Foussana Lahouaz,4,0,0.0,0,,,,0,,0,0,0,0,0,0,,,,0
TN426153,Kassérine,Foussana,Khmouda Nord,5,2,40.0,0,0.0,0.0,65.8,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0
TN426154,Kassérine,Foussana,Khmouda Sud,3,1,33.3,0,0.0,0.0,79.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1
